project,site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,crownclass,crownwidth_m,decay,scorch_ht_m,torch_ht_m,bolechar_m,healthCode,notes,ht2dead_m,scorch_percent,torch_percent,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin,samplingTime,Beetles2019,DeadPriorFire
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",dead,abco,,33,,,"",,2,,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",dead,abma,54.9,2,,,"",,4,,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,8.3,4.5,1.5,,OV,1.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,10.9,7,3,,OV,1.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,14.2,7,3.5,,OV,2,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,15.6,9.5,2,,OV,1.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,17.45,8,4,,OV,1.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,26,15,6,,IN,4,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,28.9,17,4,,IN,3,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,47.6,23,10,,IN,4,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abco,53.1,25,8,,CO,6.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abma,73.1,30,25,,CO,7.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abma,78.1,37,10,,DO,4.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",live,abma,108.8,40,30,,DO,6,"",,,,"",dying,,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"","",stump,abma,,,,,"",,3,,,,"","",,,,"","",17,0.95,"","",,,
CPFMP,frenchmeadows,2019,fm19-13,prefire,"",4,live,abco,41.6,18,3.5,,IN,5.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-14,prefire,"","",dead,abco,15.8,1.4,0.4,,"",,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-14,prefire,"",2182,live,abco,9.2,4,0.1,,0.7,,"",2,,,"","",,,,"","",1.25,"","","",,,
CPFMP,frenchmeadows,2019,fm19-14,prefire,"",2183,live,cade,28.3,6.9,0.1,,0.5,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-14,prefire,"",2184,live,pipo,11,4,0.2,,1,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,21.8,3,1.6,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,22.2,2.2,,,"",,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,24.7,22.5,2,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,31,1.8,,,"",,"",4,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,33,5,,,"",,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,35.7,6,1.7,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,37,6,,,"",,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,39.5,14,2.5,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,53.1,2.5,,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco,60,9.6,1.5,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco ,27.2,8.6,1.6,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco ,29.2,12.5,1.3,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco ,30.8,3,,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco ,32,13,3,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco ,47.6,7,,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",dead,abco ,62.3,23.3,,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",stump,abco,,,,,"",,0.45,2,,,"","",,,,"","","",19.4,"","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",stump,abco,,,,,"",,0.85,2,,,"","",,,,"","","",20,"","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",stump,abco,,,,,"",,1.15,2,,,"","",,,,"","","",15,"","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"","",stump,abco,,,,,"",,1.35,2,,,"","",,,,"","","",37,"","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2185,live,pila,70.8,24.9,12,,13,,"",1,,,"","",,,,"","",5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2186,live,abco,32.3,16.6,1,,6,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2187,live,abco,12.3,6.5,3,,4.5,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2188,live,abco,50.7,24.9,,,13.2,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2189,live,abco ,40.7,18,0.3,,7.1,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2190,live,abco,51.7,26,1.9,,13,,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2191,live,abco ,16.2,6.5,0.2,,2,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2192,live,abco,29.4,11,2,,8,,"",1,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2193,live,abco ,27.9,13.9,1.7,,5.1,,"",1,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2194,live,abco,30.5,13.7,6,,"",,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2195,live,abco,17.2,7,0.4,,1.7,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2196,live,abco ,10.1,5,,,1,,"",1,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2197,live,abco ,25.4,10,0.25,,2,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2198,live,abco ,21.5,10.5,1.5,,2.5,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2200,live,abco,35,17,2,,10,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2201,live,abco,9.1,4.2,,,1.75,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2202,live,abco ,11.1,6,0.5,,1.7,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2203,live,abco,18.1,6.8,0.6,,1.4,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2204,live,abco,11.5,4.1,1.6,,2,,"",2,,,"","",,,,"","",0.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2205,live,abco ,8.3,3.8,,,0.75,,"",2,,,"","",,,,"","",0.75,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2206,live,abco ,18.2,8,4,,6,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2207,live,abco ,22,7,2,,4.5,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2208,live,abco ,19.4,7.3,2,,5,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2209,live,abco,45.1,16,2,,6,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2210,live,abco,37.2,17,3,,5.5,,"",3,,,"","",,,,"","",1.6,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2211,live,abco,22.5,9,1.5,,5,,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2212,live,pipo,50.2,23.5,8,,11.5,,"",1,,,"","",,,,"","",1.3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2213,live,abco ,56.6,21.5,2,,12,,"",2,,,"","",,,,"","",3.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2214,live,abco ,27.8,10,1.1,,2.2,,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2215,live,abco,40.5,16.4,1.5,,9,,"",1,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2216,live,abco,33.5,15,1.5,,9,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-15,prefire,"",2217,live,abco,46.8,22.3,,,14,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"","",dead,abco,23.9,7.5,,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"","",dead,abco ,116,20,,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2218,live,abco,47.6,18,7,,14,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2219,live,abma,20.5,8,0.15,,3,,"",1,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2220,live,abma,49.9,29,3,,8,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2221,live,abco,20.3,11,0.7,,3,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2222,live,abma,41,23,1,,12,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2223,live,abco,47.4,14,0.6,,12,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2224,live,abco,30.8,13,1,,3,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2225,live,abco,7.6,2.5,0.75,,1,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2226,live,abco,34.6,17,1.6,,10,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2227,live,abco,28.4,14,0.02,,2.5,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2228,live,abco,48.7,35,0.5,,13,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2229,live,abco,43.2,21,2,,19,,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2230,live,abco,13.7,5,0.1,,1,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2231,live,abco,145.2,35,14,,15,,"",1,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2232,live,abco ,31.8,17,0.1,,2,,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2233,live,abco ,32.7,19,0.01,,1.4,,"",1,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2234,live,abco,20.2,13,1,,11,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2235,live,abco,14.4,12.5,10,,11,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2236,live,abco,34.5,17,0.02,,2.6,,"",1,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2237,live,abma,47.3,22,0.5,,4,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2238,live,abma,16.1,12,2.2,,7,,"",2,,,"","",,,,"","",1.25,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2239,live,abco ,9.7,3.5,0.5,,0.5,,"",1,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2240,live,abco,162.2,44,5,,12,,"",1,,,"","",,,,"","",4,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2241,live,abco,31.3,20,3,,15,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2242,live,abco ,12.9,6,,,4,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2243,live,abco,19.6,5.5,2,,3.5,,"",1,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2244,live,abco,14.4,5.5,,,4,,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2245,live,abco,11.3,4,1,,2.8,,"",1,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2246,live,abco,16.9,9,0.2,,3.2,,"",1,,,"","",,,,"","",1.75,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2247,live,abco,19,7,2.6,,4,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2248,live,abma,65.1,28,5,,15,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2249,live,abco,18,12,2.1,,10,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-16,prefire,"",2250,live,abco ,12.5,3,0.1,,1.5,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"","",stump,cade,,,,,"",,0.18,3,,,"","",,,,"","","",35,"","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"","",stump,pipo,,,,,"",,0.48,4,,,"","",,,,"","","",1.45,"","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2251,live,pipo,38.4,15.7,0.01,,6.5,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2252,live,pipo,34.6,16.5,0.15,,5.7,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2253,live,pipo,37,20.8,0.04,,10,,"",2,,,"","",,,,"","",0.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2254,live,pipo,37.6,15.2,0.04,,5,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2255,live,pipo,37.2,18.2,1.1,,5.9,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2256,live,pipo,39.5,17.6,1.2,,7.3,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2257,live,pipo,38.9,15.9,0.01,,5.4,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2258,live,pipo,42.7,15.8,1.6,,6.6,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2259,live,pipo,32.7,16,0.05,,5.5,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2260,live,pipo,35,11.4,0.01,,4.5,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2261,live,pipo,42,17,0.04,,5.5,,"",2,,,"","",,,,"","",1.7,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2262,live,pipo,44.9,18,0.02,,6,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2263,live,pipo,42.5,18.6,0.03,,5.4,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2264,live,cade,9.6,5.5,1,,1,,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2265,live,pipo,65.4,19.1,0.07,,5.4,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2266,live,pipo,33.7,18.9,1.4,,5.6,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2267,live,pipo,38.9,20.9,0.08,,6.7,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2268,live,pipo,37.6,19.3,0.03,,5,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2269,live,pipo,31.8,17.9,0.02,,7.8,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2270,live,pipo,40.5,18.3,0.03,,5.4,,"",2,,,"","",,,,"","",3.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2271,live,pila,13.6,8.5,0.04,,2.5,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2272,live,pipo,40.5,17.9,0.01,,4.9,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2273,live,pipo,34.6,19,0.02,,7.3,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2274,live,cade,8.1,5,0.05,,1,,"",1,,,"","",,,,"","",1.2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-17,prefire,"",2275,live,pipo,39.2,19,0.05,,7.3,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco,8.9,2.3,,,"",,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco,14.9,7,0.08,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco,22.1,10,,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco,24.2,7,,,"",,"",4,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco,34.9,14,1,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco,55.9,23,4,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco ,12.4,5,0.2,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"","",dead,abco ,17.7,3.5,,,"",,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2276,live,pipo,164,29,,,13.8,,"",2,,,"","",,,,"","",7,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2277,live,abco,34.2,18,1.9,,9,,"",2,,,"","",,,,"","",1.7,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2278,live,pipo,18.3,8,1.6,,5,,"",2,,,"","",,,,"","",0.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2279,live,cade,24.9,9,0.05,,1.8,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2280,live,cade,17.4,7,0.04,,0.07,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2281,live,cade,11,2.3,0.2,,2.2,,"",3,,,"","",,,,"","",0.75,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2282,live,cade,14.2,6,0.2,,2.5,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2283,live,cade,27,13,1,,3,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2284,live,cade,17.1,7,0.1,,3.5,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2285,live,cade,14.8,6,0.1,,1.8,,"",3,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2286,live,cade,10.8,4,0.1,,2,,"",3,,,"","",,,,"","",1.25,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2287,live,abco ,40.7,17,0.5,,7,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2288,live,cade,16.5,8,0.6,,6,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2289,dead,abco,31,18,0.5,,"",,"",1,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2290,live,abco,20.1,8,0.3,,3,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2291,live,abco,24.3,11,0.8,,3,,"",2,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2292,live,abco ,35.6,19,,,10,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2293,live,abco,25,9,1,,2.3,,"",2,,,"","",,,,"","",1.75,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2294,live,cade,36.4,17,2.5,,4,,"",2,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2295,live,cade,11.3,3.6,0.1,,1,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2296,live,abco,26.4,11,0.5,,"",,"",1,,,"","",,,,"","",2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2297,live,abco,44,18,3,,11,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2298,live,cade,16.5,5.6,0.8,,4,,"",2,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",2299,live,abco,39.4,19,1.5,,10,,"",2,,,"","",,,,"","",1.2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",stump,"","",,,,,"",,1,4,,,"","",,,,"","","",37.9,"","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",stump,"",abco,,,,,"",,0.85,3,,,"","",,,,"","","",12,"","",,,
CPFMP,frenchmeadows,2019,fm19-18,prefire,"",stump,"",abco,,,,,"",,1.1,4,,,"","",,,,"","","",31.6,"","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"","",dead,abco,11.7,4.5,0.5,,"",,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"","",dead,abco ,29,8,,,3,,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"","",dead,cade,11.8,4,1.3,,1.3,,"",3,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"","",dead,cade,12.2,5,1.5,,1.5,,"",2,,,"","",,,,"","","","","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2300,live,cade,20.5,7,0.1,,3,,"",2,,,"","",,,,"","",1.25,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2301,live,cade,18.5,5,2,,2.7,,"",2,,,"","",,,,"","",1.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2302,live,abco,39.2,28,1.5,,4,,"",2,,,"","",,,,"","",1.75,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2303,live,pila,52.6,16,3.5,,3,,"",1,,,"","",,,,"","",3,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2304,live,abco ,13.7,6,1,,5,,"",1,,,"","",,,,"","",1.6,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2305,live,abco,27.6,16,3,,1,,"",1,,,"","",,,,"","",2.5,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2306,live,pila,11,6.5,2,,"",,"",2,,,"","",,,,"","",0.75,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2307,live,cade,20.8,7,4,,2,,"",1,,,"","",,,,"","",1.2,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2308,live,cade,13.3,4,0.09,,2,,"",2,,,"","",,,,"","",1,"","","",,,
CPFMP,frenchmeadows,2019,fm19-19,prefire,"",2309,live,cade,9.5,3.8,0.01,,1.7,,"",2,,,"","",,,,"","",1,"","","",,,
