project,site,plot_id,year,pre_post_fire,postTime,azimuth,intersect_cm,species,large_cm,small_cm,distance_m,length_m,decay,FieldNotes
CPFMP,LoneBobcatWoods,lbw1,2020,prefire,,W,13,,,,,1.05,1,
CPFMP,LoneBobcatWoods,lbw1,2020,prefire,,S,8.5,,,,,0.81,1,
CPFMP,LoneBobcatWoods,lbw1,2020,prefire,,S,10,,,,,1.76,3,
CPFMP,LoneBobcatWoods,lbw1,2020,prefire,,S,8,,,,,2.41,3,
CPFMP,LoneBobcatWoods,lbw1,2020,prefire,,N,15,,,,,5.17,1,
CPFMP,LoneBobcatWoods,lbw1,2020,prefire,,E,0,,,,,,,none
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,E,18,,,,,10.5,1,
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,N,17,,,,,2.84,1,
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,N,12,,,,,10.03,2,
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,S,55,,,,,3.8,5-rotten,
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,S,12,,,,,5.5,3,
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,W,10.5,,,,,2.29,1,
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,W,10,,,,,0.53,3,
CPFMP,LoneBobcatWoods,lbw2,2020,prefire,,W,10,,,,,0.5,4,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,S,8,,,,,2.32,3,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,S,18,,,,,10.33,1,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,W,19,,,,,4.86,1,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,W,27,,,,,1.9,5,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,W,8,,,,,8.11,1,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,W,21,,,,,10.17,1,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,W,11,,,,,5.27,3,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,E,36,,,,,13.46,3,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,E,17,,,,,12.1,2,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,N,13,,,,,1.71,4,
CPFMP,LoneBobcatWoods,lbw3,2020,prefire,,N,15,,,,,8.11,1,
CPFMP,LoneBobcatWoods,lbw4,2020,prefire,,S,0,,,,,,,
CPFMP,LoneBobcatWoods,lbw4,2020,prefire,,W,9.5,,,,,1.38,1,
CPFMP,LoneBobcatWoods,lbw4,2020,prefire,,N,0,,,,,,,
CPFMP,LoneBobcatWoods,lbw4,2020,prefire,,E,0,,,,,,,
CPFMP,LoneBobcatWoods,lbw5,2020,prefire,,S,11,,,,,15.8,1,
CPFMP,LoneBobcatWoods,lbw5,2020,prefire,,W,90,,,,,2.5,3,
CPFMP,LoneBobcatWoods,lbw5,2020,prefire,,W,15,,,,,15.8,1,
CPFMP,LoneBobcatWoods,lbw5,2020,prefire,,N,8,,,,,7.15,1,
CPFMP,LoneBobcatWoods,lbw5,2020,prefire,,N,10,,,,,5.1,3,
CPFMP,LoneBobcatWoods,lbw5,2020,prefire,,E,0,,,,,,,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,S,10,,,,,0.61,4,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,S,17,,,,,1.23,5,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,W,11.5,,,,,3.6,1,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,N,0,,,,,,,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,E,11,,,,,7.2,1,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,E,8.5,,,,,1.32,1,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,E,52,,,,,1.23,3,
CPFMP,LoneBobcatWoods,lbw6,2020,prefire,,E,11,,,,,1.3,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,S,11,,,,,2.3,1,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,S,8,,,,,1.47,2,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,S,10,,,,,4.59,1,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,W,9,,,,,3.5,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,W,9.5,,,,,6.5,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,W,13,,,,,3.39,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,W,20,,,,,10.1,2,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,W,12,,,,,6.7,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,W,11,,,,,9.1,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,N,11.5,,,,,2,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,N,11.5,,,,,2.4,2,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,N,8.5,,,,,4.1,3,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,N,13.5,,,,,4.3,2,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,E,13,,,,,7.5,1,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,E,10,,,,,10.4,1,
CPFMP,LoneBobcatWoods,lbw7,2020,prefire,,E,8,,,,,1.2,3,
CPFMP,Modoc,MOD001,2020,prefire,,0,10,,12,8,,0.6,4,
CPFMP,Modoc,MOD001,2020,prefire,,0,73,,80,64,,17,3,
CPFMP,Modoc,MOD001,2020,prefire,,90,27,,30,26,,1.3,4,
CPFMP,Modoc,MOD001,2020,prefire,,90,13,,15,11,,1.4,4,
CPFMP,Modoc,MOD001,2020,prefire,,90,12,,13,11,,1.8,3,
CPFMP,Modoc,MOD001,2020,prefire,,180,16,,16,11,,6,4,
CPFMP,Modoc,MOD001,2020,prefire,,270,16,,16,11,,6,4,
CPFMP,Modoc,MOD002,2020,prefire,,0,27,,44,16.5,,15.68,3,
CPFMP,Modoc,MOD002,2020,prefire,,0,15,,20,11.5,,4.64,4,
CPFMP,Modoc,MOD002,2020,prefire,,0,13.5,,20.5,2,,16.16,2,
CPFMP,Modoc,MOD002,2020,prefire,,0,10.5,,11.5,3.5,,8.32,3,
CPFMP,Modoc,MOD002,2020,prefire,,0,10,,12.5,3.5,,4.15,5,
CPFMP,Modoc,MOD002,2020,prefire,,90,8,,9,4.5,,8,3,
CPFMP,Modoc,MOD002,2020,prefire,,180,9,,10.5,0.5,,8.96,4,
CPFMP,Modoc,MOD002,2020,prefire,,270,9,,17,8.5,,12.16,4,
CPFMP,Modoc,MOD003,2020,prefire,,180,8,,9,3,,0.36,5,
CPFMP,Modoc,MOD003,2020,prefire,,180,8,,36,7,,0.76,4,
CPFMP,Modoc,MOD003,2020,prefire,,180,10,,10,3,,9.5,4,
CPFMP,Modoc,MOD003,2020,prefire,,270,0.1,,10,3,,9.5,4,
CPFMP,Modoc,MOD004,2020,prefire,,0,20.5,,30,18,,3.27,5,
CPFMP,Modoc,MOD004,2020,prefire,,90,9.5,,9.5,1,,7.44,3,
CPFMP,Modoc,MOD004,2020,prefire,,90,8,,9,6.5,,5.11,3,
CPFMP,Modoc,MOD004,2020,prefire,,90,9.5,,9.5,9,,1.1,4,
CPFMP,Modoc,MOD004,2020,prefire,,180,12,,11.5,9,,0.36,2,
CPFMP,Modoc,MOD004,2020,prefire,,180,9,,8,6,,2.48,3,
CPFMP,Modoc,MOD004,2020,prefire,,270,29,,32.5,18.5,,2.94,3,
CPFMP,Modoc,MOD005,2020,prefire,,0,10,,49,38,,11.8,4,
CPFMP,Modoc,MOD005,2020,prefire,,0,44,,62,37,,13.6,3,
CPFMP,Modoc,MOD005,2020,prefire,,90,21,,22,18,,2.6,4,
CPFMP,Modoc,MOD005,2020,prefire,,90,18,,27,1,,14.3,2,
CPFMP,Modoc,MOD005,2020,prefire,,180,37,,42,16,,11.8,2,
CPFMP,Modoc,MOD005,2020,prefire,,270,24,,89,3,,34.4,2,
CPFMP,Modoc,MOD005,2020,prefire,,270,10,,14,9,,5.9,2,
CPFMP,Modoc,MOD005,2020,prefire,,270,18,,19,10,,9.3,2,
CPFMP,Modoc,MOD005,2020,prefire,,270,11,,20,11,,12.4,3,
CPFMP,Modoc,MOD005,2020,prefire,,270,30,,30,24,,2.9,2,
CPFMP,Modoc,MOD006,2020,prefire,,90,16,,36,13,,2,5,
CPFMP,Modoc,MOD006,2020,prefire,,90,9,,10,6,,1,4,
CPFMP,Modoc,MOD006,2020,prefire,,90,13,,15,9,,6.5,4,
CPFMP,Modoc,MOD006,2020,prefire,,270,23,,37,13,,18,4,
CPFMP,Modoc,MOD006,2020,prefire,,270,18,,15,6,,14,5,
CPFMP,Modoc,MOD006,2020,prefire,,270,13,,18,3,,14.5,4,
CPFMP,Modoc,MOD006,2020,prefire,,270,9,,15,3,,9,4,
CPFMP,Modoc,MOD006,2020,prefire,,270,18,,22,3,,14.5,4,
CPFMP,Modoc,MOD006,2020,prefire,,270,5,,18,3,,14,5,
CPFMP,Modoc,MOD007,2020,prefire,,270,13,,13,10,,3,5,
CPFMP,Modoc,MOD007,2020,prefire,,270,23,,25,22,,4,5,
CPFMP,Modoc,MOD007,2020,prefire,,270,13,,13,12,,2,5,
CPFMP,Modoc,MOD007,2020,prefire,,270,15,,18,12,,4.5,5,
CPFMP,Modoc,MOD007,2020,prefire,,90,18,,18,17,,1.3,5,
CPFMP,Modoc,MOD007,2020,prefire,,90,13,,15,13,,2.2,3,
CPFMP,Modoc,MOD007,2020,prefire,,180,8,,8,7,,1,4,
CPFMP,Modoc,MOD007,2020,prefire,,180,15,,15,13,,3.4,5,
CPFMP,Modoc,MOD007,2020,prefire,,180,16,,15,13,,1.2,3,
CPFMP,Modoc,MOD008,2020,prefire,,270,12,,13,7,,1.5,5,
CPFMP,Modoc,MOD009,2020,prefire,,270,10.3,,10.5,9.1,,1.5,4,
CPFMP,Modoc,MOD009,2020,prefire,,90,12.5,,24,5,,12.5,3,
CPFMP,Modoc,MOD009,2020,prefire,,180,12,,22,4,,13,3,
CPFMP,Modoc,MOD010,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD012,2020,prefire,,n,32,,38,2,,23.4,1,
CPFMP,Modoc,MOD014,2020,prefire,,na,na,,na,na,,na,na,no cwd
CPFMP,Modoc,MOD015,2020,prefire,,270,15.5,,38.5,2,,19.8,2,
CPFMP,Modoc,MOD016,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD017,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD018,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD019,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD020,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD021,2020,prefire,,90,25,,33,20,,6.5,2,
CPFMP,Modoc,MOD021,2020,prefire,,90,21,,30,4,,17.4,2,
CPFMP,Modoc,MOD022,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD023,2020,prefire,,0,na,,,,,,,
CPFMP,Modoc,MOD024,2020,prefire,,0,19,,17.5,11,,6.82,2,
CPFMP,Modoc,MOD024,2020,prefire,,0,3,,24,1,,1.6,2,
CPFMP,Modoc,MOD024,2020,prefire,,90,15,,23,2,,13.33,2,
CPFMP,Modoc,MOD024,2020,prefire,,180,22,,22,10,,10.85,2,
CPFMP,Modoc,MOD025,2020,prefire,,270,28,,13,12,,0.3,4,
CPFMP,Modoc,MOD025,2020,prefire,,270,9.3,,8,7,,0.7,4,
CPFMP,Modoc,MOD025,2020,prefire,,90,3.5,,3.2,3,,1.3,4,
CPFMP,Modoc,MOD025,2020,prefire,,180,4,,4.5,3.5,,0.7,2,
CPFMP,Modoc,MOD025,2020,prefire,,180,2.7,,3,2.5,,0.5,4,
CPFMP,Modoc,MOD026,2020,prefire,,180,10,,11,10,,1.4,3,
CPFMP,Modoc,MOD026,2020,prefire,,270,9,,12,5,,1.1,3,
CPFMP,Modoc,MOD027,2020,prefire,,N,8.2,,8.5,8.2,,0.7,2,
CPFMP,Modoc,MOD027,2020,prefire,,N,6,,8.4,5,,1.2,4,
CPFMP,Modoc,MOD027,2020,prefire,,E,6.3,,6.3,4,,1.5,3,
CPFMP,Modoc,MOD027,2020,prefire,,E,4,,4,3.3,,1.7,4,
CPFMP,Modoc,MOD027,2020,prefire,,S,6.7,,7,5,,0.7,3,
CPFMP,Modoc,MOD027,2020,prefire,,S,5,,4.4,6.3,,1.3,3,
CPFMP,Modoc,MOD027,2020,prefire,,S,4,,3.7,4.5,,1.6,4,
CPFMP,Modoc,MOD027,2020,prefire,,W,4.2,,4.8,3.7,,1.5,4,
CPFMP,SugarPineSP,sugarpine1,2020,prefire,,E,15,,18,10,,2.3,4,
CPFMP,SugarPineSP,sugarpine1,2020,prefire,,s,40,,45,12,,2.7,4,
CPFMP,SugarPineSP,sugarpine1,2020,prefire,,w,16,,14,14,,0.5,3,
CPFMP,SugarPineSP,sugarpine1,2020,prefire,,w,55,,56,53,,4.15,5-rotten,
CPFMP,SugarPineSP,sugarpine1,2020,prefire,,w,24,,36,1,,22.05,1-intact,
CPFMP,SugarPineSP,sugarpine1,2020,prefire,,w,40,,45,12,,2.7,4,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,n,9,,12,6,,2.25,2,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,n,95,,103,71,,12.85,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,n,17,,10.5,3,,3.98,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,n,9,,11,1,,6.08,2,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,e,10.5,,11,8,,3.37,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,e,11.5,,17,5,,6.38,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,s,9,,15,2,,4.17,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,s,11.5,,17,5,,6.38,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,w,9,,26,1,,10.94,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,w,11.5,,19,1,,5,3,
CPFMP,SugarPineSP,sugarpine2,2020,prefire,,w,13.5,,13,11,,0.26,3,
CPFMP,Bouverie,BOUV001,2021,prefire,,W,16.5,,NA,NA,,3.3,1,
CPFMP,Bouverie,BOUV001,2021,prefire,,W,21.5,,NA,NA,,3,1,
CPFMP,Bouverie,BOUV001,2021,prefire,,W,11,,NA,NA,,3,2,
CPFMP,Bouverie,BOUV001,2021,prefire,,W,10,,NA,NA,,5,1,
CPFMP,Bouverie,BOUV001,2021,prefire,,W,11.2,,NA,NA,,2,1,
CPFMP,Bouverie,BOUV001,2021,prefire,,N,9,,NA,NA,,1,2,
CPFMP,Bouverie,BOUV001,2021,prefire,,N,10,,NA,NA,,1.5,2,
CPFMP,Bouverie,BOUV001,2021,prefire,,N,9,,NA,NA,,1.5,1,
CPFMP,Bouverie,BOUV001,2021,prefire,,N,13,,NA,NA,,1.3,1,
CPFMP,Bouverie,BOUV001,2021,prefire,,E,9,,NA,NA,,0.7,2,
CPFMP,Bouverie,BOUV001,2021,prefire,,E,8.2,,NA,NA,,0.9,1,
CPFMP,Bouverie,BOUV001,2021,prefire,,E,9,,NA,NA,,3,1,
CPFMP,Bouverie,BOUV002,2021,prefire,,S,7.7,,NA,NA,,1.5,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,S,11,,NA,NA,,2.5,1,
CPFMP,Bouverie,BOUV002,2021,prefire,,S,8.2,,NA,NA,,6,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,S,9.1,,NA,NA,,2.5,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,S,8.8,,NA,NA,,2.2,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,S,13.3,,NA,NA,,3.5,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,S,17.5,,NA,NA,,3.6,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,W,8,,NA,NA,,1,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,W,10,,NA,NA,,4.5,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,W,12,,NA,NA,,2.2,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,E,10,,NA,NA,,3.3,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,E,14,,NA,NA,,4,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,E,13,,NA,NA,,0.8,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,12.5,,NA,NA,,4,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,9.5,,NA,NA,,1.1,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,12,,NA,NA,,0.4,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,17,,NA,NA,,6,1,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,8,,NA,NA,,3,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,23,,NA,NA,,2.5,2,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,10,,NA,NA,,0.5,1,
CPFMP,Bouverie,BOUV002,2021,prefire,,N,18,,NA,NA,,4.2,1,
CPFMP,Bouverie,BOUV003,2021,prefire,,S,9.5,,NA,NA,,2.4,2,
CPFMP,Bouverie,BOUV003,2021,prefire,,S,11,,NA,NA,,3,1,
CPFMP,Bouverie,BOUV003,2021,prefire,,S,8,,NA,NA,,3,1,
CPFMP,Bouverie,BOUV003,2021,prefire,,E,18,,NA,NA,,3.4,2,
CPFMP,Bouverie,BOUV003,2021,prefire,,E,13,,NA,NA,,10.5,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,S,14.5,,NA,NA,,6,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,S,10,,NA,NA,,4,2,
CPFMP,Bouverie,BOUV004,2021,prefire,,S,9,,NA,NA,,5,2,
CPFMP,Bouverie,BOUV004,2021,prefire,,S,12.5,,NA,NA,,4,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,S,14,,NA,NA,,1.5,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,N,8,,NA,NA,,3.3,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,W,15,,NA,NA,,6,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,W,12.5,,NA,NA,,1.2,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,W,8,,NA,NA,,0.4,1,
CPFMP,Bouverie,BOUV004,2021,prefire,,W,10.5,,NA,NA,,4,1,
CPFMP,Bouverie,BOUV005,2021,prefire,,N,33.3,,NA,NA,,6,1,
CPFMP,Bouverie,BOUV006,2021,prefire,,N,na,,NA,NA,,na,na,nocwd
CPFMP,Bouverie,BOUV007,2021,prefire,,E,14,,NA,NA,,5,1,
CPFMP,Bouverie,BOUV007,2021,prefire,,E,11,,NA,NA,,3.5,1,
CPFMP,Bouverie,BOUV007,2021,prefire,,S,10,,NA,NA,,1.8,1,
CPFMP,Bouverie,BOUV007,2021,prefire,,S,9,,NA,NA,,3,1,
CPFMP,Bouverie,BOUV007,2021,prefire,,N,8,,NA,NA,,2,1,
CPFMP,Bouverie,BOUV007,2021,prefire,,N,20,,NA,NA,,2.8,1,
CPFMP,Bouverie,BOUV008,2021,prefire,,N,8.2,,NA,NA,,3,2,
CPFMP,Bouverie,BOUV008,2021,prefire,,N,9.1,,NA,NA,,1,1,
CPFMP,Bouverie,BOUV009,2021,prefire,,S,14,,NA,NA,,3,2,
CPFMP,Bouverie,BOUV009,2021,prefire,,S,12,,NA,NA,,3,2,
CPFMP,Bouverie,BOUV009,2021,prefire,,S,9.5,,NA,NA,,1.1,1,
CPFMP,Bouverie,BOUV009,2021,prefire,,S,10,,NA,NA,,4.5,1,
CPFMP,Bouverie,BOUV009,2021,prefire,,S,9,,NA,NA,,1.3,1,
CPFMP,Bouverie,BOUV010,2021,prefire,,N,8.2,,NA,NA,,8.5,2,
CPFMP,Bouverie,BOUV010,2021,prefire,,N,7.7,,NA,NA,,8,2,
CPFMP,Bouverie,BOUV010,2021,prefire,,S,9.5,,NA,NA,,2.2,1,
CPFMP,Bouverie,BOUV010,2021,prefire,,S,7.5,,NA,NA,,3,1,
CPFMP,Bouverie,BOUV010,2021,prefire,,S,11,,NA,NA,,2.3,2,
CPFMP,Bouverie,BOUV010,2021,prefire,,E,27,,NA,NA,,3.5,1,
CPFMP,Bouverie,BOUV011,2021,prefire,,N,7,,NA,NA,,3,2,
CPFMP,Bouverie,BOUV011,2021,prefire,,E,3,,NA,NA,,3.5,2,
CPFMP,Bouverie,BOUV012,2021,prefire,,N,11,,NA,NA,,4.5,1,
CPFMP,Bouverie,BOUV012,2021,prefire,,S,10,,NA,NA,,4,1,
CPFMP,Bouverie,BOUV012,2021,prefire,,W,8,,NA,NA,,1.2,2,
CPFMP,Bouverie,BOUV012,2021,prefire,,E,8,,NA,NA,,6,2,
CPFMP,Bouverie,BOUV012,2021,prefire,,E,10,,NA,NA,,4.25,2,
CPFMP,Bouverie,BOUV012,2021,prefire,,E,13,,NA,NA,,2,2,
CPFMP,Bouverie,BOUV012,2021,prefire,,E,24,,NA,NA,,6,2,
CPFMP,ConcowPyro,CONCOW001,2021,prefire,,W,8.2,,NA,NA,,9.5,1,
CPFMP,ConcowPyro,CONCOW001,2021,prefire,,N,12,,NA,NA,,4.5,2,
CPFMP,ConcowPyro,CONCOW001,2021,prefire,,N,10,,NA,NA,,10,2,
CPFMP,ConcowPyro,CONCOW001,2021,prefire,,N,8,,NA,NA,,5,2,
CPFMP,ConcowPyro,CONCOW001,2021,prefire,,N,8.5,,NA,NA,,1,2,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,N,15,,NA,NA,,10,2,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,N,9,,NA,NA,,13,2,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,N,18,,NA,NA,,15,3,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,S,10,,NA,NA,,6,3,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,S,18,,NA,NA,,11,2,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,E,18,,NA,NA,,13,1,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,E,19,,NA,NA,,16,1,
CPFMP,ConcowPyro,CONCOW002,2021,prefire,,E,25,,NA,NA,,11,2,
CPFMP,ConcowPyro,CONCOW003,2021,prefire,,E,10,,NA,NA,,4,4,
CPFMP,ConcowPyro,CONCOW004,2021,prefire,,N,13,,NA,NA,,3,3,
CPFMP,ConcowPyro,CONCOW004,2021,prefire,,N,11,,NA,NA,,2,2,
CPFMP,ConcowPyro,CONCOW004,2021,prefire,,E,8,,NA,NA,,2.5,2,
CPFMP,ConcowPyro,CONCOW004,2021,prefire,,W,21,,NA,NA,,3.7,3,
CPFMP,ConcowPyro,CONCOW004,2021,prefire,,W,37,,NA,NA,,7,3,
CPFMP,ConcowPyro,CONCOW004,2021,prefire,,W,26,,NA,NA,,2,3,
CPFMP,ConcowPyro,CONCOW004,2021,prefire,,W,17,,NA,NA,,10.5,2,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,W,16.4,,NA,NA,,20,1,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,S,18,,NA,NA,,7,3,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,S,15,,NA,NA,,7,1,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,W,11,,NA,NA,,0.5,2,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,W,10,,NA,NA,,0.3,3,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,W,16,,NA,NA,,2.6,3,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,E,11,,NA,NA,,4,2,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,E,13,,NA,NA,,4,2,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,E,16,,NA,NA,,5,2,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,E,17,,NA,NA,,6,2,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,E,9,,NA,NA,,0.6,3,
CPFMP,ConcowPyro,CONCOW005,2021,prefire,,E,10,,NA,NA,,2,2,
CPFMP,ConcowPyro,CONCOW006,2021,prefire,,N,28,,NA,NA,,2,3,
CPFMP,ConcowPyro,CONCOW006,2021,prefire,,W,17.6,,NA,NA,,17,1,
CPFMP,ConcowPyro,CONCOW007,2021,prefire,,N,17.5,,NA,NA,,3.5,2,
CPFMP,ConcowPyro,CONCOW007,2021,prefire,,S,9,,NA,NA,,1.5,2,
CPFMP,ConcowPyro,CONCOW007,2021,prefire,,E,27,,NA,NA,,6.5,2,
CPFMP,ConcowPyro,CONCOW008,2021,prefire,,W,31,,NA,NA,,7,2,
CPFMP,ConcowPyro,CONCOW008,2021,prefire,,E,15,,NA,NA,,3,3,
CPFMP,ConcowPyro,CONCOW010,2021,prefire,,W,42,,NA,NA,,7.5,3,
CPFMP,ConcowPyro,CONCOW010,2021,prefire,,S,18,,NA,NA,,7,2,
CPFMP,ConcowPyro,CONCOW010,2021,prefire,,E,10,,NA,NA,,3.5,2,
CPFMP,ConcowPyro,CONCOW011,2021,prefire,,N,10,,NA,NA,,6.5,2,
CPFMP,ConcowPyro,CONCOW011,2021,prefire,,W,22.5,,NA,NA,,7,2,
CPFMP,ConcowPyro,CONCOW012,2021,prefire,,na,na,,NA,NA,,na,na,nocwd
CPFMP,ConcowPyro,CONCOW013,2021,prefire,,N,33,,NA,NA,,20,2,
CPFMP,ConcowPyro,CONCOW013,2021,prefire,,S,29.3,,NA,NA,,8.2,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,S,18,,NA,NA,,30,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,S,23,,NA,NA,,8,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,S,10,,NA,NA,,3,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,S,30,,NA,NA,,11,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,W,21,,NA,NA,,7,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,W,31,,NA,NA,,9,4,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,N,19.7,,NA,NA,,6.3,2,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,N,18.8,,NA,NA,,3.8,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,N,20,,NA,NA,,0.5,3,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,E,9.6,,NA,NA,,10.5,2,
CPFMP,ConcowPyro,CONCOW014,2021,prefire,,E,12.8,,NA,NA,,1.3,4,
CPFMP,ConcowPyro,CONCOW015,2021,prefire,,N,13,,NA,NA,,5.5,3,
CPFMP,ConcowPyro,CONCOW015,2021,prefire,,E,19.5,,NA,NA,,3.5,3,
CPFMP,ConcowPyro,CONCOW015,2021,prefire,,E,24,,NA,NA,,2.5,3,
CPFMP,ConcowPyro,CONCOW016,2021,prefire,,S,14.7,,NA,NA,,7.7,3,
CPFMP,ConcowPyro,CONCOW017,2021,prefire,,S,23,,NA,NA,,10,3,
CPFMP,ConcowPyro,CONCOW017,2021,prefire,,E,12,,NA,NA,,8,3,
CPFMP,ConcowPyro,CONCOW017,2021,prefire,,N,25,,NA,NA,,6,3,
CPFMP,ConcowPyro,CONCOW017,2021,prefire,,S,25,,NA,NA,,7.5,4,
CPFMP,henrycoe,HCM001,2021,prefire,,N,8.8,,NA,NA,,5.5,2,
CPFMP,henrycoe,HCM001,2021,prefire,,W,7.7,,NA,NA,,1.2,2,
