site,PlotID,year,pre_post_fire,postTime,OBS,Species,Status,Lifeform,TSE#(by plot by sp.),TSE_HT_m(Of Tallest),TSE_Age(Of Tallest),TSA_DBH,TSA_Age,TSA_HT(m),TSA_cohort_ct,#resp,TRE# (by plot by sp.),TRE_HT_m(of tallest),TRE_Age(Of Tallest),NOTES,
slypark,spi8,2019,prefire,NA,,PIPO,live,TSE,1,65,6,-,-,-,,,,,,,
slypark,spi9,2019,prefire,NA,,PIPO,live,TSE,5,4,1,,,,,,,,,,
slypark,SPI1,2021,postfire,2yr,,CADE,dead,tse,30,0.9,>1,na,na,na,,na,na,na,na,,
slypark,SPI1,2021,postfire,2yr,,CADE,live,tse,3,1,>1,na,na,na,,na,na,na,na,,
slypark,SPI1,2021,postfire,2yr,,QUEKEL,live,tse,4,0.2,>1,na,na,na,,na,na,na,na,,
slypark,SPI10,2021,postfire,2yr,,na,na,na,na,na,na,na,na,na,,na,na,na,na,"no regen in microplot, PILA tse ~11m from center",
slypark,SPI11,2021,postfire,2yr,,QUEKEL,live,tse,4,0.2,>1,na,na,na,,na,na,na,na,,
slypark,SPI2,2021,postfire,2yr,,psme,live,tse,1,0.05,0,na,na,na,,na,na,na,na,,
slypark,SPI2,2021,postfire,2yr,,QUEKEL,live,tse,15,0.15,>1,na,na,na,,na,na,na,na,,
slypark,SPI3,2021,postfire,2yr,,psme,live,tse,2,0.05,0,na,na,na,,na,na,na,na,,
slypark,SPI3,2021,postfire,2yr,,QUEKEL,live,tse,126,1,>1,na,na,na,,na,na,na,na,,
slypark,SPI4,2021,postfire,2yr,,CADE,live,tse,1,0.08,0,na,na,na,,na,na,na,na,,
slypark,SPI4,2021,postfire,2yr,,psme,live,tse,9,0.05,0,na,na,na,,na,na,na,na,,
slypark,SPI4,2021,postfire,2yr,,QUEKEL,live,tse,1,0.25,>1,na,na,na,,na,na,na,na,,
slypark,SPI5,2021,postfire,2yr,,na,na,na,na,na,na,na,na,na,,na,na,na,na,no regen in microplot,
slypark,SPI6,2021,postfire,2yr,,ABCO,live,tse,4,0.05,0,na,na,na,,na,na,na,na,,
slypark,SPI6,2021,postfire,2yr,,psme,live,tse,4,0.05,0,na,na,na,,na,na,na,na,,
slypark,SPI6,2021,postfire,2yr,,QUEKEL ,live,tse,2,0.2,>1,na,na,na,,na,na,na,na,,
slypark,SPI7,2021,postfire,2yr,,na,na,na,na,na,na,na,na,na,,na,na,na,na,no regen in microplot,
slypark,SPI8,2021,postfire,2yr,,na,na,na,na,na,na,na,na,na,,na,na,na,na,no regen in microplot,
slypark,SPI9,2021,postfire,2yr,,na,na,na,na,na,na,na,na,na,,na,na,na,na,no regen in microplot,
springsfire,springs01,2019,prefire,NA,,na,na,na,na,na,na,na,na,na,,na,na,na,na,"no regen in plot, PIJE seedlings in plot outside of regen ",
springsfire,springs02,2019,prefire,NA,,PIJE,live,TSE,1,0.95,3,,,,,,,,,,
springsfire,springs02,2019,prefire,NA,,PIJE,live,TSE,1,0.1,4,,,,,,,,,,
springsfire,springs03,2019,prefire,NA,,PIJE,live,TSE,1,100,10,,,,,,,,,,
springsfire,springs03,2019,prefire,NA,,PIJE,live,TSE,1,119,12,,,,,,,,,,
springsfire,springs03,2019,prefire,NA,,PIJE,live,TSE,2,20,5,,,,,,,,,,
springsfire,springs03,2019,prefire,NA,,PIJE,live,TSE,1,40,8,,,,,,,,,,
springsfire,springs04,2019,prefire,NA,,PIJE,live,TSE,1,20,3,,,,,,,,,,
springsfire,springs05,2019,prefire,NA,,PIJE,live,TSE,1,0.9,3,,,,,,,,,,
springsfire,springs05,2019,prefire,NA,,PIJE,live,TSE,1,0.21,5,,,,,,,,,,
springsfire,springs06,2019,prefire,NA,,PICO,live,TSE,1,6,1,,,,,,,,,,
springsfire,springs06,2019,prefire,NA,,PICO,live,TSE,1,125,23,,,,,,,,,,
springsfire,springs06,2019,prefire,NA,,PICO,live,TSE,2,115,8,,,,,,,,,,
springsfire,springs06,2019,prefire,NA,,PICO,live,TSA,,,,4.2,44,2.9,,,,,,,
springsfire,springs06,2019,prefire,NA,,PICO,live,TSA,,,,1.5,27,1.9,,,,,,,
springsfire,springs06,2019,prefire,NA,,PICO,live,TSA,,,,2.3,37,2,,,,,,,
springsfire,springs06,2019,prefire,NA,,PICO,live,TSA,,,,1.1,25,1.6,,,,,,,
springsfire,springs07,2019,prefire,NA,,PICO,live,TSE,1,70,7,,,,,,,,,,
springsfire,springs07,2019,prefire,NA,,PICO,live,TSE,1,88,8,,,,,,,,,,
springsfire,springs07,2019,prefire,NA,,PICO,live,TSE,2,125,9,,,,,,,,,,
springsfire,springs07,2019,prefire,NA,,PICO,live,TSE,1,160,15,,,,,,,,,,
springsfire,springs07,2019,prefire,NA,,PICO,live,TSA,1,,,6.6,23,2.5,,,,,,,
springsfire,springs08,2019,prefire,NA,,PIJE,live,TSE,1,0.17,3,,,,,,,,,,
springsfire,springs09,2019,prefire,NA,,PICO,live,TSE,1,5,1,,,,,,,,,,
springsfire,springs09,2019,prefire,NA,,PICO,live,TSA,,,,2,29,2,,,,,,,
springsfire,springs10,2019,prefire,NA,,PICO,live,TSA,3,9,2,,,,,,,,,,
springsfire,springs10,2019,prefire,NA,,PICO,live,TSA,2,4,0,,,,,,,,,,
springsfire,springs11,2019,prefire,NA,,PIJE,live,TSE,3,0.03,0,,,,,,,,,,
springsfire,springs11,2019,prefire,NA,,PIJE,live,TSE,1,0.05,1,,,,,,,,,,
springsfire,springs11,2019,prefire,NA,,PIJE,live,TSE,1,0.06,2,,,,,,,,,,
springsfire,springs12,2019,prefire,NA,,PIJE,live,TSE,1,3,15,,,,,,,,,,
springsfire,springs12,2019,prefire,NA,,PIJE,live,TSE,6,3,0,,,,,,,,,,
springsfire,springs12,2019,prefire,NA,,PIJE,live,TSE,6,12,2,,,,,,,,,,
springsfire,springs13,2019,prefire,NA,,PIJE,live,TSE,1,16,1,,,,,,,,,,
springsfire,springs13,2019,prefire,NA,,PIJE,live,TSA,,,,3.8,16,2,,,,,,,
springsfire,springs14,2019,prefire,NA,,PIJE,live,TSE,8,0.06,0,,,,,,,,,,
springsfire,springs15,2019,prefire,NA,,PIJE,live,TSE,1,6,2,,,,,,,,,,
springsfire,springs16,2019,prefire,NA,,PICO,live,TSE,5,3,0,,,,,,,,,,
springsfire,springs16,2019,prefire,NA,,PICO,live,TSE,3,6,1,,,,,,,,,,
springsfire,springs16,2019,prefire,NA,,PIJE,live,TSE,32,5.5,0,,,,,,,,,,
springsfire,springs16,2019,prefire,NA,,PIJE,live,TSE,4,7,1,,,,,,,,,,
springsfire,springs16,2019,prefire,NA,,PIJE,live,TSE,1,9,2,,,,,,,,,,
springsfire,springs17,2019,prefire,NA,,PICO,live,TSE,1,5,2,,,,,,,,,,
springsfire,springs17,2019,prefire,NA,,PIJE,live,TSE,2,10,2,,,,,,,,,,
springsfire,springs17,2019,prefire,NA,,PIJE,live,TSE,19,4,0,,,,,,,,,,
springsfire,springs17,2019,prefire,NA,,PIJE,live,TSE,1,10,3,,,,,,,,,,
springsfire,springs17,2019,prefire,NA,,PIJE,live,TSE,1,15,5,,,,,,,,,,
springsfire,springs18,2019,prefire,NA,,PIJE,live,TSE,1,4,0,,,,,,,,,,
springsfire,springs18,2019,prefire,NA,,PIJE,live,TSE,2,7,1,,,,,,,,,,
springsfire,springs18,2019,prefire,NA,,PIJE,live,TSE,1,8,2,,,,,,,,,,
springsfire,springs18,2019,prefire,NA,,PIJE,live,TSE,1,34,5,,,,,,,,,,
springsfire,springs19,2019,prefire,NA,,PICO,live,TSE,2,6,1,,,,,,,,,,
springsfire,springs20,2019,prefire,NA,,PIJE,live,TSE,3,4,0,,,,,,,,,,
springsfire,springs20,2019,prefire,NA,,PIJE,live,TSE,6,6,1,,,,,,,,,,
springsfire,springs20,2019,prefire,NA,,PIJE,live,TSE,2,2,2,,,,,,,,,,
springsfire,springs20,2019,prefire,NA,,PIJE,live,TSE,6,10,3,,,,,,,,,,
springsfire,springs20,2019,prefire,NA,,PIJE,live,TSE,4,12,4,,,,,,,,,,
springsfire,springs20,2019,prefire,NA,,PIJE,live,TSE,2,30,6,,,,,,,,,,
springsfire,springs20,2019,prefire,NA,,PIJE,live,TSE,2,70,8,,,,,,,,,,
springsfire,springs21,2019,prefire,NA,,PIJE,live,TSE,1,15,5,,,,,,,,,,
springsfire,springs21,2019,prefire,NA,,PIJE,live,TSE,1,8,3,,,,,,,,,,
springsfire,springs22,2019,prefire,NA,,PIJE,live,TSE,2,14,3,,,,,,,,,,
springsfire,springs22,2019,prefire,NA,,PIJE,live,TSE,1,18,4,,,,,,,,,,
springsfire,springs23,2019,prefire,NA,,PIJE,live,TSE,12,6,0,,,,,,,,,,
springsfire,springs24,2019,prefire,NA,,PIJE,live,TSE,1,4,1,,,,,,,,,,
springsfire,springs24,2019,prefire,NA,,PIJE,live,TSE,2,9,3,,,,,,,,,,
springsfire,springs24,2019,prefire,NA,,PIJE,live,TSE,1,10,4,,,,,,,,,,
springsfire,springs24,2019,prefire,NA,,PIJE,live,TSA,1,,,3.5,14,1.85,,,,,,,
springsfire,springs25,2019,prefire,NA,,PIJE,live,TSE,,,,,,,,,,,,"there were no seedlings in regen but there were 5 PIJE seedlings just outside of regen, 7 yrs old 1.4m tall",
springsfire,springs26,2019,prefire,NA,,PICO,live,TSE,1,6,0,,,,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,1.5,8,2,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,4.1,10,2,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,2.7,13,2,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,2.6,15,2.6,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,3.8,16,3,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,5.4,19,3.2,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,5.4,20,3.2,,,,,,,
springsfire,springs26,2019,prefire,NA,,PIJE,live,TSA,,,,4.1,20,3,,,,,,,
springsfire,springs27,2019,prefire,NA,,PICO,live,TSE,8,4,0,,,,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,dead,TSE,1,50,,,,,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,live,TSA,,,,4.1,33,2.3,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,live,TSA,,,,3.2,25,2.3,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,live,TSA,,,,1.4,11,1.8,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,live,TSA,,,,1.8,24,2,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,live,TSA,,,,2.9,22,2.2,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,live,TSA,,,,5.7,36,3.5,,,,,,,
springsfire,springs28,2019,prefire,NA,,PIJE,live,TSA,,,,6.4,34,3.4,,,,,,,
springsfire,springs29,2019,prefire,NA,,PIJE,live,TSE,8,5,0,,,,,,,,,,
springsfire,springs29,2019,prefire,NA,,PIJE,live,TSE,2,6,0,,,,,,,,,,
springsfire,springs29,2019,prefire,NA,,PIJE,live,TSE,2,8,2,,,,,,,,,,
springsfire,springs29,2019,prefire,NA,,PIJE,live,TSE,2,13,3,,,,,,,,,,
springsfire,springs29,2019,prefire,NA,,PIJE,live,TSE,1,18,4,,,,,,,,,,
springsfire,springs30,2019,prefire,NA,,PIJE,live,TSA,,,,6.7,20,3,,,,,,,
springsfire,springs30,2019,prefire,NA,,PIJE,live,TSE,1,130,12,,,,,,,,,,
springsfire,springs30,2019,prefire,NA,,PIJE,live,TSE,1,55,6,,,,,,,,,,
springsfire,springs33,2019,prefire,NA,,PICO,live,TSE,1,4.5,1,,,,,,,,,,
springsfire,springs37,2019,prefire,NA,,na,na,na,na,na,na,na,na,na,,na,na,na,na,no regen,
springsfire,springs38,2019,prefire,NA,,PICO,live,TSE,1,5,2,,,,,,,,,,
springsfire,springs38,2019,prefire,NA,,PIJE,live,TSE,2,4.5,2,,,,,,,,,,
springsfire,springs38,2019,prefire,NA,,PIJE,live,TSE,3,9,3,,,,,,,,,,
springsfire,springs39,2019,prefire,NA,,PICO,live,TSE,2,5,1,,,,,,,,,,
springsfire,springs39,2019,prefire,NA,,PICO,live,TSE,2,8,2,,,,,,,,,,
springsfire,springs40,2019,prefire,NA,,PIJE,live,TSE,1,0.48,3,,,,,,,,,,
springsfire,springs40,2019,prefire,NA,,PIJE,live,TSA,,,,2.1,9,1.5,,,,,,,
springsfire,springs40,2019,prefire,NA,,PIJE,live,TSA,,,,2.8,12,1.95,,,,,,,
springsfire,springs01,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot,
springsfire,springs02,2020,postfire,1yr,,PIJE ,live,TSE,5,0.1,0,na,na,na,,,na,na,na,,
springsfire,springs03,2020,postfire,1yr,,PIJE,live,TSE,1,na,0,na,na,na,,,na,na,na,,
springsfire,springs03,2020,postfire,1yr,,PIJE,dead,TSA,na,na,na,0,10,0.8,,,na,na,na,,
springsfire,springs04,2020,postfire,1yr,,PIJE ,live,TSE,1,0.5,7,na,na,na,,,na,na,na,,
springsfire,springs05,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,2.6,54,1.8,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,1.2,39,1.6,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,1.4,42,1.7,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSE,1,0.7,24,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSE,1,0.4,15,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,dead,TSE,1,1,40,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,4.3,54,2,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSE,1,0.02,1,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,2.6,54,1.8,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,1.2,39,1.6,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,1.4,42,1.7,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSE,1,0.7,24,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSE,1,0.4,15,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,dead,TSE,1,1,40,na,na,na,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSA,na,na,na,4.3,54,2,,,na,na,na,,
springsfire,springs06,2020,postfire,1yr,,PICO,live,TSE,1,0.02,1,na,na,na,,,na,na,na,,
springsfire,springs07,2020,postfire,1yr,,PIJE,live,TSE,1,0.5,>10,na,na,na,,,na,na,na,,
springsfire,springs07,2020,postfire,1yr,,PIJE,live,TSE,1,0.5,>10,na,na,na,,,na,na,na,,
springsfire,springs08,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot,
springsfire,springs08,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in micro or macroplot,
springsfire,springs09,2020,postfire,1yr,,PICO,live,TSE,1,0.03,1,na,na,na,,,na,na,na,,
springsfire,springs09,2020,postfire,1yr,,PICO,live,TSE,1,0.03,1,na,na,na,,,na,na,na,,
springsfire,springs10,2020,postfire,1yr,,PIJE,live,TSE,1,0.03,1,na,na,na,,,na,na,na,,
springsfire,springs10,2020,postfire,1yr,,pinus,live,TSE,2,0.02,0,na,na,na,,,na,na,na,,
springsfire,springs11,2020,postfire,1yr,,PIJE,live,TSE,1,0.02,0,na,na,na,,,na,na,na,,
springsfire,springs11,2020,postfire,1yr,,PIJE,dead,TSE,1,na,0,na,na,na,,,na,na,na,,
springsfire,springs12,2020,postfire,1yr,,PIJE,live,TSE,1,0.02,0,na,na,na,,,na,na,na,,
springsfire,springs13,2020,postfire,1yr,,PIJE,live,TSA,na,na,na,4.3,18,2,,,na,na,na,no tse in microplot but PIJE in macroplot,
springsfire,springs14,2020,postfire,1yr,,PIJE,live,TSE,6,0.02,0,na,na,na,,,na,na,na,,
springsfire,springs15,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot,
springsfire,springs16,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot,
springsfire,springs17,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot; PIJE tse in macro,
springsfire,springs18,2020,postfire,1yr,,PIJE,live,TSE,2,0.02,1,na,na,na,,,na,na,na,,
springsfire,springs19,2020,postfire,1yr,,PIJE ,live,TSE,3,0.1,0,na,na,na,,,na,na,na,,
springsfire,springs20,2020,postfire,1yr,,PIJE ,live,TSE,3,0.1,0,na,na,na,,,na,na,na,,
springsfire,springs20,2020,postfire,1yr,,PIJE ,dead,TSE,2,0.7,10,na,na,na,,,na,na,na,,
springsfire,springs21,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot; PIJE tse in macro,
springsfire,springs22,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot; PIJE tse in macro,
springsfire,springs23,2020,postfire,1yr,,PIJE,live,TSE,3,0.1,1,na,na,na,,,na,na,na,,
springsfire,springs24,2020,postfire,1yr,,PIJE,live,TSE,17,0.02,0,na,na,na,,,na,na,na,,
springsfire,springs24,2020,postfire,1yr,,PIJE,dead,TSA,na,na,na,1.5,13,1.9,,,na,na,na,,
springsfire,springs25,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,"no regen in microplot, but 4 dead PIJE tse, tr live PIJE tsa, tr dead PIJE tsa in macroplot",
springsfire,springs26,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot,
springsfire,springs27,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot,
springsfire,springs28,2020,postfire,1yr,,PIJE,dead,TSA,na,na,na,0.1,na,2,,,na,na,na,,
springsfire,springs28,2020,postfire,1yr,,PIJE,dead,TSA,na,na,na,0.1,na,2,,,na,na,na,,
springsfire,springs28,2020,postfire,1yr,,PIJE,dead,TSA,na,na,na,0.1,na,2,,,na,na,na,,
springsfire,springs29,2020,postfire,1yr,,PIJE,dead,TSE,1,na,VS,na,na,na,,,na,na,na,,
springsfire,springs30,2020,postfire,1yr,,PIJE,live,TSE,na,na,na,na,na,na,,,na,na,na,see vs photo of sapling ,
springsfire,springs31,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,"PIJE tse at 10.3m, age 0, ht .1m; PIJE tsa at 11.5m, 3.5m high, 11 dead PIJE tsa; PICO tse at 69.5m, ht 0.1m, age 4. ",
springsfire,springs33,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,"no regen in micro or macroplot; PIJE tsa at 20m, 1.4m tall",
springsfire,springs34,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,"no regen in microplot, but PIJE tse at 11.3m, tsa at 10.2m, ht 1.4m",
springsfire,springs35,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,"no regen in micro or macroplot; PICO tsa at 51.3m, 2.2m tall; PICO tse at 21.3m, .1m tall age 7; PIJE tse at 41.3, .4m tall; PIJE tsa at 19.8, .8m tall",
springsfire,springs37,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in micro or macroplot; plantation,
springsfire,springs38,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot; PICO tse in macroplot,
springsfire,springs39,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,"no regen in microplot, PICO and PIJE regen in macroplot",
springsfire,springs40,2020,postfire,1yr,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in micro or macroplot,
springsfire,springs41,2020,prefire,NA,,na,na,na,na,na,na,na,na,na,,,na,na,na,"no regen in micro or macroplot or in 50m radius; but ""PIJE in macro plot""",
springsfire,springs42,2020,prefire,NA,,PIJE,live,TSE,1,0.6,7,na,na,na,,,na,na,na,,
springsfire,springs43,2020,prefire,NA,,PIJE,live,TSE,1,0.4,10,na,na,na,,,na,na,na,"PIJE tsa at 5.6m, 0.9m tall",
springsfire,springs44,2020,prefire,NA,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot; PIJE tse in macroplot,
springsfire,springs45,2020,prefire,NA,,PIJE,live,TSE,2,0.65,>10,na,na,na,,,na,na,na,,
springsfire,springs45,2020,prefire,NA,,PIJE,live,TSE,2,0.15,3?,na,na,na,,,na,na,na,no rings honestly maybe 1 or 2 yr just really big?,
springsfire,springs45,2020,prefire,NA,,PIJE,live,TSA,na,na,na,2.9,19,1.8,,,na,na,na,,
springsfire,springs46,2020,prefire,NA,,PICO,live,TSE,1,na,3,na,na,na,,,na,na,na,"PICO tsa at 26.3m, ht 2.3m",
springsfire,springs46,2020,prefire,NA,,PIJE,live,TSE,1,na,7,na,na,na,,,na,na,na,,
springsfire,springs46,2020,prefire,NA,,PIJE,na,na,na,na,na,na,na,na,,,na,na,na,"PICO tsa at 23.6m, ht 2.6m",
springsfire,springs47,2020,prefire,NA,,PIJE,live,TSE,1,0.1,5,na,na,na,,,na,na,na,"PIJE tsa at 22.2m, ht 1m",
springsfire,springs48,2020,prefire,NA,,PIJE,live,TSE,1,0.1,4,na,na,na,,,na,na,na,,
springsfire,springs48,2020,prefire,NA,,PIJE,live,TSA,na,na,na,,>10,0.6,,,na,na,na,,
springsfire,springs49,2020,prefire,NA,,PIJE,live,TSE,1,0.15,3,na,na,na,,,na,na,na,,
springsfire,springs49,2020,prefire,NA,,PIJE,live,TSE,13,0.1,1,na,na,na,,,na,na,na,PICO tse in macroplot,
springsfire,springs50,2020,prefire,NA,,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen in microplot but 2 tse in macroplot (no species indicated),
springsfire,springs51,2020,prefire,NA,,PIJE,live,TSE,2,0.05,2,na,na,na,,,na,na,na,,
springsfire,springs51,2020,prefire,NA,,PIJE,dead,TSE,2,na,2,na,na,na,,,na,na,na,,
springsfire,springs51,2020,prefire,NA,,PIJE,live,TSE,1,0.1,3,na,na,na,,,na,na,na,,
springsfire,springs51,2020,prefire,NA,,PIJE,live,TSE,1,0.05,1,na,na,na,,,na,na,na,,
springsfire,springs51,2020,prefire,NA,,PIJE,live,TSE,1,0.15,5,na,na,na,,,na,na,na,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,94,,0,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,35,,1,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,7,,2,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,1,,3,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,1,,4,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,1,,5,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,1,,6,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,1,,8,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,2,,9,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,ABCO,live,TSE,17,,10+,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,85,,0,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,17,,1,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,8,,2,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,7,,3,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,2,,4,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,2,,5,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,2,,6,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,2,,7,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,CADE,live,TSE,24,,10+,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,3,,1,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,2,,2,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,2,,3,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,1,,5,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,2,,6,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,4,,7,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,2,,8,,,,,,,,,,
SugarPineSP,sugarpine1,2020,prefire,NA,,pinus,live,TSE,2,,10+,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,18,,0,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,2,,1,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,1,,3,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,2,,5,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,1,,6,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,1,,7,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,2,,9,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,ABCO,live,TSE,17,,10+,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,37,,0,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,3,,1,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,1,,2,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,3,,3,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,3,,4,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,6,,5,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,8,,6,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,12,,7,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,11,,8,,,,,,,,,,
SugarPineSP,sugarpine2,2020,prefire,NA,,CADE,live,TSE,8,,9,,,,,,,,,,
