jurisdiction,site,plot_id,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,duff2_cm,litter2_cm,fuel1_cm,fuel2_cm,fuel3_cm,notes,,
TNC,frenchmeadows,64,2020,prefire,,E,,2,2,4,11.3,7,0,0,2.4,2.8,8,3.7,150,170,,,,
TNC,frenchmeadows,64,2020,prefire,,W,,2,2,4,11.3,0,6,0,8.4,5,5.4,7.3,18.5,42,,,,
TNC,frenchmeadows,63,2020,prefire,,N,27,2,2,4,11.3,6,5,4,6,4.8,4.4,3,11.2,7.7,,,,
TNC,frenchmeadows,63,2020,prefire,,S,28,2,2,4,11.3,22,8,1,9.3,3.7,6,4.4,27,18,,,,
TNC,frenchmeadows,63,2020,prefire,,E,,2,2,4,11.3,1,1,3,11.2,4.8,3.6,4.2,16.8,8,,,,
TNC,frenchmeadows,63,2020,prefire,,W,,2,2,4,11.3,2,8,0,9.8,8.8,6.6,3.9,20,10.5,,,,
TNC,frenchmeadows,44,2020,prefire,,N,na,2,2,4,11.3,23,4,1,4,5.5,1,5.5,18.2,13,,,,
TNC,frenchmeadows,44,2020,prefire,,S,na,2,2,4,11.3,77,4,2,7.5,4.5,4.5,3.5,12.2,16.1,,,,
TNC,frenchmeadows,45,2020,prefire,,E,na,2,2,4,11.3,44,2,0,3.5,3,0,0,41.3,6.6,,,,
TNC,frenchmeadows,45,2020,prefire,,W,21,2,2,4,11.3,30,2,1,3,6.5,0,1.5,26,4.5,,,,
TNC,frenchmeadows,55,2020,prefire,,N,na,2,2,4,11.3,56,7,2,8.5,4.5,6,6.5,10.7,14,,,,
TNC,frenchmeadows,55,2020,prefire,,S,na,2,2,4,11.3,35,13,1,0.25,8.75,6,4.5,13.7,26.8,,,,
TNC,frenchmeadows,55,2020,prefire,,E,26,2,2,4,11.3,51,4,2,0,2.5,0,3.5,5,14,,,,
TNC,frenchmeadows,55,2020,prefire,,W,25,2,2,4,11.3,79,9,3,10,2.5,1,5.5,11.7,12.2,,,,
TNC,frenchmeadows,40,2020,prefire,,N,31,2,2,4,11.3,69,5,3,4,2,0,2,12.1,25.5,,,,
TNC,frenchmeadows,40,2020,prefire,,S,31,2,2,4,11.3,28,1,0,1,2.5,0,1.5,5.8,5.3,,,,
TNC,frenchmeadows,40,2020,prefire,,E,23,2,2,4,11.3,85,14,1,0.5,4,7,3.5,8.7,14.5,,,,
TNC,frenchmeadows,40,2020,prefire,,W,23,2,2,4,11.3,61,13,2,1.5,1.5,14.5,4,3.7,11.3,,,,
TNC,frenchmeadows,39,2020,prefire,,N,53,2,2,4,11.3,7,2,0,0,0.25,0,0,12.8,18.3,,,,
TNC,frenchmeadows,39,2020,prefire,,S,53,2,2,4,11.3,23,4,0,8,4,2,6,16.7,28.3,,,,
TNC,frenchmeadows,39,2020,prefire,,E,na,2,2,4,11.3,12,7,0,17,4,0,1,42,9.2,,,,
TNC,frenchmeadows,39,2020,prefire,,W,na,2,2,4,11.3,13,0,1,0,1,0,1,21.4,18.3,,,,
TNC,frenchmeadows,46,2020,prefire,,N,21,2,2,4,11.3,27,0,0,0,1.5,0.25,1,13.2,36.7,,,,
TNC,frenchmeadows,46,2020,prefire,,S,na,2,2,4,11.3,71,14,4,0,1.5,3.5,5.5,7.3,16.8,,,,
TNC,frenchmeadows,46,2020,prefire,,E,38,2,2,4,11.3,27,2,0,3.5,1,0,1.5,22,32.5,,,,
TNC,frenchmeadows,46,2020,prefire,,W,51,2,2,4,11.3,30,4,3,6.5,3.5,1.5,1,31.8,22.7,,,,
TNC,frenchmeadows,57,2020,prefire,,N,43,2,2,4,11.3,3,3,2,3.5,4,5.5,6,8.3,18.8,,,,
TNC,frenchmeadows,57,2020,prefire,,S,na,2,2,4,11.3,46,8,2,4,5,12.5,12,11.2,16.7,,,,
TNC,frenchmeadows,57,2020,prefire,,E,28,2,2,4,11.3,41,7,3,11,5,5,6.5,14,9.8,,,,
TNC,frenchmeadows,57,2020,prefire,,W,na,2,2,4,11.3,10,10,6,4,4.5,0,9,68.5,11.3,,,,
TNC,frenchmeadows,69,2020,prefire,,N,,2,2,4,11.3,23,3,0,3,10,7,8.5,22.8,10.5,,,,
TNC,frenchmeadows,69,2020,prefire,,S,,2,2,4,11.3,21,2,1,0,2,0,0.5,16.2,14.5,,,,
TNC,frenchmeadows,69,2020,prefire,,E,,2,2,4,11.3,21,3,0,0,0.5,0,1,18.8,20,,,,
TNC,frenchmeadows,69,2020,prefire,,W,,2,2,4,11.3,11,4,3,0,0,0,1,26,4.3,,,,
TNC,frenchmeadows,68,2020,prefire,,N,na,2,2,4,11.3,18,3,0,0,3.5,0,0,8.2,4,,,,
TNC,frenchmeadows,68,2020,prefire,,S,na,2,2,4,11.3,15,4,0,0,3.5,0,0.3,29.5,1.3,,,,
TNC,frenchmeadows,68,2020,prefire,,E,32,2,2,4,11.3,1,0,0,0,0,0,0.3,0,12.9,,,,
TNC,frenchmeadows,68,2020,prefire,,W,32,2,2,4,11.3,10,0,0,0,1,0,1,4,52.7,,,,
TNC,frenchmeadows,62,2020,prefire,,N,na,2,2,4,11.3,60,12,4,3,3,0,4.5,15.8,33.2,,,,
TNC,frenchmeadows,62,2020,prefire,,S,na,2,2,4,11.3,52,8,1,0,7.5,2,1,15.6,22.5,,,,
TNC,frenchmeadows,62,2020,prefire,,E,47,2,2,4,11.3,8,4,1,0,3.5,0,1.5,26.5,7.5,,,,
TNC,frenchmeadows,62,2020,prefire,,W,47,2,2,4,11.3,25,10,2,3.5,5,5.5,5.5,17.2,17.2,,,,
TNC,downieville,RedAnt46,2020,prefire,,N,na,2,2,4,11.3,26,12,3,4.8,1.8,6.5,2.8,6.4,9.3,,,,
TNC,downieville,RedAnt46,2020,prefire,,S,na,2,2,4,11.3,17,7,1,8.9,3.7,3.7,3.4,13.2,7.3,,,,
TNC,downieville,RedAnt46,2020,prefire,,E,34,2,2,4,11.3,31,7,0,1.5,2.6,0,2.2,8.7,2.5,,,,
TNC,downieville,RedAnt46,2020,prefire,,W,37,2,2,4,11.3,17,4,5,6.7,0.8,4.8,2.3,9.5,7.3,,,,
TNC,downieville,RedAnt44,2020,prefire,,N,na,2,2,4,11.3,27,5,4,4.4,6.3,4.2,4.5,11.7,11.2,,,,
TNC,downieville,RedAnt44,2020,prefire,,S,na,2,2,4,11.3,19,10,14,4.7,4.2,6.3,7.8,9.3,15.2,,,,
TNC,downieville,RedAnt44,2020,prefire,,E,na,2,2,4,11.3,35,8,2,4.7,3.4,3.8,4.6,8.2,8.9,,,,
TNC,downieville,RedAnt44,2020,prefire,,W,na,2,2,4,11.3,18,7,6,4.8,4.2,0.7,0.9,10,1.5,,,,
TNC,downieville,RedAnt42,2020,prefire,,N,na,2,2,4,11.3,8,11,5,6.3,6,6.3,3.8,12.4,10.5,,,,
TNC,downieville,RedAnt42,2020,prefire,,S,na,2,2,4,11.3,17,8,4,5.8,8,4.8,7.1,14.3,12.3,,,,
TNC,downieville,RedAnt42,2020,prefire,,E,41,2,2,4,11.3,8,1,5,6.3,7.8,1.5,3,15.1,5,,,,
TNC,downieville,RedAnt42,2020,prefire,,W,23,2,2,4,11.3,18,9,6,4.2,4.5,4.7,6.3,8.8,11,,,,
TNC,downieville,RedAnt41,2020,prefire,,N,27,2,2,4,11.3,56,16,0,2.4,1.6,5,3.7,4,8.9,,,,
TNC,downieville,RedAnt41,2020,prefire,,S,26,2,2,4,11.3,8,4,0,0,6,0,0.5,4.2,0.3,,,,
TNC,downieville,RedAnt41,2020,prefire,,E,40,2,2,4,11.3,7,2,4,1,5,0,0,7,0.3,,,,
TNC,downieville,RedAnt41,2020,prefire,,W,37,2,2,4,11.3,39,13,2,2,3.6,1.8,4.3,5.5,5.8,,,,
TNC,downieville,RedAnt40,2020,prefire,,N,24,2,2,4,11.3,45,15,4,4,5,5,4.8,9,10,,,,
TNC,downieville,RedAnt40,2020,prefire,,S,na,2,2,4,11.3,42,13,7,2.8,3.6,6.4,4.8,6.4,11.2,,,,
TNC,downieville,RedAnt40,2020,prefire,,E,52,2,2,4,11.3,26,6,2,3.8,2.8,6.2,4,6.6,10,,,,
TNC,downieville,RedAnt40,2020,prefire,,W,37,2,2,4,11.3,18,9,4,3.7,4.2,4.8,5.4,8.2,10,,,,
TNC,downieville,RedAnt59,2020,prefire,,N,23,2,2,4,11.3,6,9,1,3.4,5.3,3.7,4.4,8.9,8.2,,,,
TNC,downieville,RedAnt59,2020,prefire,,S,na,2,2,4,11.3,26,5,2,1.3,1.9,3.6,4.2,2.3,7.8,,,,
TNC,downieville,RedAnt59,2020,prefire,,E,na,2,2,4,11.3,37,7,1,5.2,5,5.4,6,10.5,12,,,,
TNC,downieville,RedAnt59,2020,prefire,,W,na,2,2,4,11.3,41,23,3,1.6,2.7,5.7,3.8,4.4,9.3,,,,
TNC,downieville,RedAnt56,2020,prefire,,N,na,2,2,4,11.3,6,3,1,7.3,3,11.5,6.9,10,18.5,,,,
TNC,downieville,RedAnt56,2020,prefire,,S,na,2,2,4,11.3,22,13,5,5.8,3.4,0.8,1.2,9.1,2,,,,
TNC,downieville,RedAnt56,2020,prefire,,E,39,2,2,4,11.3,32,9,5,4.8,4.2,5,7.3,9,12,,,,
TNC,downieville,RedAnt56,2020,prefire,,W,32,2,2,4,11.3,34,8,2,5.6,5.8,5.8,3.8,10.5,9.6,,,,
TNC,downieville,RedAnt55,2020,prefire,,N,na,2,2,4,11.3,8,2,3,4.6,5.5,4.2,3.3,13,8,,,,
TNC,downieville,RedAnt55,2020,prefire,,S,na,2,2,4,11.3,10,3,0,1,1.7,4.2,3.9,2.7,8,,,,
TNC,downieville,RedAnt55,2020,prefire,,E,na,2,2,4,11.3,1,3,8,3.2,2.6,0.5,1,5.5,1.8,,,,
TNC,downieville,RedAnt55,2020,prefire,,W,33,2,2,4,11.3,13,2,0,2.6,3.7,0.8,3.9,6.4,4.5,,,,
TNC,downieville,RedAnt57,2020,prefire,,N,na,2,2,4,11.3,5,5,0,0.7,4.2,2.8,4.5,5,7.3,,,,
TNC,downieville,RedAnt57,2020,prefire,,S,na,2,2,4,11.3,6,5,3,1.8,6.4,2.2,5.6,8.4,8,,,,
TNC,downieville,RedAnt57,2020,prefire,,E,na,2,2,4,11.3,3,7,1,2.5,2.7,1.8,4.8,5.4,6.3,,,,
TNC,downieville,RedAnt57,2020,prefire,,W,na,2,2,4,11.3,9,7,13,4.2,11.2,0,8.2,18,10,,,,
TNC,downieville,RedAnt54,2020,prefire,,N,23,2,2,4,11.3,3,2,1,7.3,5,3.5,5.4,12.3,9,,,,
TNC,downieville,RedAnt54,2020,prefire,,S,na,2,2,4,11.3,8,7,3,2,4.3,2.2,2.7,7,7.3,,,,
TNC,downieville,RedAnt54,2020,prefire,,E,22,2,2,4,11.3,11,18,2,2,7.3,3.9,4.2,10,7.5,,,,
TNC,downieville,RedAnt54,2020,prefire,,W,28,2,2,4,11.3,1,2,1,5,5,6,3.6,10,9.3,,,,
TNC,downieville,RedAnt28,2020,prefire,,N,33,2,2,4,11.3,0,1,0,0.5,11,0.8,26,13.2,18.6,,,,
TNC,downieville,RedAnt28,2020,prefire,,S,37,2,2,4,11.3,0,0,1,0.3,7.8,0.8,3.7,8.2,6.3,,,,
TNC,downieville,RedAnt28,2020,prefire,,E,na,2,2,4,11.3,5,3,1,0.3,7.7,3.4,5,10.1,7.6,,,,
TNC,downieville,RedAnt28,2020,prefire,,W,na,2,2,4,11.3,1,1,0,8.2,6,3.2,8.2,15.1,12.3,,,,
TNC,downieville,RedAnt52,2020,prefire,,N,47,2,2,4,11.3,8,0,0,18.2,10.1,5.4,9.3,34.3,18.5,,,,
TNC,downieville,RedAnt52,2020,prefire,,S,31,2,2,4,11.3,10,6,3,7.8,6.3,8.2,8.8,18.6,20.2,,,,
TNC,downieville,RedAnt52,2020,prefire,,E,na,2,2,4,11.3,18,8,2,7.3,5.5,7.3,3.5,12.3,11.2,,,,
TNC,downieville,RedAnt52,2020,prefire,,W,23,2,2,4,11.3,20,12,3,3.4,5,8.7,10.5,8.7,20.7,,,,
TNC,downieville,RedAnt30b,2020,prefire,,N,20,2,2,4,11.3,3,0,0,2.2,9.3,3.9,9.1,11.8,13,,,,
TNC,downieville,RedAnt30b,2020,prefire,,S,23,2,2,4,11.3,0,0,0,1.8,7.3,3.6,2.4,9.3,6,,,,
TNC,downieville,RedAnt30b,2020,prefire,,E,32,2,2,4,11.3,1,1,0,0,6.7,1.8,6,7,7.6,,,,
TNC,downieville,RedAnt30b,2020,prefire,,W,41,2,2,4,11.3,4,0,0,2.6,10,3.5,10.1,13,13.6,,,,
TNC,downieville,RedAnt32,2020,prefire,,N,na,2,2,4,11.3,2,0,0,2.4,9.6,2.2,8.2,11.5,10.5,,,,
TNC,downieville,RedAnt32,2020,prefire,,S,na,2,2,4,11.3,1,2,0,2.2,10,2,10.5,12.8,13,,,,
TNC,downieville,RedAnt32,2020,prefire,,E,56,2,2,4,11.3,0,1,0,4,8.2,2,12.2,12,12.5,,,,
TNC,downieville,RedAnt32,2020,prefire,,W,58,2,2,4,11.3,1,5,1,1.8,9.1,1,15,10.5,18,,,,
TNC,downieville,RedAnt35,2020,prefire,,N,na,2,2,4,11.3,0,2,0,0.3,3,0.5,3.7,3.2,4.2,,,,
TNC,downieville,RedAnt35,2020,prefire,,S,na,2,2,4,11.3,0,3,0,0.5,4.4,0.3,2.5,4,2.5,,,,
TNC,downieville,RedAnt35,2020,prefire,,E,23,2,2,4,11.3,0,2,0,1,1,0.3,2.8,1,2.8,,,,
TNC,downieville,RedAnt35,2020,prefire,,W,29,2,2,4,11.3,0,0,1,0.8,5,0,0.5,6.3,0.5,,,,
TNC,downieville,RedAnt36,2020,prefire,,N,na,2,2,4,11.3,3,2,1,3.2,4.3,4.4,7.6,220,12,,,,
TNC,downieville,RedAnt36,2020,prefire,,S,na,2,2,4,11.3,21,12,2,2,8.2,3.2,4.2,10,7.6,,,,
TNC,downieville,RedAnt36,2020,prefire,,E,na,2,2,4,11.3,5,5,1,4,4,4.2,12,124,13.6,,,,
TNC,downieville,RedAnt36,2020,prefire,,W,na,2,2,4,11.3,1,1,1,0.8,8.2,1.1,3.9,9.3,51,,,,
TNC,downieville,RedAnt37,2020,prefire,,N,45,2,2,4,11.3,7,3,3,5,5.4,3.4,4,13,7.6,,,,
TNC,downieville,RedAnt37,2020,prefire,,S,26,2,2,4,11.3,36,7,1,6,7.6,7.3,7,8.2,15,,,,
TNC,downieville,RedAnt37,2020,prefire,,E,29,2,2,4,11.3,23,4,3,3.7,8,22,7,12,30,,,,
TNC,downieville,RedAnt37,2020,prefire,,W,na,2,2,4,11.3,18,6,0,0.8,3.2,3.2,2.8,4.6,50,,,,
TNC,downieville,RedAnt60,2020,prefire,,N,na,2,2,4,11.3,9,22,2,4,6.4,3.7,7.6,11.2,11.2,,,,
TNC,downieville,RedAnt60,2020,prefire,,S,na,2,2,4,11.3,15,10,1,5.4,7.8,5.1,6.3,13.6,12.4,,,,
TNC,downieville,RedAnt60,2020,prefire,,E,49,2,2,4,11.3,14,7,0,3.7,9.1,2.7,1.2,12.3,3.9,,,,
TNC,downieville,RedAnt60,2020,prefire,,W,51,2,2,4,11.3,13,9,3,4.4,5,0.5,3.9,13.5,4.2,,,,
TNC,downieville,RedAnt61,2020,prefire,,N,na,2,2,4,11.3,42,20,2,6,5,2.4,4,15,6.6,,,,
TNC,downieville,RedAnt61,2020,prefire,,S,na,2,2,4,11.3,23,8,1,3,0.6,0,5,4.2,5,,,,
TNC,downieville,RedAnt61,2020,prefire,,E,56,2,2,4,11.3,18,22,1,6,4,5.5,3.2,25,32,,,,
TNC,downieville,RedAnt61,2020,prefire,,W,58,2,2,4,11.3,55,24,5,6.9,5.5,4,4.2,27,18,,,,
TNC,downieville,RedAnt53,2020,prefire,,N,na,2,2,4,11.3,4,6,0,1.5,6,1.2,8.4,93,9.6,,,,
TNC,downieville,RedAnt53,2020,prefire,,S,na,2,2,4,11.3,2,5,2,0,3,6.7,5.9,9.3,12.3,,,,
TNC,downieville,RedAnt53,2020,prefire,,E,na,2,2,4,11.3,0,3,1,4.4,6,5.6,8.2,10.2,13.7,,,,
TNC,downieville,RedAnt53,2020,prefire,,W,25,2,2,4,11.3,8,12,2,1.8,4.3,2.8,4.4,6.4,7.6,,,,
TNC,downieville,RedAnt58,2020,prefire,,N,32,2,2,4,11.3,26,6,4,3,4.6,3.7,2.4,8.4,18.2,,,,
TNC,downieville,RedAnt58,2020,prefire,,S,44,2,2,4,11.3,88,15,0,3.4,1.8,1.1,3.4,5.4,4.8,,,,
TNC,downieville,RedAnt58,2020,prefire,,E,51,2,2,4,11.3,54,6,5,2.8,5.6,3.4,1.8,22,5.4,,,,
TNC,downieville,RedAnt58,2020,prefire,,W,41,2,2,4,11.3,50,24,8,2.7,3.7,5,3.4,6.6,12.4,,,,
TNC,downieville,RedAnt49,2020,prefire,,E,,2,2,4,11.3,27,10,7,1,9,1,2,29.8,10.25,,,,
TNC,downieville,RedAnt49,2020,prefire,,W,,2,2,4,11.3,47,7,1,0,1,1.5,5.25,9.7,9.1,,,,
TNC,downieville,RedAnt49,2020,prefire,,N,,2,2,4,11.3,56,13,8,0.25,5.5,9,8,8.5,15.5,,,,
TNC,downieville,RedAnt49,2020,prefire,,S,,2,2,4,11.3,68,19,6,1,7.5,1,8.5,18,168,,,,
TNC,downieville,RedAnt50,2020,prefire,,E,,2,2,4,11.3,8,5,1,0.5,2,4,10,8.1,26,,,,
TNC,downieville,RedAnt50,2020,prefire,,W,,2,2,4,11.3,5,8,3,6,8,4,8,22.3,46.7,,,,
TNC,downieville,RedAnt50,2020,prefire,,N,,2,2,4,11.3,7,11,3,0,0.25,2,4.5,13.1,17.9,,,,
TNC,downieville,RedAnt50,2020,prefire,,S,,2,2,4,11.3,1,4,2,0,1,0,3,4.2,12,,,,
TNC,downieville,RedAnt39,2020,prefire,,E,,2,2,4,11.3,19,2,2,7,7.75,7.25,4.75,13.3,12.6,,,,
TNC,downieville,RedAnt39,2020,prefire,,W,,2,2,4,11.3,23,4,4,2.5,6.5,0.5,2.5,10.7,8.5,,,,
TNC,downieville,RedAnt39,2020,prefire,,N,,2,2,4,11.3,29,3,3,11.25,7.5,0,0,17,3,,,,
TNC,downieville,RedAnt39,2020,prefire,,S,,2,2,4,11.3,45,4,4,1.5,5.5,9.5,4.25,155.5,20.6,,,,
TNC,downieville,RedAnt38,2020,prefire,,E,,2,2,4,11.3,6,5,1,0,1,0.25,2.5,3.5,7,,,,
TNC,downieville,RedAnt38,2020,prefire,,W,,2,2,4,11.3,5,7,0,0,0,0,1,4.6,8.5,,,,
TNC,downieville,RedAnt38,2020,prefire,,N,,2,2,4,11.3,12,3,0,3,2.5,4.75,2.5,11.75,9.3,,,,
TNC,downieville,RedAnt38,2020,prefire,,S,,2,2,4,11.3,0,3,1,0.25,4.5,0.5,3,6,6.7,,,,
TNC,downieville,RedAnt51,2020,prefire,,E,,2,2,4,11.3,9,2,0,4.5,7.5,19,25,12.3,29.7,,,,
TNC,downieville,RedAnt51,2020,prefire,,W,,2,2,4,11.3,34,11,6,4,5.5,0,2.75,15,46.8,,,,
TNC,downieville,RedAnt51,2020,prefire,,N,,2,2,4,11.3,21,5,1,2.5,3.5,7.5,9.5,11,24.2,,,,
TNC,downieville,RedAnt51,2020,prefire,,S,,2,2,4,11.3,12,6,3,5.5,10,0,0.25,14.2,26.4,,,,
LakesDistrict,BurtonSP,Burton07,2020,postfire,,N,,2,2,4,11.3,1,8,0,0,0,0.5,2.3,0.3,3,,,,
LakesDistrict,BurtonSP,Burton07,2020,postfire,,S,,2,2,4,11.3,32,10,0,2,3.3,0,2.7,5,3,,,,
LakesDistrict,BurtonSP,Burton07,2020,postfire,,E,,2,2,4,11.3,2,4,0,2.5,2.5,0,0.5,5,0.5,,,,
LakesDistrict,BurtonSP,Burton07,2020,postfire,,W,,2,2,4,11.3,0,5,0,0,1.8,6,2.7,2,9,,,,
LakesDistrict,BurtonSP,Burton14,2020,postfire,,N,,2,2,4,11.3,2,0,0,0,0.8,0,0.7,0.6,0.5,,,,
LakesDistrict,BurtonSP,Burton14,2020,postfire,,S,,2,2,4,11.3,1,1,0,0,3,0,4.2,3,3,,,,
LakesDistrict,BurtonSP,Burton14,2020,postfire,,E,,2,2,4,11.3,2,2,0,0,0.8,0,0.3,0.5,0.3,,,,
LakesDistrict,BurtonSP,Burton14,2020,postfire,,W,,2,2,4,11.3,2,2,2,3.2,1.8,0,0.2,5,0.8,,,,
LakesDistrict,BurtonSP,Burton38,2020,postfire,,N,,2,2,4,11.3,12,2,0,1.8,1.5,2.7,1.8,2.3,4.6,,,,
LakesDistrict,BurtonSP,Burton38,2020,postfire,,S,,2,2,4,11.3,3,1,0,0,2.1,0,0.3,1.2,0.3,,,,
LakesDistrict,BurtonSP,Burton38,2020,postfire,,E,,2,2,4,11.3,2,5,1,2.6,2.4,0,0,5,1.2,,,,
LakesDistrict,BurtonSP,Burton38,2020,postfire,,W,,2,2,4,11.3,6,3,0,0,0,1.8,3.4,0.1,5,,,,
LakesDistrict,BurtonSP,Burton39,2020,postfire,,N,,2,2,4,11.3,5,5,0,0.2,3,0,3.7,3,4,,,,
LakesDistrict,BurtonSP,Burton39,2020,postfire,,S,,2,2,4,11.3,5,1,0,0.8,1.2,0.5,0.2,2,1.5,,,,
LakesDistrict,BurtonSP,Burton39,2020,postfire,,E,,2,2,4,11.3,1,5,0,0.5,1,0,0,1,1,,,,
LakesDistrict,BurtonSP,Burton39,2020,postfire,,W,,2,2,4,11.3,27,9,1,2.7,4.8,0,0.5,7.3,0.5,,,,
LakesDistrict,BurtonSP,Burton33,2020,prefire,,N,,2,2,4,11.3,0,0,0,0,2.4,0,2.2,2.3,2,,,,
LakesDistrict,BurtonSP,Burton33,2020,prefire,,S,,2,2,4,11.3,1,3,0,2.7,6.3,3.3,10.5,9,10.8,,,,
LakesDistrict,BurtonSP,Burton33,2020,prefire,,E,,2,2,4,11.3,1,0,1,0,0,0,3,0.7,2.5,,,,
LakesDistrict,BurtonSP,Burton33,2020,prefire,,W,,2,2,4,11.3,1,5,0,1.8,6.3,0.3,3.3,8,3,,,,
LakesDistrict,BurtonSP,Burton32,2020,prefire,,N,,2,2,4,11.3,4,4,0,0,3.7,3.3,1.3,4,4.6,,,,
LakesDistrict,BurtonSP,Burton32,2020,prefire,,S,,2,2,4,11.3,18,13,2,0,2.5,0,1.2,3.4,1,,,,
LakesDistrict,BurtonSP,Burton32,2020,prefire,,E,,2,2,4,11.3,0,5,0,0.3,0,0,0,1,1,,,,
LakesDistrict,BurtonSP,Burton32,2020,prefire,,W,,2,2,4,11.3,22,3,1,2.5,5,5,2.2,7.5,7.5,,,,
LakesDistrict,BurtonSP,Burton29,2020,prefire,,N,,2,2,4,11.3,18,5,0,0,0.8,1.8,4,1,6,,,,
LakesDistrict,BurtonSP,Burton29,2020,prefire,,S,,2,2,4,11.3,18,22,0,0,4.2,0,2.7,4,3,,,,
LakesDistrict,BurtonSP,Burton29,2020,prefire,,E,,2,2,4,11.3,13,7,3,1,7.5,0,2.5,8.8,3,,,,
LakesDistrict,BurtonSP,Burton29,2020,prefire,,W,,2,2,4,11.3,23,9,2,6,6,0,1.5,6,23,,,,
LakesDistrict,BurtonSP,Burton28,2020,prefire,,N,,2,2,4,11.3,11,18,5,4.8,3,2,5,7.5,7,,,,
LakesDistrict,BurtonSP,Burton28,2020,prefire,,S,,2,2,4,11.3,0,2,1,6,2,8.8,10.5,8,18.8,,,,
LakesDistrict,BurtonSP,Burton28,2020,prefire,,E,,2,2,4,11.3,5,0,0,2.5,5.5,0.5,6,8,6,,,,
LakesDistrict,BurtonSP,Burton28,2020,prefire,,W,,2,2,4,11.3,0,3,0,2.7,6.7,0.5,3.4,9.6,4,,,,
LakesDistrict,BurtonSP,Burton30,2020,prefire,,N,,2,2,4,11.3,0,1,0,5,4.5,3.3,5.5,10,8.8,,,,
LakesDistrict,BurtonSP,Burton30,2020,prefire,,S,,2,2,4,11.3,11,2,1,6.3,4.2,3.3,3.7,10.5,7,,,,
LakesDistrict,BurtonSP,Burton30,2020,prefire,,E,,2,2,4,11.3,3,5,3,3.4,8,3.6,4.5,15,8.4,,,,
LakesDistrict,BurtonSP,Burton30,2020,prefire,,W,,2,2,4,11.3,2,1,3,1,6.3,1.8,5,9.8,6.6,,,,
LakesDistrict,BurtonSP,Burton25,2020,prefire,,N,,2,2,4,11.3,0,5,2,0,2.2,3.5,6,2,9.6,,,,
LakesDistrict,BurtonSP,Burton25,2020,prefire,,S,,2,2,4,11.3,7,3,0,6,4,0,3.7,10,4,,,,
LakesDistrict,BurtonSP,Burton25,2020,prefire,,E,,2,2,4,11.3,1,2,3,1,5,3.9,4.2,6,8,,,,
LakesDistrict,BurtonSP,Burton25,2020,prefire,,W,,2,2,4,11.3,8,7,2,2,5,2.3,6,7,8,,,,
LakesDistrict,BurtonSP,Burton35,2020,prefire,,N,,2,2,4,11.3,7,3,3,2.8,4.8,1.5,1.8,7.5,3.3,,,,
LakesDistrict,BurtonSP,Burton35,2020,prefire,,S,,2,2,4,11.3,0,0,0,7,4.2,6.7,5,11.2,11.5,,,,
LakesDistrict,BurtonSP,Burton35,2020,prefire,,E,,2,2,4,11.3,15,3,0,0,3.7,2,4,4,6,,,,
LakesDistrict,BurtonSP,Burton35,2020,prefire,,W,,2,2,4,11.3,0,1,1,10,4.2,2.5,5,10.1,7.5,,,,
LakesDistrict,BurtonSP,Burton36,2020,prefire,,N,,2,2,4,11.3,84,10,0,5,2.7,8.4,8.4,7.6,27,,,,
LakesDistrict,BurtonSP,Burton36,2020,prefire,,S,,2,2,4,11.3,22,5,0,4.2,7.8,5.2,5.2,12,8.4,,,,
LakesDistrict,BurtonSP,Burton36,2020,prefire,,E,,2,2,4,11.3,7,5,0,2.5,4.8,5,5,8,7,,,,
LakesDistrict,BurtonSP,Burton36,2020,prefire,,W,,2,2,4,11.3,3,2,1,4,5.4,3.5,3.5,9,8.9,,,,
LakesDistrict,BurtonSP,Burton26,2020,prefire,,N,,2,2,4,11.3,1,5,3,6.7,4.5,3.6,6,12,9.3,,,,
LakesDistrict,BurtonSP,Burton26,2020,prefire,,S,,2,2,4,11.3,1,2,0,4.4,6.9,1,3.9,10.1,3.6,,,,
LakesDistrict,BurtonSP,Burton26,2020,prefire,,E,,2,2,4,11.3,7,5,2,0.5,2.2,3.2,4,5.4,6.9,,,,
LakesDistrict,BurtonSP,Burton26,2020,prefire,,W,,2,2,4,11.3,2,11,3,8.2,5,2.5,4.2,13,6.7,,,,
LakesDistrict,BurtonSP,Burton43,2020,prefire,,N,,2,2,4,11.3,3,5,0,4.8,6.3,5,3.7,13.2,8.4,,,,
LakesDistrict,BurtonSP,Burton43,2020,prefire,,S,,2,2,4,11.3,15,13,0,0,1,5.2,4.2,1,12.6,,,,
LakesDistrict,BurtonSP,Burton43,2020,prefire,,E,,2,2,4,11.3,8,1,0,6.9,3.4,4.2,3.4,10.2,7.6,,,,
LakesDistrict,BurtonSP,Burton43,2020,prefire,,W,,2,2,4,11.3,1,3,1,3.2,2.3,4.2,3.6,5.5,7.8,,,,
LakesDistrict,BurtonSP,Burton44,2020,prefire,,N,,2,2,4,11.3,8,8,5,0.5,2.2,0.7,2.7,2.7,3.3,,,,
LakesDistrict,BurtonSP,Burton44,2020,prefire,,S,,2,2,4,11.3,2,3,4,3.9,4.8,0,0.5,9.3,1,,,,
LakesDistrict,BurtonSP,Burton44,2020,prefire,,E,,2,2,4,11.3,3,4,3,1.8,4,9.3,15.8,5.5,27,,,,
