site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,duff2_cm,litter2_cm,fuel1_cm,fuel2_cm,fuel3_cm,notes,project,burnpile_ht_m,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth
frenchmeadows,fm44,2020,prefire,,180,0,2,2,4,11.3,78,15,1,5.4,4.6,3.2,2.6,12,9.3,,,CPFMP,,,,4.3,3.6,10.65,frenchmeadows_fm44_2020_prefire_NA_180
frenchmeadows,fm44,2020,prefire,,180,0,2,2,4,11.3,77,4,2,7.5,4.5,4.5,3.5,12.2,16.1,,,CPFMP,,,,6,4,14.15,frenchmeadows_fm44_2020_prefire_NA_180
frenchmeadows,fm45,2020,prefire,,90,0,2,2,4,11.3,44,2,0,3.5,3,0,0,41.3,6.6,,,CPFMP,,,,1.75,1.5,23.95,frenchmeadows_fm45_2020_prefire_NA_90
frenchmeadows,fm45,2020,prefire,,90,0,2,2,4,11.3,34,7,0,7.7,3.3,4.3,3.4,154,133,,,CPFMP,,,,6,3.35,143.5,frenchmeadows_fm45_2020_prefire_NA_90
frenchmeadows,fm45,2020,prefire,,180,0,2,2,4,11.3,7,3,6,3.9,3,2.8,3.1,6.6,6.9,,,CPFMP,,,,3.35,3.05,6.75,frenchmeadows_fm45_2020_prefire_NA_180
frenchmeadows,fm45,2020,prefire,,270,0,2,2,4,11.3,30,2,1,3,6.5,0,1.5,26,4.5,,,CPFMP,,,,1.5,4,15.25,frenchmeadows_fm45_2020_prefire_NA_270
frenchmeadows,fm46,2020,prefire,,90,0,2,2,4,11.3,27,2,0,3.5,1,0,1.5,22,32.5,,,CPFMP,,,,1.75,1.25,27.25,frenchmeadows_fm46_2020_prefire_NA_90
frenchmeadows,fm46,2020,prefire,,0,0,2,2,4,11.3,27,0,0,0,1.5,0.25,1,13.2,36.7,,,CPFMP,,,,0.125,1.25,24.95,frenchmeadows_fm46_2020_prefire_NA_0
frenchmeadows,fm46,2020,prefire,,180,0,2,2,4,11.3,71,14,4,0,1.5,3.5,5.5,7.3,16.8,,,CPFMP,,,,1.75,3.5,12.05,frenchmeadows_fm46_2020_prefire_NA_180
frenchmeadows,fm46,2020,prefire,,270,0,2,2,4,11.3,30,4,3,6.5,3.5,1.5,1,31.8,22.7,,,CPFMP,,,,4,2.25,27.25,frenchmeadows_fm46_2020_prefire_NA_270
frenchmeadows,fm46,2021,postfire,immediate,90,0,2,2,4,11.3,1,0,0,0,1.7,3.5,3,5.8,1.1,,,CPFMP,,,,1.75,2.35,3.45,frenchmeadows_fm46_2021_postfire_immediate_90
frenchmeadows,fm46,2021,postfire,immediate,0,0,2,2,4,11.3,9,0,0,0,0,0,0.5,0,0.3,,,CPFMP,,,,0,0.25,0.15,frenchmeadows_fm46_2021_postfire_immediate_0
frenchmeadows,fm46,2021,postfire,immediate,180,0,2,2,4,11.3,0,0,1,0,0.5,0,0.5,3.2,0.5,,,CPFMP,,,,0,0.5,1.85,frenchmeadows_fm46_2021_postfire_immediate_180
frenchmeadows,fm46,2021,postfire,immediate,270,0,2,2,4,11.3,0,0,0,0,0.5,0,1.5,0.3,1.8,,,CPFMP,,,,0,1,1.05,frenchmeadows_fm46_2021_postfire_immediate_270
frenchmeadows,fm47,2021,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,1,0,0,0.8,0,,,CPFMP,,,,0,0.5,0.4,frenchmeadows_fm47_2021_postfire_immediate_90
frenchmeadows,fm47,2021,postfire,immediate,0,0,2,2,4,11.3,0,0,0,0,1.2,0,0.5,0.6,0.8,,,CPFMP,,,,0,0.85,0.7,frenchmeadows_fm47_2021_postfire_immediate_0
frenchmeadows,fm47,2021,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.8,0,0.1,1.2,0.2,,,CPFMP,,,,0,0.45,0.7,frenchmeadows_fm47_2021_postfire_immediate_180
frenchmeadows,fm47,2021,postfire,immediate,270,0,2,2,4,11.3,9,1,0,0,3.2,0,1.5,3,0.5,,,CPFMP,,,,0,2.35,1.75,frenchmeadows_fm47_2021_postfire_immediate_270
frenchmeadows,fm48,2020,prefire,,90,0,2,2,4,11.3,2,1,3,2.4,4.4,6.3,3.4,6.6,9.6,,,CPFMP,,,,4.35,3.9,8.1,frenchmeadows_fm48_2020_prefire_NA_90
frenchmeadows,fm48,2020,prefire,,0,0,2,2,4,11.3,13,2,7,3.7,2.8,7.5,6,6.4,14.7,,,CPFMP,,,,5.6,4.4,10.55,frenchmeadows_fm48_2020_prefire_NA_0
frenchmeadows,fm48,2020,prefire,,180,0,2,2,4,11.3,4,5,5,7.6,1.3,5.6,4.3,8.7,9.8,,,CPFMP,,,,6.6,2.8,9.25,frenchmeadows_fm48_2020_prefire_NA_180
frenchmeadows,fm48,2020,prefire,,270,0,2,2,4,11.3,8,6,4,3,2,2,3.4,5,5.6,,,CPFMP,,,,2.5,2.7,5.3,frenchmeadows_fm48_2020_prefire_NA_270
frenchmeadows,fm48,2021,postfire,immediate,90,0,2,2,4,11.3,0,0,1,0,0.5,0,0,0.5,0,,,CPFMP,,,,0,0.25,0.25,frenchmeadows_fm48_2021_postfire_immediate_90
frenchmeadows,fm48,2021,postfire,immediate,0,0,2,2,4,11.3,1,0,1,0,1,0,0.5,0.6,0.5,,,CPFMP,,,,0,0.75,0.55,frenchmeadows_fm48_2021_postfire_immediate_0
frenchmeadows,fm48,2021,postfire,immediate,180,0,2,2,4,11.3,0,0,0,0,0.5,0,0.7,0.3,0.4,,,CPFMP,,,,0,0.6,0.35,frenchmeadows_fm48_2021_postfire_immediate_180
frenchmeadows,fm48,2021,postfire,immediate,270,0,2,2,4,11.3,2,1,4,0,1,0,0.5,1,0.8,,,CPFMP,,,,0,0.75,0.9,frenchmeadows_fm48_2021_postfire_immediate_270
frenchmeadows,fm49,2020,prefire,,90,0,2,2,4,11.3,9,4,4,7.8,3.6,3.7,8.4,13.6,12.6,,,CPFMP,,,,5.75,6,13.1,frenchmeadows_fm49_2020_prefire_NA_90
frenchmeadows,fm49,2020,prefire,,0,0,2,2,4,11.3,27,8,0,4.4,5.6,1.1,1.8,10,2.7,,,CPFMP,,,,2.75,3.7,6.35,frenchmeadows_fm49_2020_prefire_NA_0
frenchmeadows,fm49,2020,prefire,,180,0,2,2,4,11.3,9,12,1,1.8,2.4,2.5,4.2,4.4,6.9,,,CPFMP,,,,2.15,3.3,5.65,frenchmeadows_fm49_2020_prefire_NA_180
frenchmeadows,fm49,2020,prefire,,270,0,2,2,4,11.3,0,0,4,0.5,0.8,1.2,1.1,2.4,2.6,,,CPFMP,,,,0.85,0.95,2.5,frenchmeadows_fm49_2020_prefire_NA_270
frenchmeadows,fm50,2020,prefire,,90,0,2,2,4,11.3,36,3,1,0.8,4.2,4,4.4,5,8.2,,,CPFMP,,,,2.4,4.3,6.6,frenchmeadows_fm50_2020_prefire_NA_90
frenchmeadows,fm50,2020,prefire,,0,0,2,2,4,11.3,22,18,3,7.7,3.9,2.7,2.3,12.3,5.4,,,CPFMP,,,,5.2,3.1,8.85,frenchmeadows_fm50_2020_prefire_NA_0
frenchmeadows,fm50,2020,prefire,,180,0,2,2,4,11.3,9,0,0,0.7,3.2,5,7.3,84,12.6,,,CPFMP,,,,2.85,5.25,48.3,frenchmeadows_fm50_2020_prefire_NA_180
frenchmeadows,fm50,2020,prefire,,270,0,2,2,4,11.3,3,3,1,15,12.3,8.2,8,27.6,16.9,,,CPFMP,,,,11.6,10.15,22.25,frenchmeadows_fm50_2020_prefire_NA_270
frenchmeadows,fm51,2020,prefire,,90,0,2,2,4,11.3,39,19,2,1.5,1,0,0,1.3,1.3,,,CPFMP,,,,0.75,0.5,1.3,frenchmeadows_fm51_2020_prefire_NA_90
frenchmeadows,fm51,2020,prefire,,0,0,2,2,4,11.3,27,16,2,6.3,4.8,2.8,3,12.6,6.4,,,CPFMP,,,,4.55,3.9,9.5,frenchmeadows_fm51_2020_prefire_NA_0
frenchmeadows,fm51,2020,prefire,,180,0,2,2,4,11.3,3,2,3,1.1,1.2,0,4.6,2,5.5,,,CPFMP,,,,0.55,2.9,3.75,frenchmeadows_fm51_2020_prefire_NA_180
frenchmeadows,fm51,2020,prefire,,270,0,2,2,4,11.3,13,2,0,2.2,1.1,0,1.8,84,3.6,,,CPFMP,,,,1.1,1.45,43.8,frenchmeadows_fm51_2020_prefire_NA_270
frenchmeadows,fm52,2020,prefire,,90,0,2,2,4,11.3,3,0,0,0.3,0.4,0.3,0.6,18,13,,,CPFMP,,,,0.3,0.5,15.5,frenchmeadows_fm52_2020_prefire_NA_90
frenchmeadows,fm52,2020,prefire,,0,0,2,2,4,11.3,8,2,0,1.8,3.3,1.1,2.3,113,110,,,CPFMP,,,,1.45,2.8,111.5,frenchmeadows_fm52_2020_prefire_NA_0
frenchmeadows,fm52,2020,prefire,,180,0,2,2,4,11.3,2,1,0,0.3,0.5,0,0.3,10,11,,,CPFMP,,,,0.15,0.4,10.5,frenchmeadows_fm52_2020_prefire_NA_180
frenchmeadows,fm52,2020,prefire,,270,0,2,2,4,11.3,20,4,0,4.2,4,5.6,2.3,150,100,,,CPFMP,,,,4.9,3.15,125,frenchmeadows_fm52_2020_prefire_NA_270
frenchmeadows,fm53,2020,prefire,,90,0,2,2,4,11.3,36,6,1,1.5,1.8,4.8,2.4,3.4,7.6,,,CPFMP,,,,3.15,2.1,5.5,frenchmeadows_fm53_2020_prefire_NA_90
frenchmeadows,fm53,2020,prefire,,0,0,2,2,4,11.3,5,3,1,4.2,1.8,3.4,3,6.6,6.4,,,CPFMP,,,,3.8,2.4,6.5,frenchmeadows_fm53_2020_prefire_NA_0
frenchmeadows,fm53,2020,prefire,,180,0,2,2,4,11.3,21,12,3,16.8,2.8,16.4,3.7,20.2,22.3,,,CPFMP,,,,16.6,3.25,21.25,frenchmeadows_fm53_2020_prefire_NA_180
frenchmeadows,fm53,2020,prefire,,270,0,2,2,4,11.3,12,5,2,4.2,2.3,3.2,1.8,6.7,5.4,,,CPFMP,,,,3.7,2.05,6.05,frenchmeadows_fm53_2020_prefire_NA_270
frenchmeadows,fm54,2020,prefire,,90,0,2,2,4,11.3,12,9,2,0,1.8,4.8,2.2,2.2,7.6,,,CPFMP,,,,2.4,2,4.9,frenchmeadows_fm54_2020_prefire_NA_90
frenchmeadows,fm54,2020,prefire,,0,0,2,2,4,11.3,3,5,2,42,2,46,7.3,51,55,,,CPFMP,,,,44,4.65,53,frenchmeadows_fm54_2020_prefire_NA_0
frenchmeadows,fm54,2020,prefire,,180,0,2,2,4,11.3,12,6,3,14,3.2,6,2.4,18,8.4,,,CPFMP,,,,10,2.8,13.2,frenchmeadows_fm54_2020_prefire_NA_180
frenchmeadows,fm54,2020,prefire,,270,0,2,2,4,11.3,2,3,4,6.6,4.8,0,1.8,12.6,2.4,,,CPFMP,,,,3.3,3.3,7.5,frenchmeadows_fm54_2020_prefire_NA_270
frenchmeadows,fm55,2020,prefire,,90,0,2,2,4,11.3,51,4,2,0,2.5,0,3.5,5,14,,,CPFMP,,,,0,3,9.5,frenchmeadows_fm55_2020_prefire_NA_90
frenchmeadows,fm55,2020,prefire,,0,0,2,2,4,11.3,56,7,2,8.5,4.5,6,6.5,10.7,14,,,CPFMP,,,,7.25,5.5,12.35,frenchmeadows_fm55_2020_prefire_NA_0
frenchmeadows,fm55,2020,prefire,,180,0,2,2,4,11.3,35,13,1,0.25,8.75,6,4.5,13.7,26.8,,,CPFMP,,,,3.125,6.625,20.25,frenchmeadows_fm55_2020_prefire_NA_180
frenchmeadows,fm55,2020,prefire,,270,0,2,2,4,11.3,79,9,3,10,2.5,1,5.5,11.7,12.2,,,CPFMP,,,,5.5,4,11.95,frenchmeadows_fm55_2020_prefire_NA_270
frenchmeadows,fm56,2020,prefire,,90,0,2,2,4,11.3,12,2,0,2.7,2.8,0,1.2,5.6,1.5,,,CPFMP,,,,1.35,2,3.55,frenchmeadows_fm56_2020_prefire_NA_90
frenchmeadows,fm56,2020,prefire,,0,0,2,2,4,11.3,67,5,5,1.5,2.3,2.6,4.2,20.2,7.3,,,CPFMP,,,,2.05,3.25,13.75,frenchmeadows_fm56_2020_prefire_NA_0
frenchmeadows,fm56,2020,prefire,,180,0,2,2,4,11.3,19,9,0,1.8,8.4,0,3.7,12.4,7.7,,,CPFMP,,,,0.9,6.05,10.05,frenchmeadows_fm56_2020_prefire_NA_180
frenchmeadows,fm56,2020,prefire,,270,0,2,2,4,11.3,26,5,0,2.8,4,7.3,4.6,7,14.3,,,CPFMP,,,,5.05,4.3,10.65,frenchmeadows_fm56_2020_prefire_NA_270
frenchmeadows,fm57,2020,prefire,,90,0,2,2,4,11.3,41,7,3,11,5,5,6.5,14,9.8,,,CPFMP,,,,8,5.75,11.9,frenchmeadows_fm57_2020_prefire_NA_90
frenchmeadows,fm57,2020,prefire,,0,0,2,2,4,11.3,3,3,2,3.5,4,5.5,6,8.3,18.8,,,CPFMP,,,,4.5,5,13.55,frenchmeadows_fm57_2020_prefire_NA_0
frenchmeadows,fm57,2020,prefire,,180,0,2,2,4,11.3,46,8,2,4,5,12.5,12,11.2,16.7,,,CPFMP,,,,8.25,8.5,13.95,frenchmeadows_fm57_2020_prefire_NA_180
frenchmeadows,fm57,2020,prefire,,270,0,2,2,4,11.3,10,10,6,4,4.5,0,9,68.5,11.3,,,CPFMP,,,,2,6.75,39.9,frenchmeadows_fm57_2020_prefire_NA_270
frenchmeadows,fm62,2020,prefire,,90,0,2,2,4,11.3,8,4,1,0,3.5,0,1.5,26.5,7.5,,,CPFMP,,,,0,2.5,17,frenchmeadows_fm62_2020_prefire_NA_90
frenchmeadows,fm62,2020,prefire,,0,0,2,2,4,11.3,60,12,4,3,3,0,4.5,15.8,33.2,,,CPFMP,,,,1.5,3.75,24.5,frenchmeadows_fm62_2020_prefire_NA_0
frenchmeadows,fm62,2020,prefire,,180,0,2,2,4,11.3,52,8,1,0,7.5,2,1,15.6,22.5,,,CPFMP,,,,1,4.25,19.05,frenchmeadows_fm62_2020_prefire_NA_180
frenchmeadows,fm62,2020,prefire,,270,0,2,2,4,11.3,25,10,2,3.5,5,5.5,5.5,17.2,17.2,,,CPFMP,,,,4.5,5.25,17.2,frenchmeadows_fm62_2020_prefire_NA_270
frenchmeadows,fm63,2020,prefire,,90,0,2,2,4,11.3,1,1,3,11.2,4.8,3.6,4.2,16.8,8,,,CPFMP,,,,7.4,4.5,12.4,frenchmeadows_fm63_2020_prefire_NA_90
frenchmeadows,fm63,2020,prefire,,0,0,2,2,4,11.3,6,5,4,6,4.8,4.4,3,11.2,7.7,,,CPFMP,,,,5.2,3.9,9.45,frenchmeadows_fm63_2020_prefire_NA_0
frenchmeadows,fm63,2020,prefire,,180,0,2,2,4,11.3,22,8,1,9.3,3.7,6,4.4,27,18,,,CPFMP,,,,7.65,4.05,22.5,frenchmeadows_fm63_2020_prefire_NA_180
frenchmeadows,fm63,2020,prefire,,270,0,2,2,4,11.3,2,8,0,9.8,8.8,6.6,3.9,20,10.5,,,CPFMP,,,,8.2,6.35,15.25,frenchmeadows_fm63_2020_prefire_NA_270
frenchmeadows,fm64,2020,prefire,,90,0,2,2,4,11.3,7,0,0,2.4,2.8,8,3.7,150,170,,,CPFMP,,,,5.2,3.25,160,frenchmeadows_fm64_2020_prefire_NA_90
frenchmeadows,fm64,2020,prefire,,0,0,2,2,4,11.3,22,4,4,7.8,8,14.6,4.6,110,50,,,CPFMP,,,,11.2,6.3,80,frenchmeadows_fm64_2020_prefire_NA_0
frenchmeadows,fm64,2020,prefire,,180,0,2,2,4,11.3,11,6,0,2.5,3.2,2.7,3.9,5.4,6.6,,,CPFMP,,,,2.6,3.55,6,frenchmeadows_fm64_2020_prefire_NA_180
frenchmeadows,fm64,2020,prefire,,270,0,2,2,4,11.3,0,6,0,8.4,5,5.4,7.3,18.5,42,,,CPFMP,,,,6.9,6.15,30.25,frenchmeadows_fm64_2020_prefire_NA_270
frenchmeadows,fm68,2020,prefire,,90,0,2,2,4,11.3,1,0,0,0,0,0,0.3,0,12.9,,,CPFMP,,,,0,0.15,6.45,frenchmeadows_fm68_2020_prefire_NA_90
frenchmeadows,fm68,2020,prefire,,0,0,2,2,4,11.3,18,3,0,0,3.5,0,0,8.2,4,,,CPFMP,,,,0,1.75,6.1,frenchmeadows_fm68_2020_prefire_NA_0
frenchmeadows,fm68,2020,prefire,,180,0,2,2,4,11.3,15,4,0,0,3.5,0,0.3,29.5,1.3,,,CPFMP,,,,0,1.9,15.4,frenchmeadows_fm68_2020_prefire_NA_180
frenchmeadows,fm68,2020,prefire,,270,0,2,2,4,11.3,10,0,0,0,1,0,1,4,52.7,,,CPFMP,,,,0,1,28.35,frenchmeadows_fm68_2020_prefire_NA_270
frenchmeadows,fm69,2020,prefire,,90,0,2,2,4,11.3,21,3,0,0,0.5,0,1,18.8,20,,,CPFMP,,,,0,0.75,19.4,frenchmeadows_fm69_2020_prefire_NA_90
frenchmeadows,fm69,2020,prefire,,0,0,2,2,4,11.3,23,3,0,3,10,7,8.5,22.8,10.5,,,CPFMP,,,,5,9.25,16.65,frenchmeadows_fm69_2020_prefire_NA_0
frenchmeadows,fm69,2020,prefire,,180,0,2,2,4,11.3,21,2,1,0,2,0,0.5,16.2,14.5,,,CPFMP,,,,0,1.25,15.35,frenchmeadows_fm69_2020_prefire_NA_180
frenchmeadows,fm69,2020,prefire,,270,0,2,2,4,11.3,11,4,3,0,0,0,1,26,4.3,,,CPFMP,,,,0,0.5,15.15,frenchmeadows_fm69_2020_prefire_NA_270
henrycoe,HENRY001,2021,prefire,,90,0,2,2,4,11.3,4,1,0,7,6.3,2.8,36,56.6,36,,,CPFMP,,,,4.9,21.15,46.3,henrycoe_HENRY001_2021_prefire_NA_90
henrycoe,HENRY001,2021,prefire,,0,0,2,2,4,11.3,4,1,1,1,9.3,4,7.5,9.5,7.5,,,CPFMP,,,,2.5,8.4,8.5,henrycoe_HENRY001_2021_prefire_NA_0
henrycoe,HENRY001,2021,prefire,,180,0,2,2,4,11.3,8,9,0,5,6.4,5.4,5.5,6.6,5.5,,,CPFMP,,,,5.2,5.95,6.05,henrycoe_HENRY001_2021_prefire_NA_180
henrycoe,HENRY001,2021,prefire,,270,0,2,2,4,11.3,10,4,0,3,9.8,0.8,8.8,10,8.8,,,CPFMP,,,,1.9,9.3,9.4,henrycoe_HENRY001_2021_prefire_NA_270
henrycoe,HENRY002,2021,prefire,,90,0,2,2,4,11.3,5,1,0,4.6,6.9,5.5,5.6,17.7,11,,,CPFMP,,,,5.05,6.25,14.35,henrycoe_HENRY002_2021_prefire_NA_90
henrycoe,HENRY002,2021,prefire,,0,0,2,2,4,11.3,5,0,1,3,7,6,8.2,7,7.8,,,CPFMP,,,,4.5,7.6,7.4,henrycoe_HENRY002_2021_prefire_NA_0
henrycoe,HENRY002,2021,prefire,,180,0,2,2,4,11.3,2,1,0,6,9.6,4.5,9.6,12.3,10,,,CPFMP,,,,5.25,9.6,11.15,henrycoe_HENRY002_2021_prefire_NA_180
henrycoe,HENRY002,2021,prefire,,270,0,2,2,4,11.3,2,0,0,2.8,5,3,8.4,6,9,,,CPFMP,,,,2.9,6.7,7.5,henrycoe_HENRY002_2021_prefire_NA_270
henrycoe,HENRY003,2021,prefire,,90,0,2,2,4,11.3,8,3,0,0,7.6,0,4.2,8,6,,,CPFMP,,,,0,5.9,7,henrycoe_HENRY003_2021_prefire_NA_90
henrycoe,HENRY003,2021,prefire,,0,0,2,2,4,11.3,3,3,0,4.2,4,0,4.8,16,5,,,CPFMP,,,,2.1,4.4,10.5,henrycoe_HENRY003_2021_prefire_NA_0
henrycoe,HENRY003,2021,prefire,,180,0,2,2,4,11.3,10,3,1,2,7.5,0,3.2,8,3.4,,,CPFMP,,,,1,5.35,5.7,henrycoe_HENRY003_2021_prefire_NA_180
henrycoe,HENRY003,2021,prefire,,270,0,2,2,4,11.3,6,3,0,0,12.3,0,5.4,45,7.6,,,CPFMP,,,,0,8.85,26.3,henrycoe_HENRY003_2021_prefire_NA_270
henrycoe,HENRY004,2021,prefire,,90,0,2,2,4,11.3,0,0,0,,,0,6.3,,28,,,CPFMP,1.4,,,0,6.3,28,henrycoe_HENRY004_2021_prefire_NA_90
henrycoe,HENRY004,2021,prefire,,0,0,2,2,4,11.3,5,2,0,0,1.8,2,5,2,5,,,CPFMP,1&1.4,,,1,3.4,3.5,henrycoe_HENRY004_2021_prefire_NA_0
henrycoe,HENRY004,2021,prefire,,180,0,2,2,4,11.3,3,5,1,2.2,6,0,7,4,15,,,CPFMP,,,,1.1,6.5,9.5,henrycoe_HENRY004_2021_prefire_NA_180
henrycoe,HENRY004,2021,prefire,,270,0,2,2,4,11.3,18,2,0,0,3,0,6,3,3.3,,,CPFMP,,,,0,4.5,3.15,henrycoe_HENRY004_2021_prefire_NA_270
henrycoe,HENRY005,2021,prefire,,90,0,2,2,4,11.3,10,6,1,0,6.3,0,7.8,7,28,,,CPFMP,,,,0,7.05,17.5,henrycoe_HENRY005_2021_prefire_NA_90
henrycoe,HENRY005,2021,prefire,,0,0,2,2,4,11.3,12,3,0,2,5,2.2,3.9,4.6,5,,,CPFMP,,,,2.1,4.45,4.8,henrycoe_HENRY005_2021_prefire_NA_0
henrycoe,HENRY005,2021,prefire,,180,0,2,2,4,11.3,15,3,0,0,7,0,8.2,7.5,15,,,CPFMP,,,,0,7.6,11.25,henrycoe_HENRY005_2021_prefire_NA_180
henrycoe,HENRY005,2021,prefire,,270,0,2,2,4,11.3,3,0,0,0,6,0,1.8,6,3.3,,,CPFMP,,,,0,3.9,4.65,henrycoe_HENRY005_2021_prefire_NA_270
henrycoe,HENRY006,2021,prefire,,90,0,2,2,4,11.3,5,1,2,3.2,7.3,0,4.8,8.2,8.8,,,CPFMP,,,,1.6,6.05,8.5,henrycoe_HENRY006_2021_prefire_NA_90
henrycoe,HENRY006,2021,prefire,,0,0,2,2,4,11.3,31,4,1,8,3.6,3.4,3,5,9.3,,,CPFMP,,,,5.7,3.3,7.15,henrycoe_HENRY006_2021_prefire_NA_0
henrycoe,HENRY006,2021,prefire,,180,0,2,2,4,11.3,2,0,0,4,3.6,0,4.8,5.5,5,,,CPFMP,,,,2,4.2,5.25,henrycoe_HENRY006_2021_prefire_NA_180
henrycoe,HENRY006,2021,prefire,,270,0,2,2,4,11.3,51,23,3,1.2,2.3,1,3,6,4.2,,,CPFMP,,,,1.1,2.65,5.1,henrycoe_HENRY006_2021_prefire_NA_270
henrycoe,HENRY007,2021,prefire,,90,0,2,2,4,11.3,6,0,0,3.7,6.7,1.5,5.8,7.3,6.4,,,CPFMP,,,,2.6,6.25,6.85,henrycoe_HENRY007_2021_prefire_NA_90
henrycoe,HENRY007,2021,prefire,,0,0,2,2,4,11.3,0,0,0,0,5,0,4.8,5.8,5,,,CPFMP,,,,0,4.9,5.4,henrycoe_HENRY007_2021_prefire_NA_0
henrycoe,HENRY007,2021,prefire,,180,0,2,2,4,11.3,0,1,0,0,9,0,5,13,5,,,CPFMP,,,,0,7,9,henrycoe_HENRY007_2021_prefire_NA_180
henrycoe,HENRY007,2021,prefire,,270,0,2,2,4,11.3,5,1,0,0,9.3,0,5.8,13.2,5.3,,,CPFMP,,,,0,7.55,9.25,henrycoe_HENRY007_2021_prefire_NA_270
henrycoe,HENRY008,2021,prefire,,90,0,2,2,4,11.3,3,3,0,0,3,0,2.3,3.3,3.1,,,CPFMP,,,,0,2.65,3.2,henrycoe_HENRY008_2021_prefire_NA_90
henrycoe,HENRY008,2021,prefire,,0,0,2,2,4,11.3,0,0,0,0,1.2,0,1.2,2,1.8,,,CPFMP,,,,0,1.2,1.9,henrycoe_HENRY008_2021_prefire_NA_0
henrycoe,HENRY008,2021,prefire,,180,0,2,2,4,11.3,2,1,1,0.3,8.5,2.2,4.8,8.9,5.8,,,CPFMP,,,,1.25,6.65,7.35,henrycoe_HENRY008_2021_prefire_NA_180
henrycoe,HENRY008,2021,prefire,,270,0,2,2,4,11.3,4,2,0,1.2,2.3,1,0.8,3,2.4,,,CPFMP,,,,1.1,1.55,2.7,henrycoe_HENRY008_2021_prefire_NA_270
henrycoe,HENRY009,2021,prefire,,90,0,2,2,4,11.3,1,3,3,6,6.6,2.2,6,7,5.1,,,CPFMP,,,,4.1,6.3,6.05,henrycoe_HENRY009_2021_prefire_NA_90
henrycoe,HENRY009,2021,prefire,,0,0,2,2,4,11.3,2,1,1,1.2,5.5,0,3.6,5.3,3.3,,,CPFMP,,,,0.6,4.55,4.3,henrycoe_HENRY009_2021_prefire_NA_0
henrycoe,HENRY009,2021,prefire,,180,0,2,2,4,11.3,8,0,0,1.1,8.2,0,2.3,9,4.2,,,CPFMP,,,,0.55,5.25,6.6,henrycoe_HENRY009_2021_prefire_NA_180
henrycoe,HENRY009,2021,prefire,,270,0,2,2,4,11.3,0,0,0,0,1.9,0,11,2.2,11,,,CPFMP,,,,0,6.45,6.6,henrycoe_HENRY009_2021_prefire_NA_270
henrycoe,HENRY010,2021,prefire,,90,0,2,2,4,11.3,3,6,3,2.8,6,1,5.8,18,10.8,,,CPFMP,,,,1.9,5.9,14.4,henrycoe_HENRY010_2021_prefire_NA_90
henrycoe,HENRY010,2021,prefire,,0,0,2,2,4,11.3,2,1,0,0.8,5.1,0.5,12.8,5.8,13,,,CPFMP,,,,0.65,8.95,9.4,henrycoe_HENRY010_2021_prefire_NA_0
henrycoe,HENRY010,2021,prefire,,180,0,2,2,4,11.3,2,7,1,0.3,4,0.7,4.2,62,8,,,CPFMP,,,,0.5,4.1,35,henrycoe_HENRY010_2021_prefire_NA_180
henrycoe,HENRY010,2021,prefire,,270,0,2,2,4,11.3,1,0,0,0,4,0,2.4,4.6,4,,,CPFMP,,,,0,3.2,4.3,henrycoe_HENRY010_2021_prefire_NA_270
henrycoe,HENRY011,2021,prefire,,90,0,2,2,4,11.3,3,1,0,2.7,7.3,4,6.2,7.9,13.2,,,CPFMP,,,,3.35,6.75,10.55,henrycoe_HENRY011_2021_prefire_NA_90
henrycoe,HENRY011,2021,prefire,,0,0,2,2,4,11.3,2,1,0,0,2.6,0,1.5,3,2,,,CPFMP,,,,0,2.05,2.5,henrycoe_HENRY011_2021_prefire_NA_0
henrycoe,HENRY011,2021,prefire,,180,0,2,2,4,11.3,6,6,0,1,3.2,1.8,3.6,8.2,4.4,,,CPFMP,,,,1.4,3.4,6.3,henrycoe_HENRY011_2021_prefire_NA_180
henrycoe,HENRY011,2021,prefire,,270,0,2,2,4,11.3,3,6,6,1.8,5,0,10,8,10,,,CPFMP,,,,0.9,7.5,9,henrycoe_HENRY011_2021_prefire_NA_270
henrycoe,HENRY012,2021,prefire,,90,0,2,2,4,11.3,3,2,0,0,0.8,6,5.4,1,6,,,CPFMP,,,,3,3.1,3.5,henrycoe_HENRY012_2021_prefire_NA_90
henrycoe,HENRY012,2021,prefire,,0,0,2,2,4,11.3,21,7,2,2,3.7,2,3.5,4,4.2,,,CPFMP,,,,2,3.6,4.1,henrycoe_HENRY012_2021_prefire_NA_0
henrycoe,HENRY012,2021,prefire,,180,0,2,2,4,11.3,3,1,0,0,3,1.2,3,3.6,4.2,,,CPFMP,,,,0.6,3,3.9,henrycoe_HENRY012_2021_prefire_NA_180
henrycoe,HENRY012,2021,prefire,,270,0,2,2,4,11.3,5,3,0,5.4,6,1.8,5,4.6,5,,,CPFMP,,,,3.6,5.5,4.8,henrycoe_HENRY012_2021_prefire_NA_270
