"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"1265","caples","111","postfire","2020","[60-80]",2,20,49.421
"1266","caples","111","postfire","2020","[80-100]",0,0,0
"1267","caples","111","prefire","2013-2018","[<20]",3,30,74.1315
"1268","caples","111","prefire","2013-2018","[20-40]",1,10,24.7105
"1269","caples","111","prefire","2013-2018","[40-60]",1,10,24.7105
"1270","caples","111","prefire","2013-2018","[>100]",2,20,49.421
"1271","caples","111","prefire","2013-2018","[60-80]",1,10,24.7105
"1272","caples","111","prefire","2013-2018","[80-100]",1,10,24.7105
"1273","caples","112","prefire","2013-2018","[<20]",2,20,49.421
"1274","caples","112","prefire","2013-2018","[20-40]",2,20,49.421
"1275","caples","112","prefire","2013-2018","[40-60]",5,50,123.5525
"1276","caples","112","prefire","2013-2018","[>100]",0,0,0
"1277","caples","112","prefire","2013-2018","[60-80]",0,0,0
"1278","caples","112","prefire","2013-2018","[80-100]",0,0,0
"1279","caples","113","prefire","2013-2018","[<20]",4,40,98.842
"1280","caples","113","prefire","2013-2018","[20-40]",10,100,247.105
"1281","caples","113","prefire","2013-2018","[40-60]",4,40,98.842
"1282","caples","113","prefire","2013-2018","[>100]",1,10,24.7105
"1283","caples","113","prefire","2013-2018","[60-80]",1,10,24.7105
"1284","caples","113","prefire","2013-2018","[80-100]",0,0,0
"1285","caples","114","prefire","2013-2018","[<20]",28,280,691.894
"1286","caples","114","prefire","2013-2018","[20-40]",14,140,345.947
"1287","caples","114","prefire","2013-2018","[40-60]",5,50,123.5525
"1288","caples","114","prefire","2013-2018","[>100]",0,0,0
"1289","caples","114","prefire","2013-2018","[60-80]",4,40,98.842
"1290","caples","114","prefire","2013-2018","[80-100]",0,0,0
"1291","caples","115","postfire","2020","[<20]",2,20,49.421
"1292","caples","115","postfire","2020","[20-40]",3,30,74.1315
"1293","caples","115","postfire","2020","[40-60]",1,10,24.7105
"1294","caples","115","postfire","2020","[>100]",0,0,0
"1295","caples","115","postfire","2020","[60-80]",1,10,24.7105
"1296","caples","115","postfire","2020","[80-100]",0,0,0
"1297","caples","115","prefire","2013-2018","[<20]",2,20,49.421
"1298","caples","115","prefire","2013-2018","[20-40]",4,40,98.842
"1299","caples","115","prefire","2013-2018","[40-60]",1,10,24.7105
"1300","caples","115","prefire","2013-2018","[>100]",0,0,0
"1301","caples","115","prefire","2013-2018","[60-80]",1,10,24.7105
"1302","caples","115","prefire","2013-2018","[80-100]",0,0,0
"1303","caples","116","prefire","2013-2018","[<20]",9,90,222.3945
"1304","caples","116","prefire","2013-2018","[20-40]",9,90,222.3945
"1305","caples","116","prefire","2013-2018","[40-60]",7,70,172.9735
"1306","caples","116","prefire","2013-2018","[>100]",0,0,0
"1307","caples","116","prefire","2013-2018","[60-80]",6,60,148.263
"1308","caples","116","prefire","2013-2018","[80-100]",3,30,74.1315
"1309","caples","117","postfire","2020","[<20]",23,230,568.3415
"1310","caples","117","postfire","2020","[20-40]",15,150,370.6575
"1311","caples","117","postfire","2020","[40-60]",1,10,24.7105
"1312","caples","117","postfire","2020","[>100]",0,0,0
"1313","caples","117","postfire","2020","[60-80]",0,0,0
"1314","caples","117","postfire","2020","[80-100]",1,10,24.7105
"1315","caples","117","prefire","2013-2018","[<20]",35,350,864.8675
"1316","caples","117","prefire","2013-2018","[20-40]",14,140,345.947
"1317","caples","117","prefire","2013-2018","[40-60]",1,10,24.7105
"1318","caples","117","prefire","2013-2018","[>100]",0,0,0
"1319","caples","117","prefire","2013-2018","[60-80]",0,0,0
"1320","caples","117","prefire","2013-2018","[80-100]",1,10,24.7105
"1321","caples","118","postfire","2020","[<20]",4,40,98.842
"1322","caples","118","postfire","2020","[20-40]",4,40,98.842
"1323","caples","118","postfire","2020","[40-60]",4,40,98.842
"1324","caples","118","postfire","2020","[>100]",1,10,24.7105
"1325","caples","118","postfire","2020","[60-80]",2,20,49.421
"1326","caples","118","postfire","2020","[80-100]",1,10,24.7105
"1327","caples","118","prefire","2013-2018","[<20]",12,120,296.526
"1328","caples","118","prefire","2013-2018","[20-40]",6,60,148.263
"1329","caples","118","prefire","2013-2018","[40-60]",4,40,98.842
"1330","caples","118","prefire","2013-2018","[>100]",2,20,49.421
"1331","caples","118","prefire","2013-2018","[60-80]",2,20,49.421
"1332","caples","118","prefire","2013-2018","[80-100]",0,0,0
"1333","caples","119","postfire","2020","[<20]",0,0,0
"1334","caples","119","postfire","2020","[20-40]",2,20,49.421
"1335","caples","119","postfire","2020","[40-60]",3,30,74.1315
"1336","caples","119","postfire","2020","[>100]",1,10,24.7105
"1337","caples","119","postfire","2020","[60-80]",0,0,0
"1338","caples","119","postfire","2020","[80-100]",0,0,0
"1339","caples","119","prefire","2013-2018","[<20]",9,90,222.3945
"1340","caples","119","prefire","2013-2018","[20-40]",3,30,74.1315
"1341","caples","119","prefire","2013-2018","[40-60]",4,40,98.842
"1342","caples","119","prefire","2013-2018","[>100]",1,10,24.7105
"1343","caples","119","prefire","2013-2018","[60-80]",0,0,0
"1344","caples","119","prefire","2013-2018","[80-100]",0,0,0
"1345","caples","12","postfire","2020","[<20]",0,0,0
"1346","caples","12","postfire","2020","[20-40]",1,10,24.7105
"1347","caples","12","postfire","2020","[40-60]",2,20,49.421
"1348","caples","12","postfire","2020","[>100]",0,0,0
"1349","caples","12","postfire","2020","[60-80]",3,30,74.1315
"1350","caples","12","postfire","2020","[80-100]",1,10,24.7105
"1351","caples","12","prefire","2013-2018","[<20]",17,170,420.0785
"1352","caples","12","prefire","2013-2018","[20-40]",10,100,247.105
"1353","caples","12","prefire","2013-2018","[40-60]",2,20,49.421
"1354","caples","12","prefire","2013-2018","[>100]",0,0,0
"1355","caples","12","prefire","2013-2018","[60-80]",3,30,74.1315
"1356","caples","12","prefire","2013-2018","[80-100]",1,10,24.7105
"1357","caples","120","prefire","2013-2018","[<20]",24,240,593.052
"1358","caples","120","prefire","2013-2018","[20-40]",23,230,568.3415
"1359","caples","120","prefire","2013-2018","[40-60]",4,40,98.842
"1360","caples","120","prefire","2013-2018","[>100]",1,10,24.7105
"1361","caples","120","prefire","2013-2018","[60-80]",0,0,0
"1362","caples","120","prefire","2013-2018","[80-100]",0,0,0
"1363","caples","121","postfire","2020","[<20]",11,110,271.8155
"1364","caples","121","postfire","2020","[20-40]",2,20,49.421
"1365","caples","121","postfire","2020","[40-60]",0,0,0
"1366","caples","121","postfire","2020","[>100]",0,0,0
"1367","caples","121","postfire","2020","[60-80]",0,0,0
"1368","caples","121","postfire","2020","[80-100]",0,0,0
"1369","caples","121","prefire","2013-2018","[<20]",16,160,395.368
"1370","caples","121","prefire","2013-2018","[20-40]",3,30,74.1315
"1371","caples","121","prefire","2013-2018","[40-60]",0,0,0
"1372","caples","121","prefire","2013-2018","[>100]",0,0,0
"1373","caples","121","prefire","2013-2018","[60-80]",0,0,0
"1374","caples","121","prefire","2013-2018","[80-100]",0,0,0
"1375","caples","121","prefire","2019","[<20]",1,10,24.7105
"1376","caples","121","prefire","2019","[20-40]",0,0,0
"1377","caples","121","prefire","2019","[40-60]",0,0,0
"1378","caples","121","prefire","2019","[>100]",0,0,0
"1379","caples","121","prefire","2019","[60-80]",0,0,0
"1380","caples","121","prefire","2019","[80-100]",0,0,0
"1381","caples","122","postfire","2020","[<20]",9,90,222.3945
"1382","caples","122","postfire","2020","[20-40]",17,170,420.0785
"1383","caples","122","postfire","2020","[40-60]",5,50,123.5525
"1384","caples","122","postfire","2020","[>100]",0,0,0
"1385","caples","122","postfire","2020","[60-80]",0,0,0
"1386","caples","122","postfire","2020","[80-100]",0,0,0
"1387","caples","122","prefire","2013-2018","[<20]",20,200,494.21
"1388","caples","122","prefire","2013-2018","[20-40]",18,180,444.789
"1389","caples","122","prefire","2013-2018","[40-60]",4,40,98.842
"1390","caples","122","prefire","2013-2018","[>100]",0,0,0
"1391","caples","122","prefire","2013-2018","[60-80]",0,0,0
"1392","caples","122","prefire","2013-2018","[80-100]",0,0,0
"1393","caples","123","prefire","2013-2018","[<20]",6,60,148.263
"1394","caples","123","prefire","2013-2018","[20-40]",4,40,98.842
"1395","caples","123","prefire","2013-2018","[40-60]",1,10,24.7105
"1396","caples","123","prefire","2013-2018","[>100]",0,0,0
"1397","caples","123","prefire","2013-2018","[60-80]",4,40,98.842
"1398","caples","123","prefire","2013-2018","[80-100]",1,10,24.7105
"1399","caples","124","prefire","2013-2018","[<20]",0,0,0
"1400","caples","124","prefire","2013-2018","[20-40]",3,30,74.1315
"1401","caples","124","prefire","2013-2018","[40-60]",4,40,98.842
"1402","caples","124","prefire","2013-2018","[>100]",0,0,0
"1403","caples","124","prefire","2013-2018","[60-80]",0,0,0
"1404","caples","124","prefire","2013-2018","[80-100]",0,0,0
"1405","caples","125","postfire","2020","[<20]",21,210,518.9205
"1406","caples","125","postfire","2020","[20-40]",10,100,247.105
"1407","caples","125","postfire","2020","[40-60]",5,50,123.5525
"1408","caples","125","postfire","2020","[>100]",0,0,0
"1409","caples","125","postfire","2020","[60-80]",1,10,24.7105
"1410","caples","125","postfire","2020","[80-100]",0,0,0
"1411","caples","125","prefire","2013-2018","[<20]",20,200,494.21
"1412","caples","125","prefire","2013-2018","[20-40]",11,110,271.8155
"1413","caples","125","prefire","2013-2018","[40-60]",5,50,123.5525
"1414","caples","125","prefire","2013-2018","[>100]",0,0,0
"1415","caples","125","prefire","2013-2018","[60-80]",0,0,0
"1416","caples","125","prefire","2013-2018","[80-100]",0,0,0
"1417","caples","126","postfire","2020","[<20]",1,10,24.7105
"1418","caples","126","postfire","2020","[20-40]",4,40,98.842
"1419","caples","126","postfire","2020","[40-60]",2,20,49.421
"1420","caples","126","postfire","2020","[>100]",0,0,0
"1421","caples","126","postfire","2020","[60-80]",1,10,24.7105
"1422","caples","126","postfire","2020","[80-100]",0,0,0
"1423","caples","126","prefire","2013-2018","[<20]",11,110,271.8155
"1424","caples","126","prefire","2013-2018","[20-40]",6,60,148.263
"1425","caples","126","prefire","2013-2018","[40-60]",3,30,74.1315
"1426","caples","126","prefire","2013-2018","[>100]",0,0,0
"1427","caples","126","prefire","2013-2018","[60-80]",1,10,24.7105
"1428","caples","126","prefire","2013-2018","[80-100]",0,0,0
"1429","caples","127","postfire","2020","[<20]",8,80,197.684
"1430","caples","127","postfire","2020","[20-40]",5,50,123.5525
"1431","caples","127","postfire","2020","[40-60]",2,20,49.421
"1432","caples","127","postfire","2020","[>100]",0,0,0
"1433","caples","127","postfire","2020","[60-80]",1,10,24.7105
"1434","caples","127","postfire","2020","[80-100]",0,0,0
"1435","caples","127","prefire","2013-2018","[<20]",8,80,197.684
"1436","caples","127","prefire","2013-2018","[20-40]",5,50,123.5525
"1437","caples","127","prefire","2013-2018","[40-60]",3,30,74.1315
"1438","caples","127","prefire","2013-2018","[>100]",0,0,0
"1439","caples","127","prefire","2013-2018","[60-80]",1,10,24.7105
"1440","caples","127","prefire","2013-2018","[80-100]",0,0,0
"1441","caples","128","postfire","2020","[<20]",0,0,0
"1442","caples","128","postfire","2020","[20-40]",6,60,148.263
"1443","caples","128","postfire","2020","[40-60]",2,20,49.421
"1444","caples","128","postfire","2020","[>100]",0,0,0
"1445","caples","128","postfire","2020","[60-80]",0,0,0
"1446","caples","128","postfire","2020","[80-100]",0,0,0
"1447","caples","128","prefire","2013-2018","[<20]",2,20,49.421
"1448","caples","128","prefire","2013-2018","[20-40]",5,50,123.5525
"1449","caples","128","prefire","2013-2018","[40-60]",2,20,49.421
"1450","caples","128","prefire","2013-2018","[>100]",1,10,24.7105
"1451","caples","128","prefire","2013-2018","[60-80]",1,10,24.7105
"1452","caples","128","prefire","2013-2018","[80-100]",0,0,0
"1453","caples","129","postfire","2020","[<20]",7,70,172.9735
"1454","caples","129","postfire","2020","[20-40]",8,80,197.684
"1455","caples","129","postfire","2020","[40-60]",8,80,197.684
"1456","caples","129","postfire","2020","[>100]",0,0,0
"1457","caples","129","postfire","2020","[60-80]",2,20,49.421
"1458","caples","129","postfire","2020","[80-100]",0,0,0
"1459","caples","129","prefire","2013-2018","[<20]",9,90,222.3945
"1460","caples","129","prefire","2013-2018","[20-40]",11,110,271.8155
"1461","caples","129","prefire","2013-2018","[40-60]",6,60,148.263
"1462","caples","129","prefire","2013-2018","[>100]",0,0,0
"1463","caples","129","prefire","2013-2018","[60-80]",2,20,49.421
"1464","caples","129","prefire","2013-2018","[80-100]",0,0,0
"1465","caples","13","postfire","2020","[<20]",0,0,0
"1466","caples","13","postfire","2020","[20-40]",1,10,24.7105
"1467","caples","13","postfire","2020","[40-60]",5,50,123.5525
"1468","caples","13","postfire","2020","[>100]",0,0,0
"1469","caples","13","postfire","2020","[60-80]",0,0,0
"1470","caples","13","postfire","2020","[80-100]",0,0,0
"1471","caples","13","prefire","2013-2018","[<20]",12,120,296.526
"1472","caples","13","prefire","2013-2018","[20-40]",9,90,222.3945
"1473","caples","13","prefire","2013-2018","[40-60]",5,50,123.5525
"1474","caples","13","prefire","2013-2018","[>100]",0,0,0
"1475","caples","13","prefire","2013-2018","[60-80]",0,0,0
"1476","caples","13","prefire","2013-2018","[80-100]",0,0,0
"1477","caples","130","prefire","2013-2018","[<20]",5,50,123.5525
"1478","caples","130","prefire","2013-2018","[20-40]",7,70,172.9735
"1479","caples","130","prefire","2013-2018","[40-60]",5,50,123.5525
"1480","caples","130","prefire","2013-2018","[>100]",0,0,0
"1481","caples","130","prefire","2013-2018","[60-80]",0,0,0
"1482","caples","130","prefire","2013-2018","[80-100]",2,20,49.421
"1483","caples","131","prefire","2013-2018","[<20]",11,110,271.8155
"1484","caples","131","prefire","2013-2018","[20-40]",13,130,321.2365
"1485","caples","131","prefire","2013-2018","[40-60]",5,50,123.5525
"1486","caples","131","prefire","2013-2018","[>100]",1,10,24.7105
"1487","caples","131","prefire","2013-2018","[60-80]",3,30,74.1315
"1488","caples","131","prefire","2013-2018","[80-100]",1,10,24.7105
"1489","caples","132","prefire","2013-2018","[<20]",0,0,0
"1490","caples","132","prefire","2013-2018","[20-40]",2,20,49.421
"1491","caples","132","prefire","2013-2018","[40-60]",2,20,49.421
"1492","caples","132","prefire","2013-2018","[>100]",0,0,0
"1493","caples","132","prefire","2013-2018","[60-80]",3,30,74.1315
"1494","caples","132","prefire","2013-2018","[80-100]",0,0,0
"1495","caples","133","prefire","2013-2018","[<20]",6,60,148.263
"1496","caples","133","prefire","2013-2018","[20-40]",14,140,345.947
"1497","caples","133","prefire","2013-2018","[40-60]",2,20,49.421
"1498","caples","133","prefire","2013-2018","[>100]",2,20,49.421
"1499","caples","133","prefire","2013-2018","[60-80]",1,10,24.7105
"1500","caples","133","prefire","2013-2018","[80-100]",0,0,0
"1501","caples","14","postfire","2020","[<20]",0,0,0
"1502","caples","14","postfire","2020","[20-40]",4,40,98.842
"1503","caples","14","postfire","2020","[40-60]",0,0,0
"1504","caples","14","postfire","2020","[>100]",0,0,0
"1505","caples","14","postfire","2020","[60-80]",0,0,0
"1506","caples","14","postfire","2020","[80-100]",0,0,0
"1507","caples","14","prefire","2013-2018","[<20]",1,10,24.7105
"1508","caples","14","prefire","2013-2018","[20-40]",5,50,123.5525
"1509","caples","14","prefire","2013-2018","[40-60]",2,20,49.421
"1510","caples","14","prefire","2013-2018","[>100]",0,0,0
"1511","caples","14","prefire","2013-2018","[60-80]",0,0,0
"1512","caples","14","prefire","2013-2018","[80-100]",0,0,0
"1513","caples","16","postfire","2020","[<20]",9,90,222.3945
"1514","caples","16","postfire","2020","[20-40]",10,100,247.105
"1515","caples","16","postfire","2020","[40-60]",1,10,24.7105
"1516","caples","16","postfire","2020","[>100]",1,10,24.7105
"1517","caples","16","postfire","2020","[60-80]",2,20,49.421
"1518","caples","16","postfire","2020","[80-100]",0,0,0
"1519","caples","16","prefire","2013-2018","[<20]",13,130,321.2365
"1520","caples","16","prefire","2013-2018","[20-40]",6,60,148.263
"1521","caples","16","prefire","2013-2018","[40-60]",2,20,49.421
"1522","caples","16","prefire","2013-2018","[>100]",1,10,24.7105
"1523","caples","16","prefire","2013-2018","[60-80]",1,10,24.7105
"1524","caples","16","prefire","2013-2018","[80-100]",0,0,0
"1525","caples","17","postfire","2020","[<20]",8,80,197.684
"1526","caples","17","postfire","2020","[20-40]",8,80,197.684
"1527","caples","17","postfire","2020","[40-60]",5,50,123.5525
"1528","caples","17","postfire","2020","[>100]",0,0,0
"1529","caples","17","postfire","2020","[60-80]",1,10,24.7105
"1530","caples","17","postfire","2020","[80-100]",0,0,0
"1531","caples","17","prefire","2013-2018","[<20]",7,70,172.9735
"1532","caples","17","prefire","2013-2018","[20-40]",11,110,271.8155
"1533","caples","17","prefire","2013-2018","[40-60]",5,50,123.5525
"1534","caples","17","prefire","2013-2018","[>100]",0,0,0
"1535","caples","17","prefire","2013-2018","[60-80]",1,10,24.7105
"1536","caples","17","prefire","2013-2018","[80-100]",0,0,0
"1537","caples","19","postfire","2020","[<20]",14,140,345.947
"1538","caples","19","postfire","2020","[20-40]",4,40,98.842
"1539","caples","19","postfire","2020","[40-60]",0,0,0
"1540","caples","19","postfire","2020","[>100]",0,0,0
"1541","caples","19","postfire","2020","[60-80]",1,10,24.7105
"1542","caples","19","postfire","2020","[80-100]",0,0,0
"1543","caples","19","prefire","2013-2018","[<20]",14,140,345.947
"1544","caples","19","prefire","2013-2018","[20-40]",3,30,74.1315
"1545","caples","19","prefire","2013-2018","[40-60]",1,10,24.7105
"1546","caples","19","prefire","2013-2018","[>100]",0,0,0
"1547","caples","19","prefire","2013-2018","[60-80]",1,10,24.7105
"1548","caples","19","prefire","2013-2018","[80-100]",0,0,0
"1549","caples","2","postfire","2020","[<20]",1,10,24.7105
"1550","caples","2","postfire","2020","[20-40]",1,10,24.7105
"1551","caples","2","postfire","2020","[40-60]",1,10,24.7105
"1552","caples","2","postfire","2020","[>100]",0,0,0
"1553","caples","2","postfire","2020","[60-80]",1,10,24.7105
"1554","caples","2","postfire","2020","[80-100]",0,0,0
"1555","caples","2","prefire","2013-2018","[<20]",2,20,49.421
"1556","caples","2","prefire","2013-2018","[20-40]",3,30,74.1315
"1557","caples","2","prefire","2013-2018","[40-60]",1,10,24.7105
"1558","caples","2","prefire","2013-2018","[>100]",0,0,0
"1559","caples","2","prefire","2013-2018","[60-80]",1,10,24.7105
"1560","caples","2","prefire","2013-2018","[80-100]",0,0,0
"1561","caples","2","prefire","2019","[<20]",0,0,0
"1562","caples","2","prefire","2019","[20-40]",1,10,24.7105
"1563","caples","2","prefire","2019","[40-60]",0,0,0
"1564","caples","2","prefire","2019","[>100]",0,0,0
"1565","caples","2","prefire","2019","[60-80]",2,20,49.421
"1566","caples","2","prefire","2019","[80-100]",0,0,0
"1567","caples","20","postfire","2020","[<20]",0,0,0
"1568","caples","20","postfire","2020","[20-40]",0,0,0
"1569","caples","20","postfire","2020","[40-60]",1,10,24.7105
"1570","caples","20","postfire","2020","[>100]",0,0,0
"1571","caples","20","postfire","2020","[60-80]",0,0,0
"1572","caples","20","postfire","2020","[80-100]",0,0,0
"1573","caples","20","prefire","2013-2018","[<20]",1,10,24.7105
"1574","caples","20","prefire","2013-2018","[20-40]",2,20,49.421
"1575","caples","20","prefire","2013-2018","[40-60]",1,10,24.7105
"1576","caples","20","prefire","2013-2018","[>100]",0,0,0
"1577","caples","20","prefire","2013-2018","[60-80]",0,0,0
"1578","caples","20","prefire","2013-2018","[80-100]",0,0,0
"1579","caples","21","postfire","2020","[<20]",2,20,49.421
"1580","caples","21","postfire","2020","[20-40]",3,30,74.1315
"1581","caples","21","postfire","2020","[40-60]",6,60,148.263
"1582","caples","21","postfire","2020","[>100]",0,0,0
"1583","caples","21","postfire","2020","[60-80]",0,0,0
"1584","caples","21","postfire","2020","[80-100]",0,0,0
"1585","caples","21","prefire","2013-2018","[<20]",1,10,24.7105
"1586","caples","21","prefire","2013-2018","[20-40]",3,30,74.1315
"1587","caples","21","prefire","2013-2018","[40-60]",7,70,172.9735
"1588","caples","21","prefire","2013-2018","[>100]",0,0,0
"1589","caples","21","prefire","2013-2018","[60-80]",0,0,0
"1590","caples","21","prefire","2013-2018","[80-100]",0,0,0
"1591","caples","22","prefire","2013-2018","[<20]",1,10,24.7105
