"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"3287","valentine","vr1","prefire","2021","[>100]",0,0,0
"3288","valentine","vr1","prefire","2021","[80-100]",0,0,0
"3289","valentine","vr10","prefire","2020","[60-80]",0,0,0
"3290","valentine","vr10","prefire","2020","[20-40]",0,0,0
"3291","valentine","vr10","prefire","2020","[<20]",1,10,24.7105
"3292","valentine","vr10","prefire","2020","[40-60]",2,20,49.421
"3293","valentine","vr10","prefire","2020","[>100]",0,0,0
"3294","valentine","vr10","prefire","2020","[80-100]",0,0,0
"3295","valentine","vr10","prefire","2021","[60-80]",0,0,0
"3296","valentine","vr10","prefire","2021","[20-40]",0,0,0
"3297","valentine","vr10","prefire","2021","[<20]",1,10,24.7105
"3298","valentine","vr10","prefire","2021","[40-60]",1,10,24.7105
"3299","valentine","vr10","prefire","2021","[>100]",0,0,0
"3300","valentine","vr10","prefire","2021","[80-100]",0,0,0
"3301","valentine","vr10n","prefire","2020","[60-80]",1,10,24.7105
"3302","valentine","vr10n","prefire","2020","[20-40]",3,30,74.1315
"3303","valentine","vr10n","prefire","2020","[<20]",2,20,49.421
"3304","valentine","vr10n","prefire","2020","[40-60]",1,10,24.7105
"3305","valentine","vr10n","prefire","2020","[>100]",0,0,0
"3306","valentine","vr10n","prefire","2020","[80-100]",1,10,24.7105
"3307","valentine","vr10n","prefire","2021","[60-80]",0,0,0
"3308","valentine","vr10n","prefire","2021","[20-40]",0,0,0
"3309","valentine","vr10n","prefire","2021","[<20]",0,0,0
"3310","valentine","vr10n","prefire","2021","[40-60]",0,0,0
"3311","valentine","vr10n","prefire","2021","[>100]",0,0,0
"3312","valentine","vr10n","prefire","2021","[80-100]",1,10,24.7105
"3313","valentine","vr11","prefire","2020","[60-80]",1,10,24.7105
"3314","valentine","vr11","prefire","2020","[20-40]",2,20,49.421
"3315","valentine","vr11","prefire","2020","[<20]",1,10,24.7105
"3316","valentine","vr11","prefire","2020","[40-60]",0,0,0
"3317","valentine","vr11","prefire","2020","[>100]",0,0,0
"3318","valentine","vr11","prefire","2020","[80-100]",0,0,0
"3319","valentine","vr11","prefire","2021","[60-80]",1,10,24.7105
"3320","valentine","vr11","prefire","2021","[20-40]",0,0,0
"3321","valentine","vr11","prefire","2021","[<20]",0,0,0
"3322","valentine","vr11","prefire","2021","[40-60]",0,0,0
"3323","valentine","vr11","prefire","2021","[>100]",0,0,0
"3324","valentine","vr11","prefire","2021","[80-100]",0,0,0
"3325","valentine","vr11n","prefire","2020","[60-80]",2,20,49.421
"3326","valentine","vr11n","prefire","2020","[20-40]",3,30,74.1315
"3327","valentine","vr11n","prefire","2020","[<20]",0,0,0
"3328","valentine","vr11n","prefire","2020","[40-60]",1,10,24.7105
"3329","valentine","vr11n","prefire","2020","[>100]",0,0,0
"3330","valentine","vr11n","prefire","2020","[80-100]",0,0,0
"3331","valentine","vr11n","prefire","2021","[60-80]",0,0,0
"3332","valentine","vr11n","prefire","2021","[20-40]",0,0,0
"3333","valentine","vr11n","prefire","2021","[<20]",0,0,0
"3334","valentine","vr11n","prefire","2021","[40-60]",1,10,24.7105
"3335","valentine","vr11n","prefire","2021","[>100]",0,0,0
"3336","valentine","vr11n","prefire","2021","[80-100]",0,0,0
"3337","valentine","vr12","prefire","2020","[60-80]",1,10,24.7105
"3338","valentine","vr12","prefire","2020","[20-40]",2,20,49.421
"3339","valentine","vr12","prefire","2020","[<20]",1,10,24.7105
"3340","valentine","vr12","prefire","2020","[40-60]",0,0,0
"3341","valentine","vr12","prefire","2020","[>100]",0,0,0
"3342","valentine","vr12","prefire","2020","[80-100]",0,0,0
"3343","valentine","vr12","prefire","2021","[60-80]",1,10,24.7105
"3344","valentine","vr12","prefire","2021","[20-40]",1,10,24.7105
"3345","valentine","vr12","prefire","2021","[<20]",0,0,0
"3346","valentine","vr12","prefire","2021","[40-60]",0,0,0
"3347","valentine","vr12","prefire","2021","[>100]",0,0,0
"3348","valentine","vr12","prefire","2021","[80-100]",0,0,0
"3349","valentine","vr13","prefire","2020","[60-80]",2,20,49.421
"3350","valentine","vr13","prefire","2020","[20-40]",0,0,0
"3351","valentine","vr13","prefire","2020","[<20]",2,20,49.421
"3352","valentine","vr13","prefire","2020","[40-60]",1,10,24.7105
"3353","valentine","vr13","prefire","2020","[>100]",0,0,0
"3354","valentine","vr13","prefire","2020","[80-100]",0,0,0
"3355","valentine","vr13","prefire","2021","[60-80]",2,20,49.421
"3356","valentine","vr13","prefire","2021","[20-40]",0,0,0
"3357","valentine","vr13","prefire","2021","[<20]",1,10,24.7105
"3358","valentine","vr13","prefire","2021","[40-60]",1,10,24.7105
"3359","valentine","vr13","prefire","2021","[>100]",0,0,0
"3360","valentine","vr13","prefire","2021","[80-100]",0,0,0
"3361","valentine","vr13n","prefire","2020","[60-80]",0,0,0
"3362","valentine","vr13n","prefire","2020","[20-40]",2,20,49.421
"3363","valentine","vr13n","prefire","2020","[<20]",4,40,98.842
"3364","valentine","vr13n","prefire","2020","[40-60]",0,0,0
"3365","valentine","vr13n","prefire","2020","[>100]",0,0,0
"3366","valentine","vr13n","prefire","2020","[80-100]",0,0,0
"3367","valentine","vr13n","prefire","2021","[60-80]",0,0,0
"3368","valentine","vr13n","prefire","2021","[20-40]",2,20,49.421
"3369","valentine","vr13n","prefire","2021","[<20]",3,30,74.1315
"3370","valentine","vr13n","prefire","2021","[40-60]",0,0,0
"3371","valentine","vr13n","prefire","2021","[>100]",0,0,0
"3372","valentine","vr13n","prefire","2021","[80-100]",0,0,0
"3373","valentine","vr14","prefire","2020","[60-80]",2,20,49.421
"3374","valentine","vr14","prefire","2020","[20-40]",0,0,0
"3375","valentine","vr14","prefire","2020","[<20]",0,0,0
"3376","valentine","vr14","prefire","2020","[40-60]",1,10,24.7105
"3377","valentine","vr14","prefire","2020","[>100]",0,0,0
"3378","valentine","vr14","prefire","2020","[80-100]",0,0,0
"3379","valentine","vr14","prefire","2021","[60-80]",1,10,24.7105
"3380","valentine","vr14","prefire","2021","[20-40]",1,10,24.7105
"3381","valentine","vr14","prefire","2021","[<20]",1,10,24.7105
"3382","valentine","vr14","prefire","2021","[40-60]",1,10,24.7105
"3383","valentine","vr14","prefire","2021","[>100]",0,0,0
"3384","valentine","vr14","prefire","2021","[80-100]",0,0,0
"3385","valentine","vr16n","prefire","2020","[60-80]",0,0,0
"3386","valentine","vr16n","prefire","2020","[20-40]",2,20,49.421
"3387","valentine","vr16n","prefire","2020","[<20]",0,0,0
"3388","valentine","vr16n","prefire","2020","[40-60]",0,0,0
"3389","valentine","vr16n","prefire","2020","[>100]",0,0,0
"3390","valentine","vr16n","prefire","2020","[80-100]",1,10,24.7105
"3391","valentine","vr16n","prefire","2021","[60-80]",0,0,0
"3392","valentine","vr16n","prefire","2021","[20-40]",0,0,0
"3393","valentine","vr16n","prefire","2021","[<20]",0,0,0
"3394","valentine","vr16n","prefire","2021","[40-60]",0,0,0
"3395","valentine","vr16n","prefire","2021","[>100]",0,0,0
"3396","valentine","vr16n","prefire","2021","[80-100]",1,10,24.7105
"3397","valentine","vr19","prefire","2020","[60-80]",0,0,0
"3398","valentine","vr19","prefire","2020","[20-40]",1,10,24.7105
"3399","valentine","vr19","prefire","2020","[<20]",1,10,24.7105
"3400","valentine","vr19","prefire","2020","[40-60]",0,0,0
"3401","valentine","vr19","prefire","2020","[>100]",0,0,0
"3402","valentine","vr19","prefire","2020","[80-100]",0,0,0
"3403","valentine","vr1n","prefire","2020","[60-80]",1,10,24.7105
"3404","valentine","vr1n","prefire","2020","[20-40]",2,20,49.421
"3405","valentine","vr1n","prefire","2020","[<20]",3,30,74.1315
"3406","valentine","vr1n","prefire","2020","[40-60]",2,20,49.421
"3407","valentine","vr1n","prefire","2020","[>100]",0,0,0
"3408","valentine","vr1n","prefire","2020","[80-100]",0,0,0
"3409","valentine","vr1n","prefire","2021","[60-80]",1,10,24.7105
"3410","valentine","vr1n","prefire","2021","[20-40]",3,30,74.1315
"3411","valentine","vr1n","prefire","2021","[<20]",2,20,49.421
"3412","valentine","vr1n","prefire","2021","[40-60]",3,30,74.1315
"3413","valentine","vr1n","prefire","2021","[>100]",0,0,0
"3414","valentine","vr1n","prefire","2021","[80-100]",0,0,0
"3415","valentine","vr2","prefire","2020","[60-80]",0,0,0
"3416","valentine","vr2","prefire","2020","[20-40]",1,10,24.7105
"3417","valentine","vr2","prefire","2020","[<20]",0,0,0
"3418","valentine","vr2","prefire","2020","[40-60]",3,30,74.1315
"3419","valentine","vr2","prefire","2020","[>100]",0,0,0
"3420","valentine","vr2","prefire","2020","[80-100]",0,0,0
"3421","valentine","vr2","prefire","2021","[60-80]",0,0,0
"3422","valentine","vr2","prefire","2021","[20-40]",1,10,24.7105
"3423","valentine","vr2","prefire","2021","[<20]",1,10,24.7105
"3424","valentine","vr2","prefire","2021","[40-60]",3,30,74.1315
"3425","valentine","vr2","prefire","2021","[>100]",0,0,0
"3426","valentine","vr2","prefire","2021","[80-100]",0,0,0
"3427","valentine","vr20","prefire","2020","[60-80]",0,0,0
"3428","valentine","vr20","prefire","2020","[20-40]",0,0,0
"3429","valentine","vr20","prefire","2020","[<20]",1,10,24.7105
"3430","valentine","vr20","prefire","2020","[40-60]",1,10,24.7105
"3431","valentine","vr20","prefire","2020","[>100]",0,0,0
"3432","valentine","vr20","prefire","2020","[80-100]",0,0,0
"3433","valentine","vr20","prefire","2021","[60-80]",0,0,0
"3434","valentine","vr20","prefire","2021","[20-40]",0,0,0
"3435","valentine","vr20","prefire","2021","[<20]",0,0,0
"3436","valentine","vr20","prefire","2021","[40-60]",1,10,24.7105
"3437","valentine","vr20","prefire","2021","[>100]",0,0,0
"3438","valentine","vr20","prefire","2021","[80-100]",0,0,0
"3439","valentine","vr20n","prefire","2020","[60-80]",0,0,0
"3440","valentine","vr20n","prefire","2020","[20-40]",2,20,49.421
"3441","valentine","vr20n","prefire","2020","[<20]",1,10,24.7105
"3442","valentine","vr20n","prefire","2020","[40-60]",1,10,24.7105
"3443","valentine","vr20n","prefire","2020","[>100]",0,0,0
"3444","valentine","vr20n","prefire","2020","[80-100]",0,0,0
"3445","valentine","vr20n","prefire","2021","[60-80]",0,0,0
"3446","valentine","vr20n","prefire","2021","[20-40]",2,20,49.421
"3447","valentine","vr20n","prefire","2021","[<20]",1,10,24.7105
"3448","valentine","vr20n","prefire","2021","[40-60]",1,10,24.7105
"3449","valentine","vr20n","prefire","2021","[>100]",0,0,0
"3450","valentine","vr20n","prefire","2021","[80-100]",0,0,0
"3451","valentine","vr21","prefire","2020","[60-80]",1,10,24.7105
"3452","valentine","vr21","prefire","2020","[20-40]",0,0,0
"3453","valentine","vr21","prefire","2020","[<20]",0,0,0
"3454","valentine","vr21","prefire","2020","[40-60]",1,10,24.7105
"3455","valentine","vr21","prefire","2020","[>100]",0,0,0
"3456","valentine","vr21","prefire","2020","[80-100]",0,0,0
"3457","valentine","vr21","prefire","2021","[60-80]",1,10,24.7105
"3458","valentine","vr21","prefire","2021","[20-40]",0,0,0
"3459","valentine","vr21","prefire","2021","[<20]",0,0,0
"3460","valentine","vr21","prefire","2021","[40-60]",0,0,0
"3461","valentine","vr21","prefire","2021","[>100]",0,0,0
"3462","valentine","vr21","prefire","2021","[80-100]",0,0,0
"3463","valentine","vr21n","prefire","2020","[60-80]",0,0,0
"3464","valentine","vr21n","prefire","2020","[20-40]",5,50,123.5525
"3465","valentine","vr21n","prefire","2020","[<20]",1,10,24.7105
"3466","valentine","vr21n","prefire","2020","[40-60]",1,10,24.7105
"3467","valentine","vr21n","prefire","2020","[>100]",0,0,0
"3468","valentine","vr21n","prefire","2020","[80-100]",0,0,0
"3469","valentine","vr21n","prefire","2021","[60-80]",1,10,24.7105
"3470","valentine","vr21n","prefire","2021","[20-40]",0,0,0
"3471","valentine","vr21n","prefire","2021","[<20]",0,0,0
"3472","valentine","vr21n","prefire","2021","[40-60]",0,0,0
"3473","valentine","vr21n","prefire","2021","[>100]",0,0,0
"3474","valentine","vr21n","prefire","2021","[80-100]",0,0,0
"3475","valentine","vr22","prefire","2020","[60-80]",0,0,0
"3476","valentine","vr22","prefire","2020","[20-40]",0,0,0
"3477","valentine","vr22","prefire","2020","[<20]",0,0,0
"3478","valentine","vr22","prefire","2020","[40-60]",1,10,24.7105
"3479","valentine","vr22","prefire","2020","[>100]",0,0,0
"3480","valentine","vr22","prefire","2020","[80-100]",0,0,0
"3481","valentine","vr22n","prefire","2020","[60-80]",0,0,0
"3482","valentine","vr22n","prefire","2020","[20-40]",4,40,98.842
"3483","valentine","vr22n","prefire","2020","[<20]",3,30,74.1315
"3484","valentine","vr22n","prefire","2020","[40-60]",2,20,49.421
"3485","valentine","vr22n","prefire","2020","[>100]",0,0,0
"3486","valentine","vr22n","prefire","2020","[80-100]",0,0,0
"3487","valentine","vr22n","prefire","2021","[60-80]",0,0,0
"3488","valentine","vr22n","prefire","2021","[20-40]",5,50,123.5525
"3489","valentine","vr22n","prefire","2021","[<20]",2,20,49.421
"3490","valentine","vr22n","prefire","2021","[40-60]",2,20,49.421
"3491","valentine","vr22n","prefire","2021","[>100]",0,0,0
"3492","valentine","vr22n","prefire","2021","[80-100]",0,0,0
"3493","valentine","vr23","prefire","2021","[60-80]",0,0,0
"3494","valentine","vr23","prefire","2021","[20-40]",1,10,24.7105
"3495","valentine","vr23","prefire","2021","[<20]",0,0,0
"3496","valentine","vr23","prefire","2021","[40-60]",0,0,0
"3497","valentine","vr23","prefire","2021","[>100]",0,0,0
"3498","valentine","vr23","prefire","2021","[80-100]",0,0,0
"3499","valentine","vr24","prefire","2020","[60-80]",0,0,0
"3500","valentine","vr24","prefire","2020","[20-40]",3,30,74.1315
"3501","valentine","vr24","prefire","2020","[<20]",7,70,172.9735
"3502","valentine","vr24","prefire","2020","[40-60]",1,10,24.7105
"3503","valentine","vr24","prefire","2020","[>100]",0,0,0
"3504","valentine","vr24","prefire","2020","[80-100]",0,0,0
"3505","valentine","vr24n","prefire","2020","[60-80]",0,0,0
"3506","valentine","vr24n","prefire","2020","[20-40]",1,10,24.7105
"3507","valentine","vr24n","prefire","2020","[<20]",1,10,24.7105
"3508","valentine","vr24n","prefire","2020","[40-60]",0,0,0
"3509","valentine","vr24n","prefire","2020","[>100]",0,0,0
"3510","valentine","vr24n","prefire","2020","[80-100]",0,0,0
"3511","valentine","vr24n","prefire","2021","[60-80]",0,0,0
"3512","valentine","vr24n","prefire","2021","[20-40]",1,10,24.7105
"3513","valentine","vr24n","prefire","2021","[<20]",1,10,24.7105
"3514","valentine","vr24n","prefire","2021","[40-60]",0,0,0
"3515","valentine","vr24n","prefire","2021","[>100]",0,0,0
"3516","valentine","vr24n","prefire","2021","[80-100]",0,0,0
"3517","valentine","vr25","prefire","2020","[60-80]",0,0,0
"3518","valentine","vr25","prefire","2020","[20-40]",0,0,0
"3519","valentine","vr25","prefire","2020","[<20]",8,80,197.684
"3520","valentine","vr25","prefire","2020","[40-60]",0,0,0
"3521","valentine","vr25","prefire","2020","[>100]",0,0,0
"3522","valentine","vr25","prefire","2020","[80-100]",0,0,0
"3523","valentine","vr25","prefire","2021","[60-80]",0,0,0
"3524","valentine","vr25","prefire","2021","[20-40]",0,0,0
"3525","valentine","vr25","prefire","2021","[<20]",6,60,148.263
"3526","valentine","vr25","prefire","2021","[40-60]",0,0,0
"3527","valentine","vr25","prefire","2021","[>100]",0,0,0
"3528","valentine","vr25","prefire","2021","[80-100]",0,0,0
"3529","valentine","vr26n","prefire","2020","[60-80]",0,0,0
"3530","valentine","vr26n","prefire","2020","[20-40]",0,0,0
"3531","valentine","vr26n","prefire","2020","[<20]",0,0,0
"3532","valentine","vr26n","prefire","2020","[40-60]",0,0,0
"3533","valentine","vr26n","prefire","2020","[>100]",1,10,24.7105
"3534","valentine","vr26n","prefire","2020","[80-100]",0,0,0
"3535","valentine","vr26n","prefire","2021","[60-80]",0,0,0
"3536","valentine","vr26n","prefire","2021","[20-40]",0,0,0
"3537","valentine","vr26n","prefire","2021","[<20]",0,0,0
"3538","valentine","vr26n","prefire","2021","[40-60]",0,0,0
"3539","valentine","vr26n","prefire","2021","[>100]",1,10,24.7105
"3540","valentine","vr26n","prefire","2021","[80-100]",0,0,0
"3541","valentine","vr29","prefire","2020","[60-80]",0,0,0
"3542","valentine","vr29","prefire","2020","[20-40]",1,10,24.7105
"3543","valentine","vr29","prefire","2020","[<20]",2,20,49.421
"3544","valentine","vr29","prefire","2020","[40-60]",2,20,49.421
"3545","valentine","vr29","prefire","2020","[>100]",0,0,0
"3546","valentine","vr29","prefire","2020","[80-100]",0,0,0
"3547","valentine","vr29","prefire","2021","[60-80]",0,0,0
"3548","valentine","vr29","prefire","2021","[20-40]",1,10,24.7105
"3549","valentine","vr29","prefire","2021","[<20]",2,20,49.421
"3550","valentine","vr29","prefire","2021","[40-60]",2,20,49.421
"3551","valentine","vr29","prefire","2021","[>100]",0,0,0
"3552","valentine","vr29","prefire","2021","[80-100]",0,0,0
"3553","valentine","vr2n","prefire","2020","[60-80]",0,0,0
"3554","valentine","vr2n","prefire","2020","[20-40]",5,50,123.5525
"3555","valentine","vr2n","prefire","2020","[<20]",1,10,24.7105
"3556","valentine","vr2n","prefire","2020","[40-60]",0,0,0
"3557","valentine","vr2n","prefire","2020","[>100]",0,0,0
"3558","valentine","vr2n","prefire","2020","[80-100]",0,0,0
"3559","valentine","vr2n","prefire","2021","[60-80]",0,0,0
"3560","valentine","vr2n","prefire","2021","[20-40]",5,50,123.5525
"3561","valentine","vr2n","prefire","2021","[<20]",1,10,24.7105
"3562","valentine","vr2n","prefire","2021","[40-60]",0,0,0
"3563","valentine","vr2n","prefire","2021","[>100]",0,0,0
"3564","valentine","vr2n","prefire","2021","[80-100]",0,0,0
"3565","valentine","vr3","prefire","2020","[60-80]",2,20,49.421
"3566","valentine","vr3","prefire","2020","[20-40]",0,0,0
"3567","valentine","vr3","prefire","2020","[<20]",1,10,24.7105
"3568","valentine","vr3","prefire","2020","[40-60]",3,30,74.1315
"3569","valentine","vr3","prefire","2020","[>100]",1,10,24.7105
"3570","valentine","vr3","prefire","2020","[80-100]",0,0,0
"3571","valentine","vr30","prefire","2020","[60-80]",0,0,0
"3572","valentine","vr30","prefire","2020","[20-40]",0,0,0
"3573","valentine","vr30","prefire","2020","[<20]",0,0,0
"3574","valentine","vr30","prefire","2020","[40-60]",1,10,24.7105
"3575","valentine","vr30","prefire","2020","[>100]",0,0,0
"3576","valentine","vr30","prefire","2020","[80-100]",0,0,0
"3577","valentine","vr30n","prefire","2020","[60-80]",0,0,0
"3578","valentine","vr30n","prefire","2020","[20-40]",2,20,49.421
"3579","valentine","vr30n","prefire","2020","[<20]",1,10,24.7105
"3580","valentine","vr30n","prefire","2020","[40-60]",5,50,123.5525
"3581","valentine","vr30n","prefire","2020","[>100]",1,10,24.7105
"3582","valentine","vr30n","prefire","2020","[80-100]",0,0,0
"3583","valentine","vr30n","prefire","2021","[60-80]",0,0,0
"3584","valentine","vr30n","prefire","2021","[20-40]",1,10,24.7105
"3585","valentine","vr30n","prefire","2021","[<20]",0,0,0
"3586","valentine","vr30n","prefire","2021","[40-60]",4,40,98.842
"3587","valentine","vr30n","prefire","2021","[>100]",1,10,24.7105
"3588","valentine","vr30n","prefire","2021","[80-100]",0,0,0
"3589","valentine","vr31","prefire","2020","[60-80]",0,0,0
"3590","valentine","vr31","prefire","2020","[20-40]",0,0,0
"3591","valentine","vr31","prefire","2020","[<20]",1,10,24.7105
"3592","valentine","vr31","prefire","2020","[40-60]",1,10,24.7105
"3593","valentine","vr31","prefire","2020","[>100]",0,0,0
"3594","valentine","vr31","prefire","2020","[80-100]",0,0,0
"3595","valentine","vr31","prefire","2021","[60-80]",0,0,0
"3596","valentine","vr31","prefire","2021","[20-40]",0,0,0
"3597","valentine","vr31","prefire","2021","[<20]",0,0,0
"3598","valentine","vr31","prefire","2021","[40-60]",1,10,24.7105
"3599","valentine","vr31","prefire","2021","[>100]",0,0,0
"3600","valentine","vr31","prefire","2021","[80-100]",0,0,0
"3601","valentine","vr31n","prefire","2020","[60-80]",1,10,24.7105
"3602","valentine","vr31n","prefire","2020","[20-40]",0,0,0
"3603","valentine","vr31n","prefire","2020","[<20]",2,20,49.421
"3604","valentine","vr31n","prefire","2020","[40-60]",0,0,0
"3605","valentine","vr31n","prefire","2020","[>100]",0,0,0
"3606","valentine","vr31n","prefire","2020","[80-100]",0,0,0
"3607","valentine","vr31n","prefire","2021","[60-80]",1,10,24.7105
"3608","valentine","vr31n","prefire","2021","[20-40]",0,0,0
"3609","valentine","vr31n","prefire","2021","[<20]",0,0,0
"3610","valentine","vr31n","prefire","2021","[40-60]",0,0,0
"3611","valentine","vr31n","prefire","2021","[>100]",0,0,0
"3612","valentine","vr31n","prefire","2021","[80-100]",0,0,0
"3613","valentine","vr33","prefire","2020","[60-80]",0,0,0
"3614","valentine","vr33","prefire","2020","[20-40]",0,0,0
"3615","valentine","vr33","prefire","2020","[<20]",2,20,49.421
"3616","valentine","vr33","prefire","2020","[40-60]",0,0,0
"3617","valentine","vr33","prefire","2020","[>100]",0,0,0
"3618","valentine","vr33","prefire","2020","[80-100]",0,0,0
"3619","valentine","vr33","prefire","2021","[60-80]",0,0,0
"3620","valentine","vr33","prefire","2021","[20-40]",0,0,0
"3621","valentine","vr33","prefire","2021","[<20]",2,20,49.421
"3622","valentine","vr33","prefire","2021","[40-60]",0,0,0
"3623","valentine","vr33","prefire","2021","[>100]",0,0,0
"3624","valentine","vr33","prefire","2021","[80-100]",0,0,0
"3625","valentine","vr34","prefire","2020","[60-80]",0,0,0
"3626","valentine","vr34","prefire","2020","[20-40]",0,0,0
"3627","valentine","vr34","prefire","2020","[<20]",0,0,0
"3628","valentine","vr34","prefire","2020","[40-60]",2,20,49.421
"3629","valentine","vr34","prefire","2020","[>100]",0,0,0
"3630","valentine","vr34","prefire","2020","[80-100]",0,0,0
"3631","valentine","vr34","prefire","2021","[60-80]",0,0,0
"3632","valentine","vr34","prefire","2021","[20-40]",0,0,0
"3633","valentine","vr34","prefire","2021","[<20]",0,0,0
"3634","valentine","vr34","prefire","2021","[40-60]",1,10,24.7105
"3635","valentine","vr34","prefire","2021","[>100]",0,0,0
"3636","valentine","vr34","prefire","2021","[80-100]",0,0,0
"3637","valentine","vr35","prefire","2020","[60-80]",0,0,0
"3638","valentine","vr35","prefire","2020","[20-40]",1,10,24.7105
"3639","valentine","vr35","prefire","2020","[<20]",1,10,24.7105
"3640","valentine","vr35","prefire","2020","[40-60]",0,0,0
"3641","valentine","vr35","prefire","2020","[>100]",0,0,0
"3642","valentine","vr35","prefire","2020","[80-100]",0,0,0
"3643","valentine","vr35","prefire","2021","[60-80]",0,0,0
"3644","valentine","vr35","prefire","2021","[20-40]",0,0,0
"3645","valentine","vr35","prefire","2021","[<20]",1,10,24.7105
"3646","valentine","vr35","prefire","2021","[40-60]",0,0,0
"3647","valentine","vr35","prefire","2021","[>100]",0,0,0
"3648","valentine","vr35","prefire","2021","[80-100]",0,0,0
"3649","valentine","vr35n","prefire","2020","[60-80]",0,0,0
"3650","valentine","vr35n","prefire","2020","[20-40]",2,20,49.421
"3651","valentine","vr35n","prefire","2020","[<20]",3,30,74.1315
"3652","valentine","vr35n","prefire","2020","[40-60]",0,0,0
"3653","valentine","vr35n","prefire","2020","[>100]",0,0,0
"3654","valentine","vr35n","prefire","2020","[80-100]",0,0,0
"3655","valentine","vr35n","prefire","2021","[60-80]",0,0,0
"3656","valentine","vr35n","prefire","2021","[20-40]",1,10,24.7105
"3657","valentine","vr35n","prefire","2021","[<20]",0,0,0
"3658","valentine","vr35n","prefire","2021","[40-60]",0,0,0
"3659","valentine","vr35n","prefire","2021","[>100]",0,0,0
"3660","valentine","vr35n","prefire","2021","[80-100]",0,0,0
"3661","valentine","vr3n","prefire","2020","[60-80]",1,10,24.7105
"3662","valentine","vr3n","prefire","2020","[20-40]",1,10,24.7105
"3663","valentine","vr3n","prefire","2020","[<20]",0,0,0
"3664","valentine","vr3n","prefire","2020","[40-60]",3,30,74.1315
"3665","valentine","vr3n","prefire","2020","[>100]",0,0,0
"3666","valentine","vr3n","prefire","2020","[80-100]",0,0,0
"3667","valentine","vr3n","prefire","2021","[60-80]",1,10,24.7105
"3668","valentine","vr3n","prefire","2021","[20-40]",2,20,49.421
"3669","valentine","vr3n","prefire","2021","[<20]",0,0,0
"3670","valentine","vr3n","prefire","2021","[40-60]",2,20,49.421
"3671","valentine","vr3n","prefire","2021","[>100]",0,0,0
"3672","valentine","vr3n","prefire","2021","[80-100]",0,0,0
"3673","valentine","vr4","prefire","2020","[60-80]",0,0,0
"3674","valentine","vr4","prefire","2020","[20-40]",1,10,24.7105
"3675","valentine","vr4","prefire","2020","[<20]",0,0,0
"3676","valentine","vr4","prefire","2020","[40-60]",0,0,0
"3677","valentine","vr4","prefire","2020","[>100]",2,20,49.421
"3678","valentine","vr4","prefire","2020","[80-100]",0,0,0
"3679","valentine","vr4","prefire","2021","[60-80]",0,0,0
"3680","valentine","vr4","prefire","2021","[20-40]",0,0,0
"3681","valentine","vr4","prefire","2021","[<20]",0,0,0
"3682","valentine","vr4","prefire","2021","[40-60]",0,0,0
"3683","valentine","vr4","prefire","2021","[>100]",2,20,49.421
"3684","valentine","vr4","prefire","2021","[80-100]",0,0,0
"3685","valentine","vr40","prefire","2020","[60-80]",1,10,24.7105
"3686","valentine","vr40","prefire","2020","[20-40]",0,0,0
"3687","valentine","vr40","prefire","2020","[<20]",0,0,0
"3688","valentine","vr40","prefire","2020","[40-60]",0,0,0
"3689","valentine","vr40","prefire","2020","[>100]",0,0,0
"3690","valentine","vr40","prefire","2020","[80-100]",0,0,0
"3691","valentine","vr40","prefire","2021","[60-80]",1,10,24.7105
"3692","valentine","vr40","prefire","2021","[20-40]",0,0,0
"3693","valentine","vr40","prefire","2021","[<20]",0,0,0
"3694","valentine","vr40","prefire","2021","[40-60]",0,0,0
"3695","valentine","vr40","prefire","2021","[>100]",0,0,0
"3696","valentine","vr40","prefire","2021","[80-100]",0,0,0
"3697","valentine","vr40e","prefire","2020","[60-80]",0,0,0
"3698","valentine","vr40e","prefire","2020","[20-40]",1,10,24.7105
"3699","valentine","vr40e","prefire","2020","[<20]",0,0,0
"3700","valentine","vr40e","prefire","2020","[40-60]",0,0,0
"3701","valentine","vr40e","prefire","2020","[>100]",0,0,0
"3702","valentine","vr40e","prefire","2020","[80-100]",0,0,0
"3703","valentine","vr43","prefire","2020","[60-80]",0,0,0
"3704","valentine","vr43","prefire","2020","[20-40]",0,0,0
"3705","valentine","vr43","prefire","2020","[<20]",3,30,74.1315
"3706","valentine","vr43","prefire","2020","[40-60]",3,30,74.1315
"3707","valentine","vr43","prefire","2020","[>100]",0,0,0
