site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,project,observer,offset_dist_direction,burnpile_ht_m,ID,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
slypark,spi3,2021,postfire,1yr,90,0,2,2,3,11.3,0,1,4,0,0.3,0.2,0,1.2,1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.75,0.6,slypark_spi3_2021_postfire_1yr_90,0,0,spi3 postfire 1yr
slypark,spi3,2021,postfire,1yr,0,0,2,2,3,11.3,13,5,2,0,0.9,0.9,0.5,0.8,1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0.25,0.8500000000000001,0.95,slypark_spi3_2021_postfire_1yr_0,0,0,spi3 postfire 1yr
slypark,spi3,2021,postfire,1yr,180,0,2,2,3,11.3,18,8,3,0,1.8,1.5,3,3.7,3.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,1.5,2.75,2.4,slypark_spi3_2021_postfire_1yr_180,0,0,spi3 postfire 1yr
slypark,spi3,2021,postfire,1yr,270,0,2,2,3,11.3,5,2,4,0,2.8,2.5,0,1,0.8,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.9,1.65,slypark_spi3_2021_postfire_1yr_270,0,0,spi3 postfire 1yr
slypark,spi4,2019,prefire,NA,0,0,2,2,4,11.3,6,6,3,0.05,0.05,NA,5,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2.525,0.05,NA,slypark_spi4_2019_prefire_NA_0,0,146.41,spi4 prefire NA
slypark,spi4,2019,prefire,NA,180,0,2,2,4,11.3,30,17,2,0.05,1,NA,0.05,5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.05,3,NA,slypark_spi4_2019_prefire_NA_180,0,100,spi4 prefire NA
slypark,spi4,2019,prefire,NA,270,0,2,2,4,11.3,15,6,3,1.5,0.05,NA,5,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,3.25,0.05,NA,slypark_spi4_2019_prefire_NA_270,0,0,spi4 prefire NA
slypark,spi4,2019,prefire,NA,90,0,2,2,4,11.3,18,12,11,0.05,0.05,NA,8,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,4.025,0.525,NA,slypark_spi4_2019_prefire_NA_90,187.85,0,spi4 prefire NA
slypark,spi4,2020,postfire,immediate,0,0,2,2,4,11.3,18,6,2,0,1,NA,0,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,0,0.5,NA,slypark_spi4_2020_postfire_immediate_0,0,0,spi4 postfire immediate
slypark,spi4,2020,postfire,immediate,180,0,2,2,4,11.3,0,2,0,1,0,NA,0,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,0.5,0,NA,slypark_spi4_2020_postfire_immediate_180,0,0,spi4 postfire immediate
slypark,spi4,2020,postfire,immediate,270,0,2,2,4,11.3,15,6,3,0.5,0,NA,0,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,0.25,0,NA,slypark_spi4_2020_postfire_immediate_270,0,0,spi4 postfire immediate
slypark,spi4,2020,postfire,immediate,90,0,2,2,4,11.3,2,2,1,0.5,0,NA,0,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,0.25,0,NA,slypark_spi4_2020_postfire_immediate_90,0,0,spi4 postfire immediate
slypark,spi4,2021,postfire,1yr,90,0,2,2,3,11.3,8,3,4,2.9,2.7,3.7,1,3,1.5,NA,NA,CPFMP,"mv, mm",NA,NA,NA,NA,NA,1.95,2.85,2.6,slypark_spi4_2021_postfire_1yr_90,0,323.01,spi4 postfire 1yr
slypark,spi4,2021,postfire,1yr,0,0,2,2,3,11.3,8,6,0,0.3,2.4,1.5,0,0.2,0.8,NA,NA,CPFMP,"mv, mm",NA,NA,NA,NA,NA,0.15,1.3,1.15,slypark_spi4_2021_postfire_1yr_0,0,92.16,spi4 postfire 1yr
slypark,spi4,2021,postfire,1yr,180,0,2,2,3,11.3,2,0,0,0,0.5,0.6,1,0.5,0.6,NA,NA,CPFMP,"mv, mm",NA,NA,NA,NA,NA,0.5,0.5,0.6,slypark_spi4_2021_postfire_1yr_180,0,0,spi4 postfire 1yr
slypark,spi4,2021,postfire,1yr,270,0,2,2,3,11.3,10,3,2,0,1.8,2,0,0.5,1.2,NA,NA,CPFMP,"mv, mm",NA,NA,NA,NA,NA,0,1.15,1.6,slypark_spi4_2021_postfire_1yr_270,0,0,spi4 postfire 1yr
slypark,spi5,2019,prefire,NA,0,0,2,2,4,11.3,48,21,8,11,0.05,NA,1,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,6,1.025,NA,slypark_spi5_2019_prefire_NA_0,0,0,spi5 prefire NA
slypark,spi5,2019,prefire,NA,180,0,2,2,4,11.3,30,5,1,8,1,NA,4,7,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,6,4,NA,slypark_spi5_2019_prefire_NA_180,0,0,spi5 prefire NA
slypark,spi5,2019,prefire,NA,270,0,2,2,4,11.3,21,17,5,4,2,NA,2,15,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,3,8.5,NA,slypark_spi5_2019_prefire_NA_270,0,0,spi5 prefire NA
slypark,spi5,2019,prefire,NA,90,0,2,2,4,11.3,34,9,5,0,2,NA,0,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1.5,NA,slypark_spi5_2019_prefire_NA_90,0,0,spi5 prefire NA
slypark,spi5,2020,postfire,immediate,0,0,2,2,4,11.3,3,4,1,0.5,1,NA,2,4,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,1.25,2.5,NA,slypark_spi5_2020_postfire_immediate_0,0,0,spi5 postfire immediate
slypark,spi5,2020,postfire,immediate,180,0,2,2,4,11.3,14,6,0,0.5,1,NA,4,3,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,2.25,2,NA,slypark_spi5_2020_postfire_immediate_180,0,0,spi5 postfire immediate
slypark,spi5,2020,postfire,immediate,270,0,2,2,4,11.3,0,1,0,0.5,1,NA,2,1,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,1.25,1,NA,slypark_spi5_2020_postfire_immediate_270,0,0,spi5 postfire immediate
slypark,spi5,2020,postfire,immediate,90,0,2,2,4,11.3,0,2,0,1,0,NA,5,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,3,0,NA,slypark_spi5_2020_postfire_immediate_90,0,0,spi5 postfire immediate
slypark,spi5,2021,postfire,1yr,90,0,2,2,3,11.3,3,1,0,0,0,0.5,6.1,2.8,1.4,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,3.05,1.4,0.95,slypark_spi5_2021_postfire_1yr_90,0,0,spi5 postfire 1yr
slypark,spi5,2021,postfire,1yr,0,0,2,2,3,11.3,5,5,2,0,0.8,1,0,0.5,0.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,0.65,0.75,slypark_spi5_2021_postfire_1yr_0,0,0,spi5 postfire 1yr
slypark,spi5,2021,postfire,1yr,180,0,2,2,3,11.3,3,5,0,3.2,8,4,2.5,1,3.6,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,2.85,4.5,3.8,slypark_spi5_2021_postfire_1yr_180,0,100,spi5 postfire 1yr
slypark,spi5,2021,postfire,1yr,270,0,2,2,3,11.3,1,8,0,0.5,1.5,1.2,0.3,0.7,1.1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.4,1.1,1.15,slypark_spi5_2021_postfire_1yr_270,0,0,spi5 postfire 1yr
slypark,spi6,2019,prefire,NA,0,20,2,2,4,11.3,25,22,10,16,2,NA,12,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,14,2,NA,slypark_spi6_2019_prefire_NA_0,169,0,spi6 prefire NA
slypark,spi6,2019,prefire,NA,180,0,2,2,4,11.3,16,10,2,4.5,0.05,NA,3,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,3.75,0.05,NA,slypark_spi6_2019_prefire_NA_180,0,0,spi6 prefire NA
slypark,spi6,2019,prefire,NA,270,27,2,2,4,11.3,6,14,6,1,1,NA,3,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2,0.525,NA,slypark_spi6_2019_prefire_NA_270,0,0,spi6 prefire NA
slypark,spi6,2019,prefire,NA,90,26,2,2,4,11.3,31,9,3,9,3,NA,7,4,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,8,3.5,NA,slypark_spi6_2019_prefire_NA_90,0,65.61,spi6 prefire NA
slypark,spi6,2020,postfire,immediate,0,20,2,2,4,11.3,0,0,3,0,0,NA,6,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,3,0,NA,slypark_spi6_2020_postfire_immediate_0,0,0,spi6 postfire immediate
slypark,spi6,2020,postfire,immediate,180,0,2,2,4,11.3,24,9,2,2,0.5,NA,5,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,3.5,0.25,NA,slypark_spi6_2020_postfire_immediate_180,0,0,spi6 postfire immediate
slypark,spi6,2020,postfire,immediate,270,27,2,2,4,11.3,24,7,5,1,2,NA,1,0.5,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,1,1.25,NA,slypark_spi6_2020_postfire_immediate_270,0,0,spi6 postfire immediate
slypark,spi6,2020,postfire,immediate,90,26,2,2,4,11.3,29,6,2,0.5,5,NA,0,7,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,0.25,6,NA,slypark_spi6_2020_postfire_immediate_90,0,0,spi6 postfire immediate
slypark,spi6,2021,postfire,1yr,90,0,2,2,3,11.3,6,3,4,7.3,7.9,6.3,2.9,3.4,1.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,5.1,5.65,3.8,slypark_spi6_2021_postfire_1yr_90,0,151.29000000000002,spi6 postfire 1yr
slypark,spi6,2021,postfire,1yr,0,0,2,2,3,11.3,3,2,0,0.6,1.2,1,0,0.8,0.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.3,1,0.75,slypark_spi6_2021_postfire_1yr_0,0,0,spi6 postfire 1yr
slypark,spi6,2021,postfire,1yr,180,0,2,2,3,11.3,13,15,2,0,1,1.8,2.4,4.2,5.1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,1.2,2.6,3.4499999999999997,slypark_spi6_2021_postfire_1yr_180,0,0,spi6 postfire 1yr
slypark,spi6,2021,postfire,1yr,270,0,2,2,3,11.3,2,11,5,0,1.1,1.2,0.3,1.2,1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.15,1.15,1.1,slypark_spi6_2021_postfire_1yr_270,0,0,spi6 postfire 1yr
slypark,spi7,2019,prefire,NA,0,0,2,2,4,11.3,0,0,0,8,8,NA,1,3,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,4.5,5.5,NA,slypark_spi7_2019_prefire_NA_0,81,0,spi7 prefire NA
slypark,spi7,2019,prefire,NA,180,0,2,2,4,11.3,1,3,2,2.5,2.5,NA,5,6,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,3.75,4.25,NA,slypark_spi7_2019_prefire_NA_180,438.25,0,spi7 prefire NA
slypark,spi7,2019,prefire,NA,270,0,2,2,4,11.3,0,2,4,5,10,NA,3,3,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,4,6.5,NA,slypark_spi7_2019_prefire_NA_270,0,0,spi7 prefire NA
slypark,spi7,2019,prefire,NA,90,0,2,2,4,11.3,0,0,1,10,8,NA,7,6,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,8.5,7,NA,slypark_spi7_2019_prefire_NA_90,562.25,0,spi7 prefire NA
slypark,spi7,2020,postfire,immediate,0,0,2,2,4,11.3,0,0,0,7,3,NA,2,0.5,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,4.5,1.75,NA,slypark_spi7_2020_postfire_immediate_0,0,0,spi7 postfire immediate
slypark,spi7,2020,postfire,immediate,180,0,2,2,4,11.3,1,8,2,8,2,NA,6,1,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,7,1.5,NA,slypark_spi7_2020_postfire_immediate_180,0,0,spi7 postfire immediate
slypark,spi7,2020,postfire,immediate,270,0,2,2,4,11.3,2,4,4,7,0,NA,9,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,8,0,NA,slypark_spi7_2020_postfire_immediate_270,0,0,spi7 postfire immediate
slypark,spi7,2020,postfire,immediate,90,0,2,2,4,11.3,0,4,1,7,6,NA,3,2,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,5,4,NA,slypark_spi7_2020_postfire_immediate_90,0,0,spi7 postfire immediate
slypark,spi7,2021,postfire,1yr,90,0,2,2,3,11.3,0,2,2,3.1,3.5,4.3,2.1,0.5,1.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,2.6,2,2.8,slypark_spi7_2021_postfire_1yr_90,0,0,spi7 postfire 1yr
slypark,spi7,2021,postfire,1yr,0,0,2,2,3,11.3,2,1,1,3,6.7,5.7,0,0.5,2.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.5,3.6,4,slypark_spi7_2021_postfire_1yr_0,0,0,spi7 postfire 1yr
slypark,spi7,2021,postfire,1yr,180,0,2,2,3,11.3,3,3,3,2,15,9.7,4.6,6.1,6.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,3.3,10.55,8,slypark_spi7_2021_postfire_1yr_180,624.49,0,spi7 postfire 1yr
slypark,spi7,2021,postfire,1yr,270,0,2,2,3,11.3,1,1,1,0,0.5,3.7,3.3,6.8,7,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.65,3.65,5.35,slypark_spi7_2021_postfire_1yr_270,0,497.29,spi7 postfire 1yr
slypark,spi8,2019,prefire,NA,0,0,2,2,4,11.3,1,2,0,1,6,NA,2,6,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.5,6,NA,slypark_spi8_2019_prefire_NA_0,0,0,spi8 prefire NA
slypark,spi8,2019,prefire,NA,0,0,2,2,4,11.3,2,0,0,4,6,NA,2,5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,3,5.5,NA,slypark_spi8_2019_prefire_NA_0,0,0,spi8 prefire NA
slypark,spi8,2019,prefire,NA,180,0,2,2,4,11.3,1,0,1,6,6,NA,7,6,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,6.5,6,NA,slypark_spi8_2019_prefire_NA_180,0,0,spi8 prefire NA
slypark,spi8,2019,prefire,NA,180,0,2,2,4,11.3,5,2,0,3,7,NA,2,3,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2.5,5,NA,slypark_spi8_2019_prefire_NA_180,0,0,spi8 prefire NA
slypark,spi8,2019,prefire,NA,270,0,2,2,4,11.3,0,0,0,2,5,NA,2,6,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2,5.5,NA,slypark_spi8_2019_prefire_NA_270,0,0,spi8 prefire NA
slypark,spi8,2019,prefire,NA,270,0,2,2,4,11.3,0,3,4,4,5,NA,1,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2.5,3.5,NA,slypark_spi8_2019_prefire_NA_270,0,0,spi8 prefire NA
slypark,spi8,2019,prefire,NA,90,0,2,2,4,11.3,1,4,2,5,6,NA,7,5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,6,5.5,NA,slypark_spi8_2019_prefire_NA_90,0,36,spi8 prefire NA
slypark,spi8,2019,prefire,NA,90,0,2,2,4,11.3,9,2,0,2,7,NA,3,7,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2.5,7,NA,slypark_spi8_2019_prefire_NA_90,0,36,spi8 prefire NA
slypark,spi8,2020,postfire,immediate,0,0,2,2,4,11.3,1,1,0,5,6,NA,1,2,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,3,4,NA,slypark_spi8_2020_postfire_immediate_0,0,0,spi8 postfire immediate
slypark,spi8,2020,postfire,immediate,180,0,2,2,4,11.3,5,2,0,7,11,NA,3,3,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,5,7,NA,slypark_spi8_2020_postfire_immediate_180,0,0,spi8 postfire immediate
slypark,spi8,2020,postfire,immediate,270,0,2,2,4,11.3,1,3,0,5,4,NA,2,1,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,3.5,2.5,NA,slypark_spi8_2020_postfire_immediate_270,0,0,spi8 postfire immediate
slypark,spi8,2020,postfire,immediate,90,0,2,2,4,11.3,0,1,0,7,6,NA,2,3,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,4.5,4.5,NA,slypark_spi8_2020_postfire_immediate_90,0,0,spi8 postfire immediate
slypark,spi8,2021,postfire,1yr,90,0,2,2,4,11.3,6,3,0,2,9,13.3,0,0.1,5.7,NA,bulldozeronlitter2,CPFMP,ag,NA,NA,NA,NA,NA,1,4.55,9.5,slypark_spi8_2021_postfire_1yr_90,0,0,spi8 postfire 1yr
slypark,spi8,2021,postfire,1yr,0,0,2,2,4,11.3,6,1,4,2,0.5,1,1,9,7.3,NA,NA,CPFMP,jw,NA,NA,NA,NA,NA,1.5,4.75,4.15,slypark_spi8_2021_postfire_1yr_0,0,0,spi8 postfire 1yr
slypark,spi8,2021,postfire,1yr,180,0,2,2,4,11.3,5,1,0,6,3,6,0.1,3,1.7,NA,NA,CPFMP,ag,NA,NA,NA,NA,NA,3.05,3,3.85,slypark_spi8_2021_postfire_1yr_180,0,81,spi8 postfire 1yr
slypark,spi8,2021,postfire,1yr,270,0,2,2,4,11.3,2,2,1,2,1,2.7,3,3,4.4,NA,NA,CPFMP,jw,NA,NA,NA,NA,NA,2.5,2,3.5500000000000003,slypark_spi8_2021_postfire_1yr_270,0,0,spi8 postfire 1yr
slypark,spi9,2020,postfire,immediate,0,0,2,2,4,11.3,0,1,0,5,8,NA,2,3,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,3.5,5.5,NA,slypark_spi9_2020_postfire_immediate_0,0,0,spi9 postfire immediate
slypark,spi9,2020,postfire,immediate,180,0,2,2,4,11.3,0,2,0,2,5,NA,1,3,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,1.5,4,NA,slypark_spi9_2020_postfire_immediate_180,0,0,spi9 postfire immediate
slypark,spi9,2020,postfire,immediate,270,0,2,2,4,11.3,2,0,1,4,1,NA,0,0,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,2,0.5,NA,slypark_spi9_2020_postfire_immediate_270,0,0,spi9 postfire immediate
slypark,spi9,2020,postfire,immediate,90,0,2,2,4,11.3,4,10,2,4,7,NA,1,5,NA,NA,NA,CPFMP,JR,NA,NA,NA,NA,NA,2.5,6,NA,slypark_spi9_2020_postfire_immediate_90,0,0,spi9 postfire immediate
slypark,spi9,2021,postfire,1yr,90,0,2,2,3,11.3,0,4,0,3.6,16,10.7,0,0.5,7.1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.8,8.25,8.899999999999999,slypark_spi9_2021_postfire_1yr_90,0,0,spi9 postfire 1yr
slypark,spi9,2021,postfire,1yr,0,0,2,2,3,11.3,0,0,0,6,12.3,9.9,4.4,9,8.8,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.2,10.65,9.350000000000001,slypark_spi9_2021_postfire_1yr_0,0,0,spi9 postfire 1yr
slypark,spi9,2021,postfire,1yr,180,0,2,2,3,11.3,0,0,0,8.2,7.2,4.2,3,4,4,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.6,5.6,4.1,slypark_spi9_2021_postfire_1yr_180,0,0,spi9 postfire 1yr
slypark,spi9,2021,postfire,1yr,270,0,2,2,3,11.3,6,2,1,0,4.2,3.7,0,2.3,2.9,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,3.25,3.3,slypark_spi9_2021_postfire_1yr_270,0,0,spi9 postfire 1yr
springsfire,Springs01,2020,postfire,1yr,90,0,2,2,3,11.3,0,1,0,0,0,0.5,0.3,0.2,0.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.15,0.1,0.4,springsfire_Springs01_2020_postfire_1yr_90,0,0,Springs01 postfire 1yr
springsfire,Springs01,2020,postfire,1yr,0,0,2,2,3,11.3,2,0,0,0,0,0.3,0.3,0.2,0.4,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.15,0.1,0.35,springsfire_Springs01_2020_postfire_1yr_0,0,0,Springs01 postfire 1yr
springsfire,Springs01,2020,postfire,1yr,180,0,2,2,3,11.3,1,1,0,0.5,0.1,0.3,0,0,0.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.25,0.05,0.4,springsfire_Springs01_2020_postfire_1yr_180,0,0,Springs01 postfire 1yr
springsfire,Springs01,2020,postfire,1yr,270,0,2,2,3,11.3,0,0,0,0,0.1,0.1,0,0,0.2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,0.05,0.15000000000000002,springsfire_Springs01_2020_postfire_1yr_270,0,0,Springs01 postfire 1yr
springsfire,Springs02,2020,postfire,1yr,90,0,2,2,3,11.3,0,1,0,1.1,0,1.2,0,0,0,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.55,0,0.6,springsfire_Springs02_2020_postfire_1yr_90,0,0,Springs02 postfire 1yr
springsfire,Springs02,2020,postfire,1yr,0,0,2,2,3,11.3,2,2,2,1.5,0.2,1,0.8,0.1,0.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.15,0.15000000000000002,0.75,springsfire_Springs02_2020_postfire_1yr_0,0,0,Springs02 postfire 1yr
springsfire,Springs02,2020,postfire,1yr,180,0,2,2,3,11.3,3,0,0,2,0.1,2,0,0,0.7,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1,0.05,1.35,springsfire_Springs02_2020_postfire_1yr_180,0,0,Springs02 postfire 1yr
springsfire,Springs02,2020,postfire,1yr,270,0,2,2,3,11.3,1,0,0,1.8,0.1,1.5,0.3,0,0.2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.05,0.05,0.85,springsfire_Springs02_2020_postfire_1yr_270,0,0,Springs02 postfire 1yr
springsfire,Springs03,2020,postfire,1yr,90,0,2,2,3,11.3,0,0,0,1.2,0,1.5,0.1,0,0.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.65,0,1,springsfire_Springs03_2020_postfire_1yr_90,0,0,Springs03 postfire 1yr
springsfire,Springs03,2020,postfire,1yr,0,0,2,2,3,11.3,0,0,0,0.9,0,0.9,0.7,0.1,1.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.8,0.05,1.2,springsfire_Springs03_2020_postfire_1yr_0,0,0,Springs03 postfire 1yr
springsfire,Springs03,2020,postfire,1yr,180,0,2,2,3,11.3,1,0,0,1.1,0.1,0.9,0,0,2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.55,0.05,1.45,springsfire_Springs03_2020_postfire_1yr_180,0,0,Springs03 postfire 1yr
springsfire,Springs03,2020,postfire,1yr,270,0,2,2,3,11.3,2,1,0,1.3,0,1,0.2,0,0.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.75,0,0.75,springsfire_Springs03_2020_postfire_1yr_270,0,0,Springs03 postfire 1yr
springsfire,Springs04,2020,postfire,1yr,90,0,2,2,3,11.3,4,1,0,3.2,1.5,3,2,0.2,1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,2.6,0.85,2,springsfire_Springs04_2020_postfire_1yr_90,0,0,Springs04 postfire 1yr
springsfire,Springs04,2020,postfire,1yr,0,0,2,2,3,11.3,0,1,1,0.1,0.1,0.3,0.1,0,0.2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.1,0.05,0.25,springsfire_Springs04_2020_postfire_1yr_0,0,0,Springs04 postfire 1yr
springsfire,Springs04,2020,postfire,1yr,180,0,2,2,3,11.3,0,1,0,1,0.2,1,0,0,0,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.5,0.1,0.5,springsfire_Springs04_2020_postfire_1yr_180,0,0,Springs04 postfire 1yr
springsfire,Springs04,2020,postfire,1yr,270,0,2,2,3,11.3,4,1,0,0.7,0,1,0,0,0.2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.35,0,0.6,springsfire_Springs04_2020_postfire_1yr_270,0,0,Springs04 postfire 1yr
springsfire,Springs05,2020,postfire,1yr,90,0,2,2,3,11.3,0,0,0,0,0,0,0.8,0,0.9,NA,litt&duff 1 measured .5m to R due to rock,CPFMP,mm,NA,NA,NA,NA,NA,0.4,0,0.45,springsfire_Springs05_2020_postfire_1yr_90,0,0,Springs05 postfire 1yr
springsfire,Springs05,2020,postfire,1yr,0,0,2,2,3,11.3,0,0,0,0,0,0,0,0,0.2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,0,0.1,springsfire_Springs05_2020_postfire_1yr_0,0,0,Springs05 postfire 1yr
springsfire,Springs05,2020,postfire,1yr,180,0,2,2,3,11.3,1,0,0,0.1,0,0.3,1.8,0,1.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.9500000000000001,0,0.9,springsfire_Springs05_2020_postfire_1yr_180,0,0,Springs05 postfire 1yr
springsfire,Springs05,2020,postfire,1yr,270,0,2,2,3,11.3,0,0,1,0.8,0,1.5,1.2,0.3,2.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1,0.15,2,springsfire_Springs05_2020_postfire_1yr_270,0,0,Springs05 postfire 1yr
springsfire,Springs06,2020,postfire,1yr,90,0,2,2,4,11.3,0,1,0,0,0,0.3,3,0,4.3,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,1.5,0,2.3,springsfire_Springs06_2020_postfire_1yr_90,0,0,Springs06 postfire 1yr
springsfire,Springs06,2020,postfire,1yr,0,0,2,2,4,11.3,1,0,0,1,0,3,0,0,2.2,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,0.5,0,2.6,springsfire_Springs06_2020_postfire_1yr_0,0,0,Springs06 postfire 1yr
springsfire,Springs06,2020,postfire,1yr,180,0,2,2,4,11.3,1,1,0,0,0,18.7,0.5,0,8,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,0.25,0,13.35,springsfire_Springs06_2020_postfire_1yr_180,0,0,Springs06 postfire 1yr
springsfire,Springs06,2020,postfire,1yr,270,0,2,2,4,11.3,11,0,0,0.5,0,11.8,1,0,15.8,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,0.75,0,13.8,springsfire_Springs06_2020_postfire_1yr_270,0,0,Springs06 postfire 1yr
springsfire,Springs07,2020,postfire,1yr,90,0,2,2,3,11.3,1,0,1,1.2,0,1,1,0,0.8,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.1,0,0.9,springsfire_Springs07_2020_postfire_1yr_90,0,0,Springs07 postfire 1yr
