site,plotid,pre_post_fire,year,diamclass,status,BA_m2_sum,n_trees_diamclass,mean_dbh_cm,mean_ht,n_trees_ha,BA_m2_ha
downieville,RedAnt52,prefire,2020,[20-40],LIVE,3.38366022153052,8,23.0375,13.475,32.37488,13.693199204103
downieville,RedAnt52,prefire,2020,[60-80],LIVE,7.99535330338602,2,71,17.65,8.09372,32.3560754693408
downieville,RedAnt52,prefire,2020,[80-100],LIVE,11.7038934752059,2,86.3,30.55,8.09372,47.3640183490717
downieville,RedAnt54,prefire,2020,[<20],DEAD,0.692202817328707,4,14.6,5,16.18744,2.80124789333485
downieville,RedAnt54,prefire,2020,[<20],LIVE,1.1220669401194,10,11.78,6.58,40.4686,4.54084781729159
downieville,RedAnt54,prefire,2020,[20-40],DEAD,0.483051286415967,1,24.8,2.4,4.04686,1.95484092894532
downieville,RedAnt54,prefire,2020,[20-40],LIVE,4.56704319626636,7,27.8,15.1142857142857,28.32802,18.4821844292425
downieville,RedAnt54,prefire,2020,[40-60],LIVE,1.98712803923025,1,50.3,26.7,4.04686,8.04162897683933
downieville,RedAnt55,prefire,2020,[<20],DEAD,0.274645883758454,1,18.7,10.8,4.04686,1.11145344114674
downieville,RedAnt55,prefire,2020,[<20],LIVE,0.875554018573841,7,12.1,5.71428571428571,28.32802,3.54324453560574
downieville,RedAnt55,prefire,2020,[20-40],DEAD,0.834689752132272,1,32.6,12.6,4.04686,3.37787257031401
downieville,RedAnt55,prefire,2020,[20-40],LIVE,1.05208796376069,1,36.6,22,4.04686,4.25765269702457
downieville,RedAnt55,prefire,2020,[40-60],DEAD,2.34139758879394,1,54.6,4.5,4.04686,9.47530824618663
downieville,RedAnt55,prefire,2020,[40-60],LIVE,2.43668994795895,1,55.7,32.3,4.04686,9.86094308279715
downieville,RedAnt55,prefire,2020,[60-80],LIVE,4.92651993565337,1,79.2,37.3,4.04686,19.9369364667982
downieville,RedAnt55,prefire,2020,[80-100],LIVE,18.5979536198944,3,88.6333333333333,38.7666666666667,12.14058,75.2633145862058
downieville,RedAnt56,prefire,2020,[40-60],DEAD,1.93220514566387,1,49.6,15,4.04686,7.81936371578128
downieville,RedAnt56,prefire,2020,[60-80],DEAD,4.7051319013549,1,77.4,38.5,4.04686,19.0410100863171
downieville,RedAnt56,prefire,2020,[60-80],LIVE,21.454014771181,6,67.4,37.9666666666667,24.28116,86.8213942169017
downieville,RedAnt56,prefire,2020,[80-100],LIVE,12.471596617982,2,88.95,39.2,8.09372,50.4708054894467
downieville,RedAnt57,prefire,2020,[<20],DEAD,0.143138815279185,1,13.5,4,4.04686,0.579262746000722
downieville,RedAnt57,prefire,2020,[<20],LIVE,1.27337389629792,8,13.7625,7.0375,32.37488,5.15316588597219
downieville,RedAnt57,prefire,2020,[20-40],DEAD,1.26848871972158,2,27.85,9.5,8.09372,5.13339626029249
downieville,RedAnt57,prefire,2020,[20-40],LIVE,1.1881817575142,3,22.3333333333333,12.2,12.14058,4.8084052272139
downieville,RedAnt57,prefire,2020,[40-60],DEAD,1.84745282985165,1,48.5,11,4.04686,7.47638295901344
downieville,RedAnt57,prefire,2020,[40-60],LIVE,4.04316691331699,2,50,23.4,8.09372,16.362130454826
downieville,RedAnt57,prefire,2020,[60-80],DEAD,3.77186682573461,1,69.3,21.8,4.04686,15.2642169823924
downieville,RedAnt57,prefire,2020,[60-80],LIVE,16.6493257986339,4,72.5,30.425,16.18744,67.3774906014595
downieville,RedAnt59,prefire,2020,[<20],LIVE,0.587202936864102,4,13.175,5.875,16.18744,2.37632807707786
downieville,RedAnt59,prefire,2020,[20-40],LIVE,2.16149428548612,3,30.0666666666667,10.4,12.14058,8.74726476416235
downieville,RedAnt59,prefire,2020,[40-60],DEAD,9.63902672576257,4,55.325,15.925,16.18744,39.0077916954195
downieville,RedAnt59,prefire,2020,[60-80],DEAD,6.83630196375224,2,65.95,33.2,8.09372,27.6655569650304
downieville,RedAnt59,prefire,2020,[60-80],LIVE,3.25732892694804,1,64.4,31.3,4.04686,13.181954141309
downieville,RedAnt59,prefire,2020,[80-100],LIVE,5.52858260576895,1,83.9,32.5,4.04686,22.3733998039821
downieville,RedAnt62,prefire,2020,[40-60],LIVE,2.09522435195405,1,51.65,34.1,4.04686,8.47907962094876
downieville,RedAnt62,prefire,2020,[60-80],LIVE,7.37364782520387,2,68.5,37.4,8.09372,29.8401204379045
downieville,RedAnt62,prefire,2020,[80-100],LIVE,18.5771425320598,3,88.75,45.8,12.14058,75.1790950272914
DryCreek,DryCreek21,prefire,2020,[<20],LIVE,0.111220233918713,1,11.9,4.5,4.04686,0.450092715836281
DryCreek,DryCreek21,prefire,2020,[60-80],LIVE,26.0640055025174,7,68.6642857142857,24.1428571428571,28.32802,105.477381307917
DryCreek,DryCreek22,prefire,2020,[<20],LIVE,0.350022508995115,2,14.575,6.25,8.09372,1.41649209075197
DryCreek,DryCreek22,prefire,2020,[20-40],DEAD,0.394081382466304,1,22.4,11,4.04686,1.59479218344759
DryCreek,DryCreek22,prefire,2020,[20-40],LIVE,4.19097884766839,5,32.48,17.58,20.2343,16.9603046594753
DryCreek,DryCreek22,prefire,2020,[40-60],LIVE,8.3323755092815,5,45.86,21.18,20.2343,33.7199571534909
DryCreek,DryCreek23,prefire,2020,[20-40],DEAD,0.602628156793228,1,27.7,10,4.04686,2.43875178260024
DryCreek,DryCreek23,prefire,2020,[60-80],LIVE,14.8419282751155,4,68.675,29.325,16.18744,60.0632058594339
DryCreek,DryCreek23,prefire,2020,[80-100],LIVE,5.20401681474496,1,81.4,32,4.04686,21.0599274869188
DryCreek,DryCreek24,prefire,2020,[40-60],LIVE,4.20914510718777,2,51.75,15.95,8.09372,17.0338209684739
DryCreek,DryCreek25,prefire,2020,[>100],LIVE,16.6270754686648,1,145.5,36,4.04686,67.287446631121
DryCreek,DryCreek25,prefire,2020,[60-80],LIVE,6.31698884413221,2,63.4,21.75,8.09372,25.5639694737649
DryCreek,DryCreek25,prefire,2020,[80-100],LIVE,5.58142419420233,1,84.3,26.4,4.04686,22.5872423145496
DryCreek,DryCreek26,prefire,2020,[<20],LIVE,0.06647610054996,1,9.2,3.3,4.04686,0.269019472271611
DryCreek,DryCreek26,prefire,2020,[20-40],LIVE,1.59480594864996,2,30.75,14.75,8.09372,6.45395640135356
DryCreek,DryCreek26,prefire,2020,[40-60],LIVE,7.83807732116568,4,49.625,20.65,16.18744,31.7196015879326
DryCreek,DryCreek26,prefire,2020,[60-80],LIVE,3.99272078928197,1,71.3,22.6,4.04686,16.1579820533136
DryCreek,DryCreek27,prefire,2020,[20-40],LIVE,0.333291564619341,1,20.6,12.3,4.04686,1.34878430119543
DryCreek,DryCreek27,prefire,2020,[60-80],LIVE,15.3608172797273,4,69.8,25.175,16.18744,62.1630770166372
DryCreek,DryCreek27,prefire,2020,[80-100],LIVE,11.5319148393668,2,85.65,27.75,8.09372,46.6680448868398
DryCreek,DryCreek28,prefire,2020,[40-60],LIVE,9.3641687845,5,48.7,21.64,20.2343,37.8954800872417
DryCreek,DryCreek28,prefire,2020,[60-80],LIVE,6.23481263429594,2,62.95,23.4,8.09372,25.2314138572269
DryCreek,DryCreek29,prefire,2020,[20-40],LIVE,1.79022086568488,2,33.7,11.5,8.09372,7.2447732125055
DryCreek,DryCreek29,prefire,2020,[40-60],LIVE,15.1859817580688,9,46.2722222222222,15.5,36.42174,61.4555421374583
DryCreek,DryCreek30,prefire,2020,[40-60],LIVE,9.30897100157643,6,44.4166666666667,20.0833333333333,24.28116,37.6721023874396
DryCreek,DryCreek30,prefire,2020,[60-80],LIVE,3.39016331832345,1,65.7,24.2,4.04686,13.7195163263904
DryCreek,DryCreek31,prefire,2020,[40-60],LIVE,12.1199345903208,5,55.48,23.12,20.2343,49.0476784961856
DryCreek,DryCreek31,prefire,2020,[60-80],LIVE,21.1721432243193,6,66.9166666666667,24.9333333333333,24.28116,85.6806995287689
DryCreek,DryCreek32,prefire,2020,[<20],DEAD,1.76509597843779,10,14.83,5.14,40.4686,7.14309631130076
DryCreek,DryCreek32,prefire,2020,[20-40],DEAD,2.69389999248998,4,28.8,10.05,16.18744,10.901836123608
DryCreek,DryCreek32,prefire,2020,[40-60],DEAD,8.6610096627919,4,52.2,16.4,16.18744,35.049893563966
DryCreek,DryCreek32,prefire,2020,[40-60],LIVE,3.80310211069293,2,49.2,18.25,8.09372,15.3906218076788
DryCreek,DryCreek33,prefire,2020,[20-40],DEAD,1.13411494794592,1,38,12.2,4.04686,4.58960441824441
DryCreek,DryCreek33,prefire,2020,[40-60],DEAD,7.65068131937905,4,48.925,13.75,16.18744,30.9612362041423
DryCreek,DryCreek34,prefire,2020,[40-60],LIVE,9.49990914907998,5,48.76,18.32,20.2343,38.4448023390458
DryCreek,DryCreek34,prefire,2020,[60-80],LIVE,6.43555255087869,2,64,19.5,8.09372,26.0437801960489
DryCreek,DryCreek35,prefire,2020,[20-40],DEAD,1.29047986829671,2,28.65,11.05,8.09372,5.22239135981524
DryCreek,DryCreek35,prefire,2020,[20-40],LIVE,4.94006019999034,6,32.0666666666667,14.2666666666667,24.28116,19.9917320209329
DryCreek,DryCreek35,prefire,2020,[40-60],LIVE,6.69936779396389,4,46.1,20.075,16.18744,27.1114035506807
DryCreek,DryCreek35,prefire,2020,[80-100],LIVE,6.85146800228744,1,93.4,27,4.04686,27.726931799737
DryCreek,DryCreek36,prefire,2020,[20-40],DEAD,0.555716324493499,1,26.6,7,4.04686,2.24890616493976
DryCreek,DryCreek36,prefire,2020,[40-60],LIVE,2.50718728710551,1,56.5,12,4.04686,10.1462359446958
DryCreek,DryCreek36,prefire,2020,[60-80],LIVE,11.6367183702905,3,70.1666666666667,20.4,12.14058,47.0921701039939
DryCreek,DryCreek36,prefire,2020,[80-100],LIVE,5.5417694409324,1,84,25.8,4.04686,22.4267650797317
DryCreek,DryCreek37,prefire,2020,[40-60],DEAD,7.24038146483859,4,47.75,16.25,16.18744,29.3008101347967
DryCreek,DryCreek37,prefire,2020,[40-60],LIVE,2.30721706072288,1,54.2,19,4.04686,9.336984434357
DryCreek,DryCreek37,prefire,2020,[60-80],DEAD,4.60837084762433,1,76.6,18.4,4.04686,18.649431648417
DryCreek,DryCreek37,prefire,2020,[60-80],LIVE,3.23712848618546,1,64.2,20.4,4.04686,13.1002057856045
DryCreek,DryCreek38,prefire,2020,[20-40],DEAD,3.48611933893653,4,32.7,14.25,16.18744,14.1078369079687
DryCreek,DryCreek38,prefire,2020,[40-60],DEAD,4.59526647926805,3,44,18.5666666666667,12.14058,18.5964001042907
DryCreek,DryCreek38,prefire,2020,[80-100],DEAD,5.15299735005066,1,81,23,4.04686,20.853458856026
DryCreek,DryCreek39,prefire,2020,[20-40],DEAD,10.177395568322,16,28.034375,10.5,64.74976,41.1864950296197
DryCreek,DryCreek39,prefire,2020,[40-60],DEAD,3.53468443437022,2,47.3,13.6,8.09372,14.3043730500755
DryCreek,DryCreek39,prefire,2020,[40-60],LIVE,3.10191433837495,2,44.3,13.4,8.09372,12.5530130593961
DryCreek,DryCreek40,prefire,2020,[40-60],DEAD,4.27699565452368,2,52.1,15.3,8.09372,17.3084026344657
DryCreek,DryCreek40,prefire,2020,[60-80],DEAD,11.802680856198,3,70.4666666666667,22.7,12.14058,47.7637970497136
DryCreek,DryCreek41,prefire,2020,[<20],DEAD,1.15583906114549,8,13.225,7.6125,32.37488,4.67751886298723
DryCreek,DryCreek41,prefire,2020,[20-40],DEAD,5.10999091011842,9,26.5611111111111,10.3444444444444,36.42174,20.6794178145218
DryCreek,DryCreek43,prefire,2020,[20-40],LIVE,1.36719756089738,2,29.25,8.05,8.09372,5.53285712129316
DryCreek,DryCreek43,prefire,2020,[40-60],LIVE,3.43497028354528,2,46.6,15.65,8.09372,13.900843841668
DryCreek,DryCreek46,prefire,2020,[<20],DEAD,0.0693977817177985,1,9.4,3.5,4.04686,0.28084310692249
DryCreek,DryCreek46,prefire,2020,[<20],LIVE,1.7781826753354,12,13.5041666666667,5.79166666666667,48.56232,7.19605634150782
DryCreek,DryCreek46,prefire,2020,[20-40],DEAD,0.369836141162224,1,21.7,5.9,4.04686,1.49667508622376
DryCreek,DryCreek46,prefire,2020,[20-40],LIVE,6.0767748158571,8,30.8625,10.4,32.37488,24.5918569312995
DryCreek,DryCreek46,prefire,2020,[40-60],LIVE,4.04945795260581,2,50.75,15.8,8.09372,16.3875894100823
DryCreek,DryCreek48,prefire,2020,[>100],LIVE,12.213012126665,1,124.7,31.7,4.04686,49.4243502549156
DryCreek,DryCreek48,prefire,2020,[20-40],LIVE,0.839818402139258,1,32.7,11.5,4.04686,3.39862749888128
DryCreek,DryCreek48,prefire,2020,[80-100],LIVE,5.67450173054656,1,85,24,4.04686,22.9639140732797
DryCreek,DryCreek50,prefire,2020,[<20],LIVE,0.455326731248037,3,13.4,5.13333333333333,12.14058,1.84264353561843
DryCreek,DryCreek50,prefire,2020,[>100],LIVE,10.2428801036907,1,114.2,25.2,4.04686,41.4515017764217
DryCreek,DryCreek50,prefire,2020,[20-40],LIVE,1.53417321043567,2,31.25,9.15,8.09372,6.20858419838371
DryCreek,DryCreek50,prefire,2020,[40-60],LIVE,3.94964170001962,2,50.1,17.05,8.09372,15.9836470101414
DryCreek,DryCreek52,prefire,2020,[<20],LIVE,0.813193404400084,6,12.95,3.21666666666667,24.28116,3.29087986053052
frenchmeadows,fm10-1,prefire,2019,[<20],LIVE,0.465222748106845,6,9.63333333333333,4.83333333333333,24.28116,1.88269133040366
frenchmeadows,fm10-1,prefire,2019,[>100],LIVE,9.19484479445314,1,108.2,36.8,4.04686,37.2102496048806
frenchmeadows,fm10-1,prefire,2019,[20-40],DEAD,0.678866756514218,1,29.4,7,4.04686,2.74727872226713
frenchmeadows,fm10-1,prefire,2019,[20-40],LIVE,3.90017732368885,6,27.7666666666667,11.4166666666667,24.28116,15.7834716041435
frenchmeadows,fm10-1,prefire,2019,[40-60],DEAD,5.69417595453967,3,49.0333333333333,12.6,12.14058,23.0435329033884
frenchmeadows,fm10-1,prefire,2019,[40-60],LIVE,3.59831739356868,2,47.6,19.65,8.09372,14.5618867273373
frenchmeadows,fm10-1,prefire,2019,[60-80],DEAD,4.92651993565337,1,79.2,20,4.04686,19.9369364667982
frenchmeadows,fm10-1,prefire,2019,[60-80],LIVE,11.7861717868034,3,70.3333333333333,38.3333333333333,12.14058,47.6969871571433
frenchmeadows,fm10-1,prefire,2019,[80-100],LIVE,5.46288404940076,1,83.4,55.8,4.04686,22.107526944158
frenchmeadows,fm10-10,prefire,2019,[<20],DEAD,0.457274518693262,3,13.4666666666667,2.7,12.14058,1.85052595871902
frenchmeadows,fm10-10,prefire,2019,[<20],LIVE,2.58790265635786,18,12.9777777777778,6.13888888888889,72.84348,10.4728797439084
frenchmeadows,fm10-10,prefire,2019,[20-40],LIVE,4.89833984955067,8,27.475,14.375,32.37488,19.8228956035526
frenchmeadows,fm10-10,prefire,2019,[40-60],LIVE,4.85279461005525,3,45.1666666666667,18,12.14058,19.6385803956482
frenchmeadows,fm10-10,prefire,2019,[60-80],LIVE,5.01398972911095,1,79.9,30,4.04686,20.2909144751499
frenchmeadows,fm10-10,prefire,2019,[80-100],LIVE,5.87654540808056,1,86.5,34,4.04686,23.7815565501449
frenchmeadows,fm10-11,prefire,2019,[<20],LIVE,2.41180853414252,17,13.1117647058824,6.8,68.79662,9.76025148447999
frenchmeadows,fm10-11,prefire,2019,[>100],LIVE,12.0762821603992,1,124,34,4.04686,48.871023223633
frenchmeadows,fm10-11,prefire,2019,[20-40],DEAD,0.730616641500476,1,30.5,5,4.04686,2.95670326182262
frenchmeadows,fm10-11,prefire,2019,[20-40],LIVE,2.5385796516965,4,28.2,16,16.18744,10.2732764492645
frenchmeadows,fm10-11,prefire,2019,[40-60],DEAD,2.71546702605687,1,58.8,21,4.04686,10.9891148890685
frenchmeadows,fm10-11,prefire,2019,[60-80],DEAD,3.02881733130755,1,62.1,23,4.04686,12.2571997053753
frenchmeadows,fm10-12,prefire,2019,[<20],DEAD,0.113097335529233,1,12,7,4.04686,0.45768908325983
frenchmeadows,fm10-12,prefire,2019,[<20],LIVE,1.07771550583234,8,12.6375,7.6875,32.37488,4.36136377193268
frenchmeadows,fm10-12,prefire,2019,[>100],LIVE,17.2356647975182,2,104.75,37.5,8.09372,69.7503224424847
frenchmeadows,fm10-12,prefire,2019,[20-40],LIVE,6.15648487546031,9,29.0666666666667,17.7777777777778,36.42174,24.9144323831053
frenchmeadows,fm10-12,prefire,2019,[40-60],DEAD,2.01090204163629,1,50.6,15.2,4.04686,8.13783903621624
frenchmeadows,fm10-12,prefire,2019,[40-60],LIVE,3.99773948354608,2,50.2,21,8.09372,16.1782920063833
frenchmeadows,fm10-12,prefire,2019,[60-80],LIVE,12.6749519104489,3,73.0333333333333,31.6666666666667,12.14058,51.2937558883191
frenchmeadows,fm10-13,prefire,2019,[<20],LIVE,0.214260467425825,3,9.45666666666667,4.33333333333333,12.14058,0.867082115206872
frenchmeadows,fm10-13,prefire,2019,[20-40],LIVE,5.4363101025422,6,33.7666666666667,13.2833333333333,24.28116,21.9999859015739
frenchmeadows,fm10-13,prefire,2019,[40-60],LIVE,1.45896348230873,1,43.1,16,4.04686,5.90422095801592
frenchmeadows,fm10-14,prefire,2019,[<20],DEAD,0.201760934195171,3,9.23333333333333,7.16666666666667,12.14058,0.816498254157068
frenchmeadows,fm10-14,prefire,2019,[<20],LIVE,1.71536456673146,13,12.3769230769231,9.07692307692308,52.60918,6.9418402505229
frenchmeadows,fm10-14,prefire,2019,[20-40],DEAD,0.876158775159657,1,33.4,21,4.04686,3.54569190084261
frenchmeadows,fm10-14,prefire,2019,[20-40],LIVE,6.20727657468722,12,25.375,18,48.56232,25.1199792790387
frenchmeadows,fm10-14,prefire,2019,[40-60],LIVE,5.27493041491811,3,46.5666666666667,27,12.14058,21.3469048989155
frenchmeadows,fm10-14,prefire,2019,[60-80],DEAD,4.08282166658693,1,72.1,27,4.04686,16.522607689644
frenchmeadows,fm10-14,prefire,2019,[60-80],LIVE,3.24722085258512,1,64.3,33,4.04686,13.1410481794926
frenchmeadows,fm10-14,prefire,2019,[80-100],LIVE,7.34417183213157,1,96.7,33,4.04686,29.7208352205799
frenchmeadows,fm10-15,prefire,2019,[<20],DEAD,0.176714586764426,1,15,1.5,4.04686,0.715139192593484
frenchmeadows,fm10-15,prefire,2019,[<20],LIVE,3.09999207637004,27,11.7166666666667,5.94814814814815,109.26522,12.5452339341789
frenchmeadows,fm10-15,prefire,2019,[20-40],LIVE,3.61710411763714,7,25.4285714285714,12,28.32802,14.6379139695011
frenchmeadows,fm10-15,prefire,2019,[40-60],DEAD,2.14829174235941,1,52.3,4,4.04686,8.69383592048459
frenchmeadows,fm10-15,prefire,2019,[40-60],LIVE,5.98961918166489,3,49.8666666666667,24.6,12.14058,24.2391502815124
frenchmeadows,fm10-15,prefire,2019,[60-80],DEAD,2.93205627757699,1,61.1,10,4.04686,11.8656212674752
frenchmeadows,fm10-2,prefire,2019,[<20],DEAD,1.07753682775017,9,11.8055555555556,5.64444444444445,36.42174,4.36064068674906
frenchmeadows,fm10-2,prefire,2019,[<20],LIVE,2.90496789492141,29,11,6.94827586206897,117.35894,11.7559983752417
frenchmeadows,fm10-2,prefire,2019,[>100],LIVE,8.23549664582643,1,102.4,30,4.04686,33.3279019561291
frenchmeadows,fm10-2,prefire,2019,[20-40],DEAD,0.855298599939821,1,33,16,4.04686,3.46127369215246
frenchmeadows,fm10-2,prefire,2019,[20-40],LIVE,5.71442351919206,11,25.0454545454546,14.4545454545455,44.51546,23.1254719628776
frenchmeadows,fm10-2,prefire,2019,[40-60],LIVE,13.0358345125484,6,52.3333333333333,28.1666666666667,24.28116,52.7541972554515
frenchmeadows,fm10-2,prefire,2019,[60-80],LIVE,9.85305557927001,2,79.2,37.5,8.09372,39.8739365015246
frenchmeadows,fm10-3,prefire,2019,[<20],LIVE,3.59501872128241,26,12.7461538461538,6.36153846153846,105.21836,14.5485374624089
frenchmeadows,fm10-3,prefire,2019,[>100],LIVE,11.9596976570244,1,123.4,41,4.04686,48.399222060306
frenchmeadows,fm10-3,prefire,2019,[20-40],LIVE,1.24484038102169,3,22.9333333333333,12.6666666666667,12.14058,5.03769474434143
frenchmeadows,fm10-3,prefire,2019,[40-60],LIVE,1.59043128087983,1,45,29,4.04686,6.43625273334136
frenchmeadows,fm10-3,prefire,2019,[60-80],LIVE,3.68528453220168,1,68.5,37,4.04686,14.9138305619857
frenchmeadows,fm10-3,prefire,2019,[80-100],LIVE,22.0895511110206,4,83.825,40.25,16.18744,89.3933208091449
frenchmeadows,fm10-4,prefire,2019,[<20],LIVE,0.690796954616226,6,11.7166666666667,4.83333333333333,24.28116,2.79555856375822
frenchmeadows,fm10-4,prefire,2019,[>100],LIVE,21.3824649984955,1,165,8,4.04686,86.5318423038116
frenchmeadows,fm10-4,prefire,2019,[20-40],DEAD,1.43289022677935,2,30.075,14.5,8.09372,5.79870614314427
frenchmeadows,fm10-4,prefire,2019,[20-40],LIVE,4.64273398076838,7,28.5214285714286,14.0857142857143,28.32802,18.7884944374123
frenchmeadows,fm10-4,prefire,2019,[60-80],DEAD,3.19691610021951,1,63.8,29.7,4.04686,12.9374718893343
frenchmeadows,fm10-5,prefire,2019,[<20],DEAD,0.157849322879619,2,10,4.35,8.09372,0.638794110788616
frenchmeadows,fm10-5,prefire,2019,[<20],LIVE,1.49333250593901,12,12.0583333333333,5.95833333333333,48.56232,6.04330758498433
frenchmeadows,fm10-5,prefire,2019,[20-40],DEAD,1.2735545378755,2,28.1,7.75,8.09372,5.15389691714684
frenchmeadows,fm10-5,prefire,2019,[20-40],LIVE,3.86409613206237,6,28.0666666666667,13.1,24.28116,15.6374560729979
frenchmeadows,fm10-5,prefire,2019,[40-60],LIVE,4.87330921008319,2,55.65,27.5,8.09372,19.7216001099173
frenchmeadows,fm10-5,prefire,2019,[60-80],LIVE,3.77186682573461,1,69.3,27,4.04686,15.2642169823924
frenchmeadows,fm10-5,prefire,2019,[80-100],LIVE,6.09595423900727,1,88.1,26,4.04686,24.6694733716689
frenchmeadows,fm10-6,prefire,2019,[<20],DEAD,0.328751963234904,2,13.5,2.85,8.09372,1.3304131699368
frenchmeadows,fm10-6,prefire,2019,[<20],LIVE,1.0788150632611,11,10.9727272727273,5.81818181818182,44.51546,4.36581352690882
frenchmeadows,fm10-6,prefire,2019,[>100],DEAD,12.350511783131,1,125.4,10,4.04686,49.9807921146816
frenchmeadows,fm10-6,prefire,2019,[>100],LIVE,9.72926897473694,1,111.3,50,4.04686,39.3729894431039
frenchmeadows,fm10-6,prefire,2019,[20-40],LIVE,5.79593999457108,10,26.7,14.8,40.4686,23.4553577264299
frenchmeadows,fm10-6,prefire,2019,[40-60],DEAD,8.34627902026904,4,51.4875,8.375,16.18744,33.776222715966
frenchmeadows,fm10-6,prefire,2019,[40-60],LIVE,2.49832014184075,1,56.4,27,4.04686,10.1103518492096
frenchmeadows,fm10-6,prefire,2019,[80-100],DEAD,5.02654824574367,1,80,14,4.04686,20.3417370337702
frenchmeadows,fm10-6,prefire,2019,[80-100],LIVE,5.8223215188796,1,86.1,44,4.04686,23.5621200618931
frenchmeadows,fm10-7,prefire,2019,[<20],DEAD,0.130698108370969,1,12.9,5,4.04686,0.528916946842141
frenchmeadows,fm10-7,prefire,2019,[<20],LIVE,0.935849035577863,7,12.0571428571429,10.6142857142857,28.32802,3.78725002811863
frenchmeadows,fm10-7,prefire,2019,[>100],LIVE,11.1781715065726,1,119.3,45,4.04686,45.2364951430882
frenchmeadows,fm10-7,prefire,2019,[20-40],DEAD,0.339794661412272,1,20.8,7,4.04686,1.37510142348287
frenchmeadows,fm10-7,prefire,2019,[20-40],LIVE,4.79064605338561,7,28.9714285714286,13.8571428571429,28.32802,19.3870738876041
